OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/wealden,BFR1,"Land adjoining Shermans Oak, Coldharbour Road, Upper Dicker",0.201156,50.865374,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.4,not owned by a public authority,,permissioned,reserved matters approval,2017-07-14,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0873,,,yes,". Total of 2 pairs of semi-detached houses, 1 detached house and 1 bungalow",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,BFR2,"Charlwood Manor, Snatts Road, Uckfield",0.093152,50.979027,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,1.2,not owned by a public authority,,permissioned,full planning permission,2017-10-24,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0550,,,yes,. Total of 5 units comprising of 4 semi-detached houses and one house,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,BFR5,"Jarvis Brook Depot, Jarvis Brook, Crowborough",0.191563,51.048451,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.95,owned by a public authority,,permissioned,full planning permission,2017-09-21,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/1645,,,yes,"Previously, the site benefitted from outline planning permission (WD/2016/0619/MAO) for up to 34 affordable housing units that was approved on 18/05/2016. This was followed up with a reserved matters application (WD/2016/3105/MRM) pursuant to the outline planning application that was approved on 13/04/2017.. Total of 34 units comprising of 26 houses, 4 flats and 4 maisonettes",2017-12-13,2018-12-13,
http://opendatacommunities.org/id/district-council/wealden,BFR8,"Land at Heatherlea, Newick Lane, Heathfield",0.266465,50.975279,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2.13,not owned by a public authority,,permissioned,full planning permission,2018-04-27,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/2957,,,yes,"This site was previously granted full planning permission under planning reference WD/2017/0258/F for the demolition of a existing dwelling, annexe, static mobile home, workshops and outbuildings and the erection of a residential development comprising 7 dwellings on 10/06/2017.. Total of 6 new detached dwellings",2017-12-13,2018-12-13,
http://opendatacommunities.org/id/district-council/wealden,BFR10,"Rockington Nursery, Blackness Road, Crowborough",0.17659,51.046492,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2.04,not owned by a public authority,,permissioned,outline planning permission,2016-01-21,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2016/1677,,,yes,. Total of 34 units comprising of 22 houses and 12 affordable houses,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,BFR12,"First Floor 31-33 & 41-43 Vicarage Field, Hailsham",0.259642,50.863689,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.09,not owned by a public authority,,permissioned,full planning permission,2015-06-23,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2015/0984,,,yes,. Total of seven apartments,2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,BFR13,"Beechwood House, Beechwood Lane, Heathfield",0.263207,50.960718,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.28,not owned by a public authority,,permissioned,full planning permission,2016-03-08,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2018/0583,,,yes,". Total of 10 units comprising of one two bedroom, 4 three bedroom, 1 four bedroom and 4 five bedroom houses",2017-12-13,2018-12-13,
http://opendatacommunities.org/id/district-council/wealden,BFR14,"The Cart Barn, Burwash Road, Heathfield",0.263916,50.973835,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.32,not owned by a public authority,,permissioned,outline planning permission,2016-12-15,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2015/2438,,,yes,". Total of 15 residential units comprising of 12 three bedroom houses, along with 1 three bedroom and 2 two bedroom affordable houses",2017-12-13,2017-12-13,
http://opendatacommunities.org/id/district-council/wealden,BFR15,"Worth Farm, Worth Lane, Little Horsted",0.077915,50.945006,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.86,not owned by a public authority,,permissioned,full planning permission,2018-08-31,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2018/1240/FA,,,yes,This site was previously granted full planning permission under planning reference WD/2016/1995/F for the demolition of existing buildings and the erection of a residential development comprising 6 dwellings on 26/05/2017. The latest planning application type is a minor material amendment.. Total of 6 units comprising of six detached houses,2017-12-13,2018-12-13,
http://opendatacommunities.org/id/district-council/wealden,BFR17,"The Regent, The Broadway, Crowborough",0.162903,51.058959,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,0.04,not owned by a public authority,,permissioned,full planning permission,2017-05-18,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0323/MAJ,,,yes,. Total of 10 units comprising of 10 residential apartments,2017-12-13,2017-12-13,
