OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC104b,Welwyn Garden City-Broadwater Road West SPD Site (North),-0.201087,51.800701,http://www.welhat.gov.uk/map?getmap=true&scale=5000&location=524150.149902344^212847.925292969&layersidentifier=74d2efc25f844257adb95fa251a8692e&menuconfig=Live,9.09,not owned by a public authority,,permissioned,outline planning permission,2017-08-18,Permission reference N6/2015/0294/PP | http://planning.welhat.gov.uk/plandisp.aspx?recno=17483,850,850,yes,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC104c,Welwyn Garden City-Broadwater Road West SPD Site (West),-0.203185,51.799349,http://www.welhat.gov.uk/map?getmap=true&scale=2500&location=523981.846191406^212683.924804688&layersidentifier=05292fc5fe42439f86024e5469b9ed2d&menuconfig=Live,2.07,not owned by a public authority,,not permissioned,,,Assessed in 2016 HELAA - Site Pea02c | Proposed allocation in Submission Local Plan - Site SDS4,171,171,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC120a,"Welwyn Garden City-Former QEII Hospital, Howlands",-0.186303,51.782724,http://www.welhat.gov.uk/map?getmap=true&scale=2500&location=525215.892089844^210892.827636719&layersidentifier=fd85754ac9224bd1810113f5c2306c8a&menuconfig=Live,4.92,not owned by a public authority,,permissioned,reserved matters approval,2016-02-15,Permission reference 6/2015/1901/RM | http://planning.welhat.gov.uk/plandisp.aspx?recno=63027,163,163,yes,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC135e,"Welwyn Garden City-Xerox Campus, Bessemer Road (New build-West, Blocks X2 and X3)",-0.19958,51.806137,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=524223.416015625^213477.096679688&layersidentifier=812f7789c1874fbe942ce44d2ad7d0d0&menuconfig=Live?,1.2,not owned by a public authority,,permissioned,reserved matters approval,2016-12-16,Permission reference 6/2016/1975/RM | http://planning.welhat.gov.uk/plandisp.aspx?recno=65660,125,125,yes,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC109,"Welwyn Garden City-Ratcliff Tail Lift Site, Bessemer Road",-0.191128,51.81035,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=524806.500488281^213966.249511719&layersidentifier=a02f29fad5424163be58c996cba74e66&menuconfig=Live?,2.19,not owned by a public authority,,not permissioned,,,Assessed in 2016 HELAA - Site Hal03| Proposed allocation in Submission Local Plan - Site HS4,110,110,yes,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC135d,"Welwyn Garden City-Xerox Campus, Bessemer Road (New build-East, Blocks X1 and X4)",-0.196909,51.805799,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=524438.274902344^213443.649902344&layersidentifier=5b88f43fbce445c98bcb50e7ec8aa677&menuconfig=Live,1.25,not owned by a public authority,,permissioned,reserved matters approval,2016-12-16,Permission reference 6/2016/1176/RM | http://planning.welhat.gov.uk/plandisp.aspx?recno=64862,110,110,yes,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC135a,"Welwyn Garden City-Xerox Campus, Bessemer Road (Bus/Entp/Devt Centre-Prior approval)",-0.197862,51.806272,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=524344.780761719^213483.504394531&layersidentifier=f3a8e153a84e449d82cad0859ff02735&menuconfig=Live,1.51,not owned by a public authority,,permissioned,other,2015-07-09,Permission reference N6/2015/1049/OR | http://planning.welhat.gov.uk/plandisp.aspx?recno=28608,105,105,yes,105 dwellings already completed as of 31 March 2017 (Total site capacity therefore 210),2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC123,Welwyn Garden City-Town Centre North SPD Site,-0.2056,51.802839,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=523815.785644531^213104.564453125&layersidentifier=0bc9e26dc8604233843af4ea0c0221f7&menuconfig=Live,1.42,mixed ownership,,not permissioned,,,Assessed in 2016 HELAA - Site Han40 | Proposed allocation in Submission Local Plan - Site MUS1,100,100,,"The majority of the site is owned by a public authority, but parts are privately owned.",2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,Hat102,Hatfield-Highview (Hilltop) SPD Site,-0.234075,51.748552,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=521998.476074219^207011.575195313&layersidentifier=1e3316a76dc2431d85c2f1ff8716fdf8&menuconfig=Live,1.85,owned by a public authority,,not permissioned,,,Assessed in 2016 HELAA - Site HW100 | Proposed allocation in Submission Local Plan - Site MUS3,87,87,yes,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,Wel007d,Welwyn-The Frythe (Phase 4-West),-0.223975,51.820221,http://www.welhat.gov.uk/map?getmap=true&scale=2500&location=522530.536621094^214996.601074219&layersidentifier=2102a57e06f84e9da22b9f2ed853484d&menuconfig=Live,5.92,not owned by a public authority,,permissioned,reserved matters approval,2014-10-14,Permission reference N6/2014/0208/DE | http://planning.welhat.gov.uk/plandisp.aspx?recno=57341,68,68,yes,37 dwellings already completed as of 31 March 2017 (Total site capacity therefore 104),2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,Hat101b,Hatfield-1-9 Town Centre,-0.224762,51.763618,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522602.906738281^208700.045898438&layersidentifier=0bbf0dc1c51546a194343c2806e5472b&menuconfig=Live,0.82,owned by a public authority,,pending decision,,,Assessed in 2016 HELAA - Site HC100b | Proposed allocation in Submission Local Plan - Site MUS2,66,66,yes,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,Hat136,"Hatfield-Comet Hotel, St Albans Road West",-0.244511,51.759967,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=521250.819335938^208244.749755859&layersidentifier=f233f48cdcee4f5eb15802323c686cce&menuconfig=Live,1.6,not owned by a public authority,,permissioned,full planning permission,2016-10-13,Permission reference 6/2016/1739/MAJ | http://planning.welhat.gov.uk/plandisp.aspx?recno=65424,62,62,yes,"310 bedrooms, equal to 62 dwelling eqivalents at WHBC's established 5:1 ratio based on the average number of bedrooms in HMOs",2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,Hat111,"Hatfield-L Kahn Manufacturing, Wellfield Road",-0.227115,51.766432,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522441.875^209011.300292969&layersidentifier=77fe889ee08b4506a6fa3b2942748baf&menuconfig=Live,0.88,not owned by a public authority,,not permissioned,,,Assessed in 2016 HELAA - Site HE23 | Proposed allocation in Submission Local Plan - Site HS14,62,62,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC140,"Welwyn Garden City-Inspira House, Martinfield",-0.191705,51.801358,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524779.609375^212956.903320313&layersidentifier=6ee0343de0e04356918ad6b411f47ab5&menuconfig=Live,0.42,not owned by a public authority,,permissioned,other,2017-05-30,Permission reference 6/2017/0818/PN11 | http://planning.welhat.gov.uk/plandisp.aspx?recno=84241,54,54,yes,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,Cuf106,"Cuffley-Everest House, Sopers Road",-0.107885,51.707469,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=530833.099609375^202664.578369141&layersidentifier=7b9bb76937874ba68dac281132ef277c&menuconfig=Live,0.26,not owned by a public authority,,permissioned,other,2015-07-15,Permission reference S6/2015/1119/OR | http://planning.welhat.gov.uk/plandisp.aspx?recno=29398,45,45,yes,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/welwyn-hatfield,WGC135c,"Welwyn Garden City-Xerox Campus, Bessemer Road (Entp/Devt Centre-Additional units)",-0.197378,51.806058,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524380.348632813^213471.460449219&layersidentifier=dc06047cf69c4f53992fecb5e9c378b1&menuconfig=Live?,0.4,not owned by a public authority,,permissioned,full planning permission,2016-06-02,Permission reference 6/2015/2213/MAJ | http://planning.welhat.gov.uk/plandisp.aspx?recno=63338,44,44,yes,,2017-12-15,2017-12-15,
