OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLA1,"Site of The Vigo public house, Hartside, Birtley",-1.563122,54.882501,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,0.2,not owned by a public authority,,permissioned,full planning permission,2017-09-13,,4,11,yes,DC/17/00742/FUL,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB1,"Bleach Green, Elm Rd, Blaydon",-1.709765,54.960635,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,4.84,mixed ownership,,pending decision,,,,97,202,yes,DC/18/01048/FUL,2017-12-21,2018-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB2,"Blaydon Bank / Litchfield Lane, Winlaton",-1.702211,54.952635,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,0.1,mixed ownership,,permissioned,full planning permission,2016-01-22,,6,7,yes,DC/15/00974/FUL,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB3,"Ramsay Street, Winlaton",-1.721252,54.956257,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,0.07,mixed ownership,,permissioned,full planning permission,2017-08-04,,8,10,yes,DC/15/00258/FUL,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB5,"MetroGreen-Derwent West Bank, Derwenthaugh Rd, Blaydon",-1.721801,54.954549,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,8.65,mixed ownership,,not permissioned,,,,173,200,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB9,Garden Street,-1.619159,54.952938,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,2.88,mixed ownership,,pending decision,,,,22,35,yes,"DC/18/00863/FUL. Current application is for privately-owned part of site; the remainder is owned by Gateshead Council. Development likely to require retention of the listed building, Blaydon House.",2018-12-21,2018-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB19,"Clifford House, Lucy Street, Blaydon",-1.583075,54.919839,https://gis.gateshead.gov.uk/gatesheadmaps/BFR18,0.5,not owned by a public authority,,permissioned,full planning permission,2018-04-18,,7,8,yes,DC/18/00834/FUL,2018-12-21,2018-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB20,"Sentinal Sheds, Blaydon",-1.568812,54.926866,https://gis.gateshead.gov.uk/gatesheadmaps/BFR18,1.12,not owned by a public authority,,permissioned,outline planning permission,2018-11-01,,12,13,yes,DC/18/00846/OUT,2018-12-21,2018-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLC1,"Boulevard SW, St Bede's Dr, Gateshead",-1.683695,54.960005,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,1.22,mixed ownership,,not permissioned,,,,54,61,yes,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar Neighbourhood.,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLC3,"Pipewellgate, Gateshead",-1.608743,54.957492,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,0.56,mixed ownership,,not permissioned,,,,112,275,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLC4,"Hudson St car park, Gateshead",-1.602033,54.964365,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,0.39,not owned by a public authority,,not permissioned,,,,78,165,yes,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLC5,"Freight Depot, St James Rd, Gateshead",-1.599807,54.96203,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,8.49,owned by a public authority,,not permissioned,,,,300,330,yes,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar neighbourhood.,2017-12-21,2017-12-21,
