OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR139,"JD Hotchkiss Ltd, London Road, West Kingsdown",0.256548,51.347068,https://maps.sevenoaks.gov.uk/brownfield_register/,0.550185,Not owned by a public authority,not permissioned,,,,,31,,,Emerging Local Plan Ref ST2-69 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application. A contamination assessment is to be submitted as part of any planning application.,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR133,"College Road Nurseries, College Road, Hextable",0.171689,51.408239,https://maps.sevenoaks.gov.uk/brownfield_register/,0.268043,Not owned by a public authority,not permissioned,,,,Yes,9,,,Some agricultural use remains on site. Emerging Local Plan Ref ST2-58 - Careful design and layout to minimise impact on the openness of the Green Belt in this important strategic gap.,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR126,"Highways Depot, Tonbridge Road, Chiddingstone Causeway",0.17208,51.197682,https://maps.sevenoaks.gov.uk/brownfield_register/,0.208537,Not owned by a public authority,not permissioned,,,,Yes,8,,,Emerging Local Plan ST2-46 - A noise assessment is to be submitted as part of any planning application. Retain existing trees and hedges along railway line. Careful design and layout to minimise impact on the amenity of neighbouring properties.,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR128,"Wested Farm, Eynsford Road, Crockenhill",0.17891,51.379967,https://maps.sevenoaks.gov.uk/brownfield_register/,0.662311,Not owned by a public authority,not permissioned,,,,Yes,10,,,Emerging Local Plan ST2-49 - Redevelopment of the modern industrial buildings will provide an opportunity for enhancement. Mitigation measures are required to soften the impact on the setting of the nearby listed buildings.,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR135,"Gills Farm, Gills Road, South Darenth",0.263865,51.405405,https://maps.sevenoaks.gov.uk/brownfield_register/,0.921758,Not owned by a public authority,not permissioned,,,,Yes,16,,,Some agricultural use remains on site. Emerging Local Plan Ref ST2-63 - Retain existing tourist accommodation and commercial workshops as part of any scheme. Priority habitats to be protected. Retain or divert public footpath.,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR120,"Kent & Surrey Driving Range, Crouch House Road, Edenbridge",0.050794,51.204111,https://maps.sevenoaks.gov.uk/brownfield_register/,0.142163,Not owned by a public authority,not permissioned,,,,Yes,7,,,Emerging Local Plan Ref ST2-31 -  A new access onto Crouch House Road is required.,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR131,"Oak Tree Farm, London Road, Halstead",0.150766,51.326057,https://maps.sevenoaks.gov.uk/brownfield_register/,1.290106,Not owned by a public authority,not permissioned,,,,,37,,,Emerging Local Plan Ref ST2-56 - A contamination assessment is to be submitted as part of any planning application. The review of the existing use is to be considered as part of any planning application. Access to be improved.,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR129,"Gorse Hill Nursery, Gorse Hill, Farningham",0.244657,51.366164,https://maps.sevenoaks.gov.uk/brownfield_register/,1.376787,Not owned by a public authority,not permissioned,,,,,55,,,Emerging Local Plan Ref ST2-50 - Careful design and layout to conserve the character of the AONB. The review of the existing use is to be considered as part of any planning application.,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR119,"Swanley Village Nursery, Swanley Village Road, Swanley Village",0.197773,51.403817,https://maps.sevenoaks.gov.uk/brownfield_register/,0.279275,Not owned by a public authority,not permissioned,,,,Yes,6,,,Emerging Local Plan Ref ST2-25 - Mitigation measures are required to soften the impact on the setting of the conservation area and nearby listed buildings. Retain existing trees and hedges.,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/sevenoaks,,BFR121,"Edenbridge & District War Memorial Hospital, Mill Hill, Edenbridge",0.066587,51.189479,https://maps.sevenoaks.gov.uk/brownfield_register/,0.762897,Owned by a public authority,not permissioned,,,,,30,,,Emerging Local Plan Ref ST2-32 - Redevelopment of site subject to confirmation of health commissioning requirements in relation to the current uses. Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. A heritage assessment is to be submitted as part of any planning application and mitigation measures are required to soften the impact on the setting of the conservation area and nearby listed buildings. Retain existing trees and hedges,2018-12-01,2019-12-01,
