OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-AUDENS-110,"Former Robertson's Jam, land at Fitzroy Street, Audenshaw.",-2.141845,53.476544,https://www.tameside.gov.uk/planning/brownfieldregister/h-audens-110.pdf,8.08,not owned by a public authority,,not permissioned,,,https://public.tameside.gov.uk/plan/f422planapp.asp,318,318,,"Vacant employment site, formally Robertson's Jam. Submitted through 2014 site ref: CFS 40. Policy E3 Employment Land. Sustainable location with canal frontage.",2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DENSTH-001,"Site of 2-32 Wordsworth Road, Denton.",-2.104161,53.439083,https://www.tameside.gov.uk/planning/brownfieldregister/h-densth-001.pdf,0.36,not owned by a public authority,,permissioned,full planning permission,2014-05-16,https://public.tameside.gov.uk/plan/f422planapp.asp,16,16,yes,Planning permission reference 13/00929/FUL. Construction has not commenced. Overgrown land and hardstanding.. Gross addition of 16 houses.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DENSTH-031,"Former site of the Old Rectory, Meadow Lane, Denton, M34 7GD",-2.10122,53.437018,https://www.tameside.gov.uk/planning/brownfieldregister/h-densth-031.pdf,0.36,not owned by a public authority,,not permissioned,,,https://public.tameside.gov.uk/plan/f422planapp.asp,13,13,,NLUD site - former rectory and grounds. Site included in adopted Haughton Green SPD.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DENTNE-001,"Former Oldham Batteries site west side Edward Street, Denton.",-2.110562,53.457585,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-001.pdf,3.43,not owned by a public authority,,permissioned,outline planning permission,2015-09-09,https://public.tameside.gov.uk/plan/f422planapp.asp,150,150,yes,Planning permission reference 15/00704/OUT. Construction has not commenced. Vacant brownfield former employment site.. Gross addition of up to 150 houses.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DENTNE-002,"Land and buildings on the east side of Edward Street, Denton.",-2.108287,53.45729,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-002.pdf,1.14,not owned by a public authority,,permissioned,outline planning permission,2015-05-07,https://public.tameside.gov.uk/plan/f422planapp.asp,56,56,yes,Planning permission reference 15/00081/OUT. Construction has not commenced. Site of former works buildings - now demolished.  Buildings have been demolished leaving areas of rubble and hard standing.. Gross addition of up to 56 houses.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DENTNE-005,"Works building, 88-90 Wilton Street, Denton.",-2.12029,53.457468,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-005.pdf,0.29,not owned by a public authority,,not permissioned,,,https://public.tameside.gov.uk/plan/f422planapp.asp,19,19,,Employment site containing works unit. Residential outline planning permission 05/00642/OUT expired 26/09/2008.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DENTNE-026,"Works at junction of Bromsgrove Lane and Thornleys Road, Denton, M34 3DS",-2.10344,53.45831,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-026.pdf,0.45,mixed ownership,,not permissioned,,,https://public.tameside.gov.uk/plan/f422planapp.asp,18,18,,Small employment site consisting of industrial/commercial units and yard area. Residential outline permission 11/00642/OUT withdrawn 15/06/2016.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DENTNE-044,"51-55 Stockport Road, Denton, M34 6DB",-2.112542,53.454851,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-044.pdf,0.1,not owned by a public authority,,permissioned,full planning permission,2014-02-27,https://public.tameside.gov.uk/plan/f422planapp.asp,9,9,yes,Planning permission reference 13/01037/FUL. Construction has not commenced. Vacant listed early 19th century house last in use as offices.. Gross addition of 9 apartments.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DENWST-021,"S G Turret Ltd, 96 Town Lane, Denton, M34 2DD",-2.118342,53.450369,https://www.tameside.gov.uk/planning/brownfieldregister/h-denwst-021.pdf,0.1,not owned by a public authority,,permissioned,full planning permission,2015-05-14,https://public.tameside.gov.uk/plan/f422planapp.asp,8,8,yes,Planning permission reference 15/00094/FUL. Construction has not commenced. Two storey industrial/works building. Gross addition of 8 apartments.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DROEST-013,"Land adjacent to 46 Gorsey Fields, Droylsden.",-2.145262,53.475884,https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-013.pdf,0.18,not owned by a public authority,,permissioned,full planning permission,2014-10-07,https://public.tameside.gov.uk/plan/f422planapp.asp,9,9,yes,Planning permission reference 14/00741/FUL. Construction has not commenced. Vacant overgrown site.. Gross addition of 9 houses.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DROEST-014,"296 Edge Lane and 429-431 Manchester Road, Droylsden, M43 6BG",-2.166284,53.480737,https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-014.pdf,0.02,not owned by a public authority,,not permissioned,,,https://public.tameside.gov.uk/plan/f422planapp.asp,5,5,,Derelict multi-storey building. Building vacant and boarded up.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DROEST-017,"Garage premises at 178 Moorside Street, Droylsden, M43 7HG",-2.132629,53.488042,https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-017.pdf,0.07,not owned by a public authority,,not permissioned,,,https://public.tameside.gov.uk/plan/f422planapp.asp,6,6,,Car repair garage and surrounding yard area. Residential outline permission 07/00834/OUT expired 12/11/2010.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DROEST-035,"Victoria Mill, Buckley Street, Droylsden, M43 6DU",-2.151436,53.479013,https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-035.pdf,1.24,not owned by a public authority,,permissioned,outline planning permission,2015-11-19,https://public.tameside.gov.uk/plan/f422planapp.asp,127,127,yes,Planning permission reference 15/00030/OUT. Construction has not commenced. Existing mill complex located close to Droylsden Marina.. Gross addition of 70 houses and 57 flats.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/metropolitan-district-council/tameside,H-DROEST-053,"Meadow View Fish Farm, Lumb Lane, Droylsden, M43 7LN",-2.126312,53.497136,https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-053.pdf,0.51,not owned by a public authority,,permissioned,outline planning permission,2015-09-11,https://public.tameside.gov.uk/plan/f422planapp.asp,8,8,yes,Planning permission reference 15/00564/OUT. Construction has not commenced. Former fish farm buildings and associated parking areas.. Gross addition of 8 houses.,2017-12-04,2017-12-04,
