OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR1,396584,269318,0.48,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR10,398727,272059,2.06,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR11,398757,272100,1.93,,,2017-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR12,407887,276387,0.25,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR13,395144,269751,0.28,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR14,402739,272841,0.25,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR2,396699,271508,0.25,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR3,396745,271477,0.3,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR4,398856,271440,1.213,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR5,396627,269830,0.32,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR6,394552,288474,8.5,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR7,389954,279775,0.239,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR8,395856,272635,1.059,,,2016-10-10,2016-10-10,
http://opendatacommunities.org/id/district-council/bromsgrove,BBLR9,395111,271919,0.27,,,2017-10-10,2016-10-10,
