OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/high-peak,G32,"Adderley Place, Glossop",-2.09002,53.514033,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,1.3,mixed ownership,,not permissioned,,,,48,48,,,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,BV002,Birch Vale Industrial Estate,-4.428591,53.203509,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,4.4,not owned by a public authority,,not permissioned,,,,100,100,,,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,TI001,Former Bridge Mills,-2.047931,53.514156,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,3.84,not owned by a public authority,,permissioned,full planning permission,2018-03-19,,119,119,yes,Site is under construction.,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,BW004,"Britannia Mills, Buxworth",-2.268463,53.511671,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,1.4,not owned by a public authority,,not permissioned,,,,50,50,,,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,GL043,"Charlestown Works, Glossop",-2.10803,53.527465,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,3.39,not owned by a public authority,,permissioned,reserved matters approval,2018-03-26,,97,97,yes,Site is under construction.,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,CI001,FORGE WORKS,-2.271215,53.536437,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,7.44,not owned by a public authority,,permissioned,reserved matters approval,2017-11-29,,153,153,yes,Site is under construction.,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,BX055,"Former Campus, Harpur Hill, Buxton",-2.439699,53.556294,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,4.65,not owned by a public authority,,permissioned,full planning permission,2019-03-07,,155,155,yes,Completions expected on site within 5 years,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,GL070,Former railway museum,-2.082076,53.515531,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,3.9,not owned by a public authority,,not permissioned,,,,89,89,,,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,BX057,HARDWICK SQUARE SOUTH,-2.40547,53.54918,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,0.47,not owned by a public authority,,permissioned,other,,,28,28,yes,Site is under construction,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,GL056,"Hawkshead Mill, Hope Street",-2.077302,53.535677,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,0.8,not owned by a public authority,,permissioned,outline planning permission,2019-06-27,,31,31,yes,Completions expected on site within 5 years,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,B3,"Hogshaw, Buxton",-2.391364,53.551348,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,11.7,mixed ownership,,not permissioned,,,,68,68,,,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,CS001,"Holehouse Mill, Marple Road, Chisworth",-2.118169,53.495951,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,1.7,not owned by a public authority,,not permissioned,,,,22,22,,Permission on the site has lapsed,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,BX115,"LEEK ROAD, Buxton",-2.412064,53.534974,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,0.79,not owned by a public authority,,permissioned,full planning permission,2017-08-18,,8,8,yes,Completions expected on site within 5 years,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,BX051,"Market Street Depot, Buxton",-1.913488,53.254786,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,0.8,owned by a public authority,,not permissioned,,,,24,24,yes,Completions expected on site within 5 years,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,NM041,"Newtown Industrial Area, New Mills",-2.231934,53.493888,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,2.99,not owned by a public authority,,not permissioned,,,,15,15,,,2017-11-30,2019-12-18,
http://opendatacommunities.org/id/district-council/high-peak,GA001,OLD RAIL SIDINGS GLOSSOP ROAD GLOSSOP GAMESLEY (sanas romeo),-2.089615,53.508164,https://www.highpeak.gov.uk/media/4697/Brownfield-Register-2019/pdf/HPBC_Brownfield_Register_2019_Maps.pdf?m=1576509189877,4.42,not owned by a public authority,,permissioned,full planning permission,2019-06-28,,93,93,yes,Site is under construction,2017-11-30,2019-12-18,
