OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/dartford,1,Ebbsfleet Central including car parks and land east of International Way,0.320187,51.442698,https://www.dartford.gov.uk/__data/assets/pdf_file/0004/436513/01-Ebbsfleet-Central-Brownfiled-Land.pdf,31.92,not owned by a public authority,,permissioned,outline planning permission,2003-11-01,,1000,1000,yes,"Land to the north of the site is former municipal landfill. This area of the site will be unsuitable for residential use due to landfill gas emissions and ground stabilisation issues.. Development of upto 789,550sq.m gross floorspace comprising employment, residential, hotel and leisure uses supporting retail & community facilities & provision of car parking, open space, roads & infrastructure.",,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,4,"Rear of Two Brewers, 33 Lowfield Street, Dartford, Kent, DA1 1EW",0.216467,51.443141,https://www.dartford.gov.uk/__data/assets/pdf_file/0007/436516/04-Rear-of-Two-Brewers-Brownfiled-Land.pdf,0.02,not owned by a public authority,,permissioned,full planning permission,2015-05-26,,5,5,yes,"Site is adjacent to the Listed Two Brewers Pub, which is to be retained.. Demolition of the existing single storey rear extensions and erection of a five storey building to the rear of the existing building to provide 1 No. three bedroom,  6 No. one bedroom, and 4 No. two bedroom flats (11 units in total), car parking spaces, and additional floor space for the use of the existing public house",,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,5,"St Marys Church Hall, Church Hill, Stone, Kent, DA9 9BP",0.264852,51.45049,https://www.dartford.gov.uk/__data/assets/pdf_file/0008/436517/05-St-Marys-Church-Hall-Brownfiled-Land.pdf,0.1,not owned by a public authority,,permissioned,reserved matters approval,2018-11-09,,5,5,yes,". Submission of reserved matters relating to access, appearance, landscaping, layout and scale pursuant to condition 1 of outline planning permission DA/14/01805/OUT for demolition of existing hall and erection of 4 x 3 bedroom and 2 x 2 bedroom apartments with communal parking, storage and amenit",,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,8,"Land Adjacent To The Rear Of 1-12 Cressener Place, Burnham Road, Dartford, Kent",0.21178,51.450379,https://www.dartford.gov.uk/__data/assets/pdf_file/0010/436519/08-Cressener-Place-Brownfiled-Land.pdf,0.14,not owned by a public authority,,permissioned,full planning permission,2016-12-16,,5,5,yes,. Erection of a terrace of 5 No. 2 bedroom two storey houses with parking and amenity space,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,10,"Steam Crane Wharf, Lower Hythe Street, Dartford, Kent",0.218657,51.450015,https://www.dartford.gov.uk/__data/assets/pdf_file/0003/436521/10-Steam-Crane-Wharf-Brownfiled-Land.pdf,0.48,not owned by a public authority,,not permissioned,,,,19,19,,Vacant site.. No - flood risk issues and HSE consultation zones unlikely to be mitigated.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,14,"Land East Of Lowfield Street, Dartford, Kent",0.216727,51.441967,https://www.dartford.gov.uk/__data/assets/pdf_file/0004/436522/14-Land-East-of-Lowfield-Street-Brownfiled-Land.pdf,2.52,not owned by a public authority,,permissioned,full planning permission,2017-09-07,,100,100,yes,". Development comprising (a) detailed permission for the demolition of existing buildings, refurbishment of No. 26 Lowfield Street and the construction of 188 dwellings, retail units, office, café/micro-brewery, detailed landscape strategy, car parking, new internal access roads, sustainable urban drainage systems; and associated infrastructure and earthworks (b) outline permission, with all matters reserved except access, for the demolition of existing buildings and the erection of up to 360 dwellings, flexibility for the following Use Classes:- A1 (retail), A2 (financial and professional services), A3 (restaurants and cafes) and D1 (non-residential institutions) fronting Lowfield Street, new internal access roads, car parking, sustainable urban drainage systems; and associated landscaping, infrastructure and earthworks.",,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,15,"Former Croxton and Garry Site (North of London Road), Tiltman Avenue, Swanscombe, Kent",0.296563,51.45168,https://www.dartford.gov.uk/__data/assets/pdf_file/0010/436555/15-Former-Croxton-and-Garry-Brownfiled-Land.pdf,2.57,not owned by a public authority,,pending decision,outline planning permission,,,150,150,yes,"Application is currently in with Ebbsfleet Development Coorporation (EDC). Outline planning application for residential development of up to 220 dwellings including new vehicular access to Tiltman Avenue, creation of a development platform and associated works.",,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,17,"Station Approach, Dartford, Kent, DA1 1BP",0.218757,51.447037,https://www.dartford.gov.uk/__data/assets/pdf_file/0006/436524/17-Station-Approach-Brownfiled-Land.pdf,1.9,mixed ownership,,not permissioned,,,,70,70,yes,. Mixed use development site adjacent to Dartford Train Station. Yes - limited constraints and potential for mitigation through site design.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,18,"Thames Europort (Dartford International Ferry Terminal), Clipper Boulevard, Dartford, Kent",0.264271,51.455321,https://www.dartford.gov.uk/__data/assets/pdf_file/0011/436556/18-Thames-Europort-Brownfiled-Land.pdf,17.93,not owned by a public authority,,not permissioned,,,,600,600,yes,"Site owner to consider options regarding future release of the site  in consultation with the Council, Port of London Authority and other interested parties.. Mixed use site. Yes - mitigation of constraints likely.",,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,19,"Glentworth Club Site, 154 Lowfield St, Dartford DA1 1JB",0.216782,51.440446,https://www.dartford.gov.uk/__data/assets/pdf_file/0007/436525/19-Glentworth-Club-Brownfiled-Land.pdf,0.55,not owned by a public authority,,not permissioned,,,,10,10,yes,Social Club is seeking to release the site for residential development and relocate. Housebuilder has indicated a willingness to aquire site for residential development.. Residential development site (part of the wider Lowfield Street regeneration).,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,20,Former Co-Op 20-54 Hythe Street Dartford Kent and Westgate Car Park Kent Road Dartford Kent,0.215625,51.445657,"https://www.dartford.gov.uk/__data/assets/pdf_file/0003/436530/20-Former-Co-Op,-Hythe-Street-Brownfiled-Land.pdf",1.08,mixed ownership,,not permissioned,,,,20,20,yes,Site is located in the town centre within commercial area. Housing is likely to be flatted development.. Mixed use development site in Dartford Town Centre.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,22,"Land at Former Vauxhall Farm, Lowfield Street, Dartford Kent",0.216636,51.440979,https://www.dartford.gov.uk/__data/assets/pdf_file/0004/436531/22-Land-at-Former-Vauxhall-Farm-Brownfiled-Land.pdf,0.31,not owned by a public authority,,not permissioned,,,,10,10,yes,. Residential development site (part of the wider Lowfield Street regeneration).,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,23,"Builders Yard, 1 Spring Vale, Knockhall Road, Greenhithe, Kent DA9 9HA",0.290048,51.445755,"https://www.dartford.gov.uk/__data/assets/pdf_file/0006/436533/23-Builders-Yard,-Spring-Vale-Brownfiled-Land.pdf",0.59,not owned by a public authority,,not permissioned,,,,10,10,,. Residential development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,28,"Garage Workshop adjacent to Orchards House, Coopers Road, Swanscombe, Dartford, Kent, DA10 0BS",0.312761,51.442117,https://www.dartford.gov.uk/__data/assets/pdf_file/0007/436534/28-Workshop-adj-Orchard-House-Brownfiled-Land.pdf,0.02,not owned by a public authority,,not permissioned,,,,5,5,,. Residential development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,31,"Land to the Rear of 67 to 97 Station Road, Longfield, Kent DA3 7QA",0.301005,51.396609,https://www.dartford.gov.uk/__data/assets/pdf_file/0008/436535/31-Land-Rear-of-67-97-Station-Road-Brownfiled-Land.pdf,0.15,not owned by a public authority,,not permissioned,,,,5,5,,. Residential development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,32,"52 Spital Street, Dartford, Kent DA1 2DT",0.214006,51.444626,https://www.dartford.gov.uk/__data/assets/pdf_file/0004/436558/32-52-Spital-Street-Brownfiled-Land.pdf,0.1,not owned by a public authority,,not permissioned,,,,12,12,,Existing retail use still in operation.. Mixed use development site in  Dartford Town Centre. Yes - within town centre and good access to a range of public transport and facilities.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,33,22-26 Spital Street (former Courts Furniture store) Dartford Kent DA1,0.215377,51.444412,https://www.dartford.gov.uk/__data/assets/pdf_file/0009/436536/33-22-26-Spital-Street-Brownfiled-Land.pdf,0.11,not owned by a public authority,,not permissioned,,,,5,5,,Vacant - demolished retail shop. Mixed use development site  in Dartford Town Centre.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,35,SWCS Car Sales Craylands Lane Swanscombe Kent DA10 0LP,0.30107,51.446582,"https://www.dartford.gov.uk/__data/assets/pdf_file/0005/436541/35-Car-Sales,-Craylands-Lane-Brownfiled-Land.pdf",0.06,not owned by a public authority,,not permissioned,,,,5,5,,Current employment use still in operation.. Residential development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,39,"The Pits (Vacant yard) at St Vincent Road, Dartford, Kent",0.233122,51.442654,"https://www.dartford.gov.uk/__data/assets/pdf_file/0006/436542/39-The-Pits,-St-Vincent-Road-Brownfiled-Land.pdf",0.39,not owned by a public authority,,not permissioned,,,,5,5,,Current long lease expires in 2024.. Residential development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,42,"Land r/o 150-160 Milton Road, Swanscombe, Kent",0.304556,51.446631,"https://www.dartford.gov.uk/__data/assets/pdf_file/0007/436543/42-Land-Rear-of-Milton-Road,-Swanscombe-Brownfiled-Land.pdf",0.16,owned by a public authority,,not permissioned,,,,5,5,,Land is situated between the rear gardens to 2 storey blocks of flats.  Suitable access needs to be provided to the land from Milton Road as current access can only be obtained via a footpath.  Access from Broomfield Road will not be a suitable means of access to the site.. Residential development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,44,"Land adj to Old Rectroy and Former Day Nursery, St Marys Road, Stone, Kent (Land South Of St Marys Road)",0.263022,51.451901,"https://www.dartford.gov.uk/__data/assets/pdf_file/0009/436545/44-Former-Day-Nursery,-St-Marys-Road-Brownfiled-Land.pdf",0.2,not owned by a public authority,,permissioned,full planning permission,2018-11-07,,5,5,yes,". Erection of 3 No. apartment buildings comprising 70 No. residential units with associated access, parking amenity and landscaping",,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,53,"40 Chastilian Road, Dartford, Kent, DA1 3JJ",0.190882,51.443766,https://www.dartford.gov.uk/__data/assets/pdf_file/0005/436559/53-40-Chatilian-Road-Brownfiled-Land.pdf,0.1,not owned by a public authority,,not permissioned,,,,5,5,,Vacant - former vehicle workshop. Residential development site,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,62,"125 St Vincents Road, Dartford, Kent DA1 1UU",0.230326,51.447006,https://www.dartford.gov.uk/__data/assets/pdf_file/0010/436546/62-125-St-Vincents-Road-Brownfiled-Land.pdf,0.34,not owned by a public authority,,not permissioned,,,,5,5,,. Residential development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,84,"46-58 Lowfield Street, Dartford, Kent, DA1 1HJ",0.216751,51.442479,https://www.dartford.gov.uk/__data/assets/pdf_file/0011/436547/84-46-58-Lowfield-Street-Brownfiled-Land.pdf,0.23,not owned by a public authority,,not permissioned,,,,22,22,,. Residential development site with potential for mixed use. Part of the wider Lowfield Street Regeneration site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,85,"127-129 Dartford Road, Dartford, Kent, DA1 3EN",0.19861,51.447065,https://www.dartford.gov.uk/__data/assets/pdf_file/0003/436548/85-127-129-Dartford-Road-Brownfiled-Land.pdf,0.28,not owned by a public authority,,not permissioned,,,,5,5,,. Resdiential development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,124,"Dartford Magistrates Court, Highfield Road, Dartford, Kent, DA1 2JW",0.212125,51.444707,https://www.dartford.gov.uk/__data/assets/pdf_file/0006/436560/124-Dartford-Magistrate-Court-Brownfiled-Land.pdf,0.22,owned by a public authority,,not permissioned,,,,10,10,,Declared surprlus to requirement by MoJ. Part of site is in a Conservation Area and some of the buildings within the site contribute to its special character and therefore the Council is likely to resist their loss.. Residential / mixed use development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,125,"Rear Of 56 To 58, Spital Street, Dartford, Kent, DA1 2DU (Land south of Spital Street)",0.213788,51.444576,https://www.dartford.gov.uk/__data/assets/pdf_file/0004/436549/125-Rear-of-56-58-Spital-Street-Brownfiled-Land.pdf,0.04,not owned by a public authority,,not permissioned,,,,5,5,,This site is part of a larger site which we believe should come forward together. The remainder of the site was not confirmed fully available at the time of publishing.. Resdiential development site.,,2018-12-17,
http://opendatacommunities.org/id/district-council/dartford,129,"Land At London Road And Craylands Lane, Craylands Lane, Swanscombe, Kent",0.298367,51.450637,https://www.dartford.gov.uk/__data/assets/pdf_file/0005/436550/129-Land-at-Craylands-Lane-Brownfiled-Land.pdf,1.78,not owned by a public authority,,permissioned,outline planning permission,2015-02-16,,110,110,yes,"Within the Ebbsfleet Development Coorporation area.. Outline application for residential development for up to 110 mixed tenure units, including a new vehicular access to Craylands Lane, including emergency access and creation of a development platform and associated works including the demolition of existing buildings.",,2018-12-17,
