OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/herefordshire,174450,"161 Belmont Road, Hereford, Herefordshire, HR2 7JR",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=174450&search-term=174450,,not owned by a public authority,,permissioned,,2018-02-28,,6,6,yes,Proposed demolition of existing bungalow and erection of new building containing 4 x 1 bed and 1 x 2 bed apartments and 1 x 2 bedroom dwelling.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,174221,"23 Gorsty Lane, Hereford, Herefordshire, HR1 1UL",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=174221&search-term=174221,,not owned by a public authority,,permissioned,,2018-02-16,,5,5,yes,Proposed construction of five dwellings with garages and alterations to existing access.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,183891,"Land at 2 4 6 8 10 and 14 Eign Mill Road, Hereford, HR1 2RS",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=183891&search-term=183891,,not owned by a public authority,,permissioned,,2019-07-04,,11,11,yes,Demolition of 5 bungalows and erection of 11 affordable dwellings.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,172143,"Land at The Hop Kilns, Cold Green Farm, Bosbury, Ledbury, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=172143&search-term=172143,,not owned by a public authority,,permissioned,,2018-01-18,,5,5,yes,Proposed conversion of redundant hop kilns to form 5 new units of self contained accommodation.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,172544,"North Farm, Birchwood Farm Road, Bosbury, Herefordshire, HR8 1JY",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=172544&search-term=172544,,not owned by a public authority,,permissioned,,2017-11-01,,6,6,yes,"Demolition of steel frame buildings, conversion of existing brick and timber clad farm buildings and construction of new single storey units to provide accommodation for ex-service personnel with communal and visitor rooms.",2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,181274,"Dev 1 Land At Former Bottling Plant Proposed Erection Of 63 Bed Nursing Home, arden, Walwyn Road, Colwall, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=181274&search-term=181274,,not owned by a public authority,,permissioned,,2018-12-10,,31,31,yes,"Proposed erection of three storey building accommodating 26 retirement flats. The erection of a terrace of five dwellings with 11 car parking spaces and the erection of a single storey outbuilding accommodating refuse, cycle and garden maintenance storage.",2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,192397,"Dev 1 Land At Chevenham Close Proposed Demolition And Redevelopment Of Nos 1 To 34, Chevenham Close, Colwall, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=192397&search-term=192397,,not owned by a public authority,,permissioned,,2019-08-21,,18,18,yes,Proposed variation of condition 2 of planning permission 183826 (Proposed demolition of 1-34 Chevenham Close. Proposed 18 dwellings and apartments with associated car parking and site infrastructure) to amend the housing tenure mix.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,191373,"Land at Aldene, A40 Lea From B4224 To Gloucestershire Boundary, Lea",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=191373&search-term=191373,,not owned by a public authority,,permissioned,,2019-09-10,,5,5,yes,Proposed erection of 5 dwellings,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,164109,"45A to 47 West Street, Leominster, Herefordshire, HR6 8EP",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=164109&search-term=164109,,not owned by a public authority,,permissioned,,2017-06-23,,7,7,yes,Redevelopment of existing site for a mixed use of residential and commercial,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,150516,"Land at Day One, Ryelands Road, Leominster, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150516&search-term=150516,,not owned by a public authority,,permissioned,,2018-03-22,,14,14,yes,Proposed demolition of Day One Publications and the erection of 14 residential apartments with private parking and associated ground works.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,162480,"Dev 1 Site At Old Grammar School Convert Of School Building To 5 Residential Dwellings, Church Street, Bromyard, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=162480&search-term=162480,,not owned by a public authority,,permissioned,,2016-12-21,,5,5,yes,Conversion of former Grammar school building into five residential dwellings. Demolition works include the removal of part of an extension to the west elevation.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,180843,"Land at The Crown and Sceptre Public House, 7 Sherford Street, Bromyard, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=180843&search-term=180843,,not owned by a public authority,,permissioned,,2018-07-17,,7,7,yes,Conversion of listed public house into 3 x 1 bed flats; demolition of function room and associated building for provision of 11 car parking spaces and development of 4 x 2 bed new build flats.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,182588,"Land at 21-23 & 31 Rowberry Street, Bromyard, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=182588&search-term=182588,,not owned by a public authority,,permissioned,,2019-08-08,,6,6,yes,Proposed demolition of 21-23 Rowberry Street and replace with 6no. 2 bed residential units. Change of use and conversion of 31 Rowberry Street from car garage to 1no. 2 bed residential unit.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,181177,Brownfield land off Dean Pool Kingstone Herefordshire HR2 9ES,,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=181177&search-term=181177,,not owned by a public authority,,permissioned,,2018-10-31,,9,9,yes,Proposed erection of 9 new dwellings together with associated vehicle access.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,190966,"Land at Green Farm, C1192 Village Hall Preston-On-Wye To Brook At Owlswood House, Preston-On-Wye",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=190966&search-term=190966,,not owned by a public authority,,permissioned,,2019-11-08,,5,5,yes,"Proposed residential development of 5 dwellings, including the demolition of existing modern agricultural building, retention of 'The Granary' improvements of vehicular access and other associated works.",2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,173577,"Land adj to Bliss House, Staunton on Wye, Herefordshire, HR4 7NA",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=173577&search-term=173577,,not owned by a public authority,,permissioned,,2018-03-23,,10,10,yes,"Demolition of existing workshop/storage units and construction of 10 no. houses with associated access, parking, landscape and private amenity.",2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,171741,"Land at Premier Plant Centre, Three Ashes, Hereford",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=171741&search-term=171741,,not owned by a public authority,,permissioned,,2018-03-28,,5,5,yes,"Demolition of existing greenhouses. Construction of 5 no. eco-homes, one of which is an affordable dwelling, together with associated landscaping, access and parking",2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,161689,"Land at Leys Hill, Walford, Ross on Wye, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=161689&search-term=161689,,not owned by a public authority,,permissioned,,2017-01-05,,5,5,yes,"The demolition of all existing structures on the site, the permanent cessation of existing uses and the erection of five detached dwelling houses with associated garaging.",2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,150173,"Land at T J Crump Oakwrights Ltd, The Lakes, Swainshill, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=150173&search-term=150173,,not owned by a public authority,,permissioned,,2016-12-05,,8,8,yes,"Site for redevelopment to include 8 dwellings (use Class C3), a design studio (use Class B1), outdoor living area with display outbuilding, cycle storage building along with associated infrastructure and landscaping.",2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,153631,"Land at Deacon's Yard, 36 Victoria Road, Kington, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=153631&search-term=153631,,not owned by a public authority,,permissioned,,2016-09-07,,10,10,yes,Proposed site will be developed into 10 residential units.  One of the existing workshops will be converted into 3 dwellings.  The remaining 7 dwellings will be new builds.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,151698,"Land at, Former Yeomans Coach Depot, A4110 Canyon Pyon, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=151698&search-term=151698,,not owned by a public authority,,permissioned,,2016-10-12,,10,10,yes,Proposed demolition of redundant commercial premises to facilitate residential development of ten market dwellings together with associated vehicle access.,2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,162166,"Land to the south of Martindale, Kingsland, Herefordshire",,,https://www.herefordshire.gov.uk/info/200142/planning_services/planning_application_search/details?id=162166&search-term=162166,,not owned by a public authority,,permissioned,,2017-03-20,,10,10,yes,Outline planning application for residential development andassociated works. (For DOC 10 11 14 15 & 16 see 180677),2020-06-09,2020-06-09,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Cen08,"Gaol Street Car Park, Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,0.35,owned by a public authority,,not permissioned,,,,25,25,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Cen21,"Edgar Street Grid, Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,11.16,mixed ownership,,not permissioned,,,,300,300,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Cen22,"County Bus Station, Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,1.46,owned by a public authority,,not permissioned,,,,90,90,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Cen27,"West Mercia Police Station, Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,0.35,owned by a public authority,,not permissioned,,,,25,25,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Cen28,"Fire Station, St Owen Street, Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,0.22,owned by a public authority,,not permissioned,,,,15,15,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Cen30,"Venns Close Car Park, Symonds Street Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,0.17,owned by a public authority,,not permissioned,,,,12,12,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Cre25,"Wyevale Nurseries (part BF), Kings Acre Road, Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,7.61,not owned by a public authority,,not permissioned,,,,200,200,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Thr37,"Land at Grandstand Road (North), Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,0.29,not owned by a public authority,,not permissioned,,,,15,15,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Tup22,"County Records Office, Harold Street, Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,0.26,owned by a public authority,,not permissioned,,,,20,20,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,Bel08,"Former Golf Course, Ruckhall Lane, Belmont, Hereford",,,https://www.herefordshire.gov.uk/download/downloads/id/14834/hereford_area_map_of_housing_sites.pdf,12.92,not owned by a public authority,,not permissioned,,,,50,50,,Technically assessed on suitability as part of Hereford Area Plan Site Options work,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,HLAA/064/001,Fromes Hill Service Station,,,https://www.herefordshire.gov.uk/download/downloads/id/2570/fromes_hill.pdf,0.7,not owned by a public authority,,not permissioned,,,,5,5,,Submitted in call for sites and assessed in 2015 SHLAA,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,HLAA/131/001,"Bank House, Bush Bank",,,https://www.herefordshire.gov.uk/download/downloads/id/2561/bush_bank.pdf,0.49,not owned by a public authority,,not permissioned,,,,15,15,,Submitted in call for sites and assessed in 2015 SHLAA,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,HLAA/327/001,"Land to the rear of Jalna, Chapel Lane, Bodenham Moor",,,https://www.herefordshire.gov.uk/download/downloads/id/2552/bodenham_moor.pdf,0.35,not owned by a public authority,,not permissioned,,,,11,11,,Submitted in call for sites and assessed in 2015 SHLAA,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,HLAA/252/004,"Former Park Hall Ballroom, Wormelow",,,https://www.herefordshire.gov.uk/download/downloads/id/17366/wormelow.pdf,1.8,not owned by a public authority,,not permissioned,,,,10,10,,Submitted in call for sites and assessed in 2019 SHLAA,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,HLAA/494/001,"Willow Brook, Allensmore",,,https://www.herefordshire.gov.uk/download/downloads/id/17354/allensmore.pdf,0.47,not owned by a public authority,,not permissioned,,,,2,2,,Submitted in call for sites and assessed in 2019 SHLAA,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,HLAA/240/001,"Land at Horse Training Facility, Combe Moor",,,https://www.herefordshire.gov.uk/download/downloads/id/17350/combe_moor.pdf,0.6,not owned by a public authority,,not permissioned,,,,12,12,,Submitted in call for sites and assessed in 2019 SHLAA,2020-06-10,2020-06-10,
http://opendatacommunities.org/id/unitary-authority/herefordshire,HLAA/223/001,"Church Road, Lyde",,,https://www.herefordshire.gov.uk/download/downloads/id/17339/pipe_and_lyde.pdf,1.03,not owned by a public authority,,not permissioned,,,,20,29,,Submitted in call for sites and assessed in 2019 SHLAA,2020-06-10,2020-06-10,
