OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,Bab1,Land to rear of 50/52 Brackenhurst Road,-3.800509,53.7708,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.28,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,Bab3,Garages off Bowness Close,-3.793497,53.773602,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.12,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,BW1,"Parking area, Santos Close",-3.856022,53.820752,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.07,owned by a public authority,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,BW3,Dunsmore Avenue Garages (rear of 412 and 440),-3.872495,53.807578,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.1,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,BW22,Former Stretton Avenue Offices and vacant land to the south,-3.87445,53.809516,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.72,owned by a public authority,,not permissioned,full planning permission,2016-10-28,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=784784,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,BW35,"Former Chace Primary School, Robin Hood Road",-3.871907,53.808019,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,1.46,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,BW36,"Former Social Club, Grange Avenue",-3.869111,53.82231,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.51,mixed ownership,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,E1,"Former Wisteria Lodge, Earlsdon Avenue South",-3.858655,53.772807,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.49,owned by a public authority,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,E2a+b,Land at Sir Henry Parks Road (COVRAD and CoovPress),-3.853888,53.757616,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,6.1,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,E3,Former Spencer Sports and Social club,-3.84564,53.773277,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.26,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,E4,"Bob Mansfield Heating and Plumbing, Warwick Street",-3.852198,53.76816,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.17,,,not permissioned,full planning permission,2014-04-07,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=752836,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,F2,Training Centre between George Eliot Road (rear of 29-77) and canal,-3.793181,53.795378,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.43,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,F3,"Copper Beech Road, Rear of 37-49 Lythalls Lane",-3.788294,53.791865,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.159,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,F4,"Burbidge and Son, Awson Street / Stoney Stanton Road",-3.809042,53.793837,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.89,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,F5,"Cromwell Street, Bright Street",-3.813987,53.793034,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.57,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,F6,"Warehouse, adjacent Royal Oak pub, Stoney Stanton Road",-3.811957,53.793838,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.33,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,F7,Cromwell Street,-3.811942,53.793847,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.57,,,not permissioned,,,,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,F8,The Lockhurst Tavern (formerly the Rose Public House) Lockhurst Lane,-3.800786,53.787893,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.13,,,not permissioned,reserved matters approval,2011-05-05,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=714073,,,yes,,,,
http://opendatacommunities.org/id/metropolitan-district-council/coventry,Coventry City Council,F9,"Crow in the Oak PH, Lockhurst Lane",-3.802256,53.787476,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,0.12,,,not permissioned,reserved matters approval,2011-07-05,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=718707,,,yes,,,,
