OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/waverley,10a,"Dunsfold Aerodrome, Stovolds Hill, Cranleigh",-0.535632,51.116282,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,214,not owned by a public authority,,permissioned,outline planning permission,2018-03-29,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2015%2F2395#VIEW?RefType=GFPlanning&KeyNo=279094&KeyText=Subjecthttp://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=WA%2F2019%2F1278#VIEW?RefType=GFPlanning&KeyNo=371098&KeyText=Subject,2600,2600,yes,"Site forms part of a larger promoted  site which includes elements of greenfield, only the brownfield element has been included. This is a strategic site within the Waverley Local Plan Part 1 with an allocation of 2600 with planning permission granted for 1,800. Planning permission granted for new access road.",2017-12-15,2019-12-04,
http://opendatacommunities.org/id/district-council/waverley,130,"Cranleigh C of E Primary School (Infant), Church Lane, Cranleigh",-0.485114,51.142539,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.61,owned by a public authority,,not permissioned,,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=WA%2F2017%2F1389#VIEW?RefType=GFPlanning&KeyNo=309693&KeyText=Subject,20,20,yes,,2017-12-15,2019-12-04,
http://opendatacommunities.org/id/district-council/waverley,132a,"Coal Yard, 6 The Street, Wrecclesham, Farnham",-0.818773,51.199569,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.27,not owned by a public authority,,permissioned,full planning permission,2018-09-28,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2018%2F0840#VIEW?RefType=GFPlanning&KeyNo=318229&KeyText=Subject|http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2016%2F1264#VIEW?RefType=GFPlanning&KeyNo=287343&KeyText=Subject,9,9,yes,,2017-12-15,2018-12-12,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,133a,"Colemans Yard, Wrecclesham Road, Farnham",-0.81658,51.199888,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.24,not owned by a public authority,,not permissioned,,,,10,10,,The site is an allocation in the Farnham Neighbourhood Plan.,2017-12-15,2019-12-04,
http://opendatacommunities.org/id/district-council/waverley,144,"Central Hindhead, London Road, Hindhead",-0.731194,51.114449,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,1.64,not owned by a public authority,,not permissioned,,,,34,34,yes,,2017-12-15,2018-12-12,
http://opendatacommunities.org/id/district-council/waverley,245,"Site of 5 to 21 Wey Hill, Haslemere",-0.723738,51.08791,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.31,not owned by a public authority,,permissioned,full planning permission,2018-11-21,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2010%2F1568#VIEW?RefType=GFPlanning&KeyNo=173378&KeyText=Subject|http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2017%2F0920#VIEW?RefType=GFPlanning&KeyNo=308178&KeyText=Subject,45,45,yes,"Erection of 45 apartments in 2 blocks including associated semi-basement parking, amenity space, landscaping and new access.",2017-12-15,2018-12-12,
http://opendatacommunities.org/id/district-council/waverley,264,"Victoria House, South Street, Farnham",-0.795983,51.214095,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.06,not owned by a public authority,,not permissioned,,,,8,8,,,2017-12-15,2017-12-15,
http://opendatacommunities.org/id/district-council/waverley,368,"Wheeler Street Nurseries, Wheeler Lane, Witley, Godalming",-0.649846,51.157423,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.71,not owned by a public authority,,permissioned,full planning permission,2019-01-23,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2018%2F1688#VIEW?RefType=GFPlanning&KeyNo=326779&KeyText=Subject,18,18,yes,Erection of 18 dwellings (including 5 affordable dwellings following demolition of existing dwelling and all other structures,2017-12-15,2018-12-12,2019-12-04
http://opendatacommunities.org/id/district-council/waverley,383a,"Cranleigh C of E Primary School (Junior), Parsonage Road, Cranleigh",-0.488236,51.142421,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,1.98,mixed ownership,,not permissioned,,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2017%2F1389#VIEW?RefType=GFPlanning&KeyNo=309693&KeyText=Subject,70,70,yes,,2017-12-15,2019-12-04,
http://opendatacommunities.org/id/district-council/waverley,478a,"Part of SSE Farnham Depot, Lower Weybourne Lane, Farnham",-0.770997,51.231888,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,1.79,not owned by a public authority,,not permissioned,,,,52,52,,,2017-12-15,2019-12-04,
