OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/mendip,FRO058,"Caxton Road, Frome",-2.312615,51.225141,http://www.mendip.gov.uk/land,3.6,not owned by a public authority,,permissioned,outline planning permission,2016-09-28,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQ2ZRUKPGXC00,160,160,yes,Planning ref 2015/1392/OTS. Reserved Matters Expected 2018 . Acorn Housing Group.. Redevelopment of former print works to accommodate 160 dwellings.. http://www.londonandcounty.co.uk/projects_slough.htm,2017-12-20,2018-11-20,
http://opendatacommunities.org/id/district-council/mendip,FRO048,"Locks Hill Works, 49-51 Locks Hill, Frome",-2.315739,51.225265,http://www.mendip.gov.uk/land,0.25,not owned by a public authority,,not permissioned,,,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGF2QVKPFKB00,7,7,yes,Permission for 7 dwellings and 3 workspaces  - expired. Demolition of workshops to form 7 dwellings.,2017-12-20,2018-11-20,
http://opendatacommunities.org/id/district-council/mendip,FRO009,"Saxonvale, Frome",-2.317609,51.230485,http://www.mendip.gov.uk/land,4.61,owned by a public authority,,not permissioned,,,,250,250,yes,Site allocated in adopted Plan and emerging site allocations plan.  Land now aquired by Council to be brought forward with Acorn Housing Group. Site also includes land owned by Frome Town Council.  Supercedes an extant permission for 60 dwellings on part of the site in 2017 register. Mixed use redevelopment site for housing and commercial. http://www.mendip.gov.uk/redevelopmentsaxonvale,2018-11-20,2018-11-20,
http://opendatacommunities.org/id/district-council/mendip,FRO221,"John Snelgrove Limited, Victoria Road, Frome",-2.314911,51.228919,http://www.mendip.gov.uk/land,0.3,not owned by a public authority,,permissioned,full planning permission,2016-12-08,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3GE9FKPJRS00,9,9,yes,". Redevelopment of transport depot to accommodate 9 dwellings (consisting of 2 four bedroom detached dwellings, and 2 three bedroom and 5 two bedroom houses arranged in two terraces).",2017-12-20,2018-11-20,
http://opendatacommunities.org/id/district-council/mendip,FRO015,"Land at Vallis Road, Frome",-2.335902,51.235141,http://www.mendip.gov.uk/land,1.55,not owned by a public authority,,permissioned,outline planning permission,2017-08-31,http://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O66H70KPKG500,64,64,yes,Planning Ref 2016/1025/FUL. A mixed use development consisting of 64 dwellings on a site that has been cleared of rubble and debris.. http://vallispark.co.uk/,2017-12-20,2018-11-20,
http://opendatacommunities.org/id/district-council/mendip,FRO031,"25 Christchurch Street West, Frome",-2.324369,51.229388,http://www.mendip.gov.uk/land,0.17,not owned by a public authority,,permissioned,full planning permission,2015-06-16,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZOYKPXU761,10,10,yes,". Demolition of single storey buildings, conversion of a listed building to 2 dwellings (2 and 3 bed) and the erection of a courtyard group of 8 three bedroom dwellings.",2017-12-20,2018-11-20,
http://opendatacommunities.org/id/district-council/mendip,FRO223,"TMH Commercials, 157a The Butts, Frome",-2.330294,51.221821,http://www.mendip.gov.uk/land,0.12,not owned by a public authority,,permissioned,full planning permission,2015-05-01,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NCTIW1KP2G000,5,5,yes,. Demolition of existing buildings on the site and construction of 5 dwellings (2 and 3 bed) with a shared parking area to the front.,2017-12-20,2018-11-20,
http://opendatacommunities.org/id/district-council/mendip,GLAS001,"Glastonbury Highway Depot, Glastonbury",-2.709791,51.157653,http://www.mendip.gov.uk/land,1.95,not owned by a public authority,,not permissioned,,,,62,62,,County Council depot site - would need to relocate. Housing site allocated in draft Local Plan Part 2 (site allocations document).,2017-12-20,2018-11-20,
http://opendatacommunities.org/id/district-council/mendip,GLAS001a,"Avalon Motors, Wells Road, Glastonbury",-2.710056,51.158507,http://www.mendip.gov.uk/land,0.15,not owned by a public authority,,not permissioned,,,,5,5,,Garage - alternative site has consent. Housing site allocated in draft Local Plan Part 2 (site allocations document).,2017-12-20,2018-11-20,
http://opendatacommunities.org/id/district-council/mendip,GLAS027,"Garage site, Frogmore, Street Road, Glastonbury",-2.718119,51.144175,http://www.mendip.gov.uk/land,0.14,not owned by a public authority,,not permissioned,,,,25,25,,Car wash with expired permission for housing. Allocated in draft Local Plan Part 2 (site allocations document).,2017-12-20,2018-11-20,
