OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-lakeland,BLR1,-2.6029,54.2028,0.87,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR2,-2.9138,54.187,0.17,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR3,-2.928,54.1816,0.03,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR4,-3.0874,54.1936,0.26,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR5,-3.087,54.1923,0.61,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR6,-3.0928,54.1975,0.18,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR7,-3.0878,54.1892,1.17,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR8,-2.8325,54.1973,0.07,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR9,-2.8008,54.2197,0.48,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR10,-3.0926,54.1945,0.61,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR11,-2.7481,54.3228,1.15,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR12,-2.7488,54.3328,0.39,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR13,-3.0631,54.2182,0.12,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR14,-2.8318,54.2032,0.2,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR15,-2.8301,54.1939,0.15,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR16,-3.0922,54.1964,0.12,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR17,-2.7435,54.3196,3.09,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR18,-2.7481,54.3249,0.28,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR19,-2.7478,54.3348,0.28,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR20,-2.7279,54.3226,0.04,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR21,-2.7434,54.3247,0.07,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR22,-2.7476,54.331,0.07,2017-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR23,-2.7209,54.1818,0.34,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR24,-3.0839,54.1861,0.93,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR25,-2.7422,54.32,0.07,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR26,-2.742,54.321,0.53,2018-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR27,-3.0963,54.195,0.13,2019-12-01,2019-12-01,
http://opendatacommunities.org/id/district-council/south-lakeland,BLR28,-2.9544,54.2023,0.06,2019-12-01,2019-12-01,
