OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/thurrock,AVE_14,"Springfield, Mill Road, Aveley",0.25021,51.50191,https://thurrock.gov.uk/brownfield-map,0.461,not owned by a public authority,,permissioned,full planning permission,2017-10-20,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,AVE_19,"Aveley Football Ground, Mill Road, Aveley",0.25282,51.50342,https://thurrock.gov.uk/brownfield-map,2.498,not owned by a public authority,,permissioned,full planning permission,2016-03-11,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,AVE_45,"Adjacent 1 Park Lane, Aveley",0.2598,51.49962,https://thurrock.gov.uk/brownfield-map,0.171,not owned by a public authority,,permissioned,full planning permission,2016-08-19,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,AVE_46,"79 High Street, Aveley, RM15 4AX",0.25209,51.49944,https://thurrock.gov.uk/brownfield-map,0.142,not owned by a public authority,,not permissioned,,,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,BEL_09,"The Culver Centre, Daiglen Drive, South Ockendon",0.2846,51.50718,https://thurrock.gov.uk/brownfield-map,2.006,owned by a public authority,,not permissioned,,,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,BEL_11,"146 South Road, South Ockendon, RM15 6BX",0.29217,51.515,https://thurrock.gov.uk/brownfield-map,0.149,not owned by a public authority,,permissioned,full planning permission,2015-10-02,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,BEL_14,"Bentons Farm, Mollands Lane, South Ockendon",0.29624,51.51641,https://thurrock.gov.uk/brownfield-map,0.357,not owned by a public authority,,permissioned,full planning permission,2016-04-11,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,BEL_16,"Adjacent Bentons Farm, Mollands Lane, South Ockendon",0.29694,51.51637,https://thurrock.gov.uk/brownfield-map,0.309,not owned by a public authority,,permissioned,full planning permission,2016-10-25,,,,yes,,2017-12-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,COF_11,"Petrol Station, Lampits Hill, Corringham",0.45974,51.52643,https://thurrock.gov.uk/brownfield-map,0.094,not owned by a public authority,,not permissioned,,,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,COF_13,"Land and buildings at 19-29 Lampits Hill, Corringham",0.45992,51.52614,https://thurrock.gov.uk/brownfield-map,0.198,not owned by a public authority,,permissioned,full planning permission,2015-09-17,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,COF_20,"Academy Builders And Development Ltd, 31 Fobbing Road, Corringham",0.46367,51.52607,https://thurrock.gov.uk/brownfield-map,0.106,not owned by a public authority,,permissioned,full planning permission,2015-11-23,,,,yes,,2016-06-30,2017-12-30,
http://opendatacommunities.org/id/unitary-authority/thurrock,CSM_02,"Land adjacent to Thatched Cottage, Baker Street, Orsett",0.35708,51.49896,https://thurrock.gov.uk/brownfield-map,0.548,not owned by a public authority,,permissioned,outline planning permission,2015-03-31,,,,yes,,2016-06-30,2017-12-30,
