OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,110105 / 093793,Greenwood Road/Gladeside Road,-2.272725,53.386315,https://mappinggm.org.uk/gmodin/,0.24,unknown ownership,permissioned,full planning permission,2016-02-11,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,108903/OO/2015/N2 / 095102,"Edge La Business Ctr, Fairfield Rd, Hr Openshw",-2.163446,53.475402,https://mappinggm.org.uk/gmodin/,4.42,unknown ownership,permissioned,outline planning permission,2015-08-10,http://pa.manchester.gov.uk/online-applications/,,,,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,102721/P3JPA/2013/S2,179-199A Fog Lane Burnage,-2.216325,53.421387,https://mappinggm.org.uk/gmodin/,0.22,unknown ownership,permissioned,full planning permission,2013-08-19,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,107139/P3JPA/2014/C1,1-2 North ParadeManchesterM3 2NH,-2.248026,53.482842,https://mappinggm.org.uk/gmodin/,0.06,unknown ownership,permissioned,full planning permission,2014-12-11,http://pa.manchester.gov.uk/online-applications/,,,,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,115969/FO/2017,1-5 Plymouth GroveArdwickManchesterM13 9PZ,-2.225857,53.465377,https://mappinggm.org.uk/gmodin/,0.1,unknown ownership,permissioned,full planning permission,2017-10-11,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,111674 / 106943/FO/2014/S2,Land At 30 Trenchard DriveWoodhouse ParkWythenshaweManchesterM22 5NA,-2.242642,53.365796,https://mappinggm.org.uk/gmodin/,0.31,unknown ownership,permissioned,full planning permission,2016-05-31,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,CDN/17/0512 / 105462,Santiadd House Burnage LaneBurnageManchesterM19 1EN,-2.201527,53.429539,https://mappinggm.org.uk/gmodin/,0.2,unknown ownership,permissioned,full planning permission,2017-10-30,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,111631/P3OPA/2016 / 107712,86-88 Market StreetManchesterM1 1PD,-2.240336,53.482094,https://mappinggm.org.uk/gmodin/,0.04,unknown ownership,permissioned,full planning permission,2016-05-12,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,107025/P3JPA/2014/C1,16-18 King StreetManchesterM2 6AG,-2.246946,53.481173,https://mappinggm.org.uk/gmodin/,0.02,unknown ownership,permissioned,full planning permission,2014-11-27,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,107731/P3JPA/2014/C1,Old Half Moon Chambers5-7 Chapel WalksManchesterM2 1HN,-2.244072,53.481853,https://mappinggm.org.uk/gmodin/,0.02,unknown ownership,permissioned,full planning permission,2015-02-12,http://pa.manchester.gov.uk/online-applications/,yes,,,,,2017-12-31,2018-12-31,
