OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-1,"Lichfield Highway Depot, Trent Valley Road, Lichfield",-1.805846,52.68113,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-2-Lichfield-East.pdf,1.37,owned by a public authority,,not permissioned,,,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=0000778OUT,52,57,yes,Not proposed for allocation in LPA as no alternative site for current uses identified by land owner (SCC) therefore considered to be uncertain in terms of delivery. However would represent potential brownfield option.. Highways depot and waste/recycling centre and associated car parking.,2017-07-17,2017-07-17,
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-2,"Land rear of Chase Terrace Primary School, Rugeley Road, Burntwood",-1.931557,52.683166,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-5-Burntwood-North.pdf,1.56,owned by a public authority,,permissioned,full planning permission,2017-06-27,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=OD4GTVJEH0R00,12,12,yes,"Proposed for allocation in LPA. Derelict land to rear of school, formerly car park.",2017-07-17,2017-07-17,
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-3,"Land at Maple Close, Burntwood",-1.927023,52.679325,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-6-Burntwood-South.pdf,1.33,owned by a public authority,,not permissioned,,,,29,35,yes,"Proposed for allocation in LPA. Former primary school building, currently used as offices. Large grassed area to rear",2017-07-17,2017-07-17,
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-4,"Whittington Youth Centre, Main Street, Whittington",-1.763797,52.67228,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-11-Whittington-rural-east.pdf,0.32,owned by a public authority,,not permissioned,,,,7,9,yes,Proposed for allocation in LPA. Derelict buildings of former youth centre and tarmacked play ground,2017-07-17,2017-07-17,
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-5,"Minster Hall Youth Centre, Bird Street, Lichfield",-1.828436,52.684105,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-1-Lichfield-City-Centre.pdf,0.15,owned by a public authority,,not permissioned,,,,13,17,yes,Not proposed for allocation in LPA as considered to be uncertain in terms of delivery due to access. However would represent potential brownfield option.. Youth centre buildings,2017-07-17,2017-07-17,
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-6,"Shenstone Business Park and Birchbrook Industrial Estate, Lynn Lane, Shenstone",-1.845608,52.638748,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-10-Shenstone.pdf,2.09,not owned by a public authority,,not permissioned,,,,45,55,yes,Allocated through 'made' Shenstone neighbourhood plan. Proposed for allocation in LPA. Several small to medium sized buildings used for employment uses and associated car parking,2017-07-17,2017-07-17,
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-7,"Former Lichfield Tennis Club, St Johns Hospice, Birmingham Road, Lichfield",-1.829182,52.678892,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-3-Lichfield-South.pdf,0.45,not owned by a public authority,,not permissioned,,,,16,20,yes,Proposed for allocation in LPA. Adjacent part of site currently under construction for residential development.. Derelict club house and concrete tennis courts,2017-07-17,2017-07-17,
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-8,"Former Integra Works, Eastern Avenue, Lichfield",-1.821444,52.701238,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-4-Lichfield-North.pdf,2.8,not owned by a public authority,,permissioned,full planning permission,2016-12-16,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=O7UCICJEFNJ00,99,99,yes,"Site currently under construction. Proposed for allocation in LPA. Derelict land, former site of large industrial unit. Redevelopment currently under construction",2017-07-17,2017-07-17,
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-9,"St Chads House, Cross Keys, Lichfield",-1.827797,52.685003,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-1-Lichfield-City-Centre.pdf,0.15,not owned by a public authority,,permissioned,full planning permission,2014-10-15,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=NB0QJ0JE05C00,12,12,yes,Proposed for allocation in LPA. Three storey office building,2017-07-17,2017-07-17,
http://opendatacommunities.org/id/district-council/lichfield,LDC-BLR-10,"Former Park Road Printers, Park Road, Alrewas",-1.74336,52.732711,https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Housing/Downloads/Brownfield-land-register/Map-8-Alrewas.pdf,0.2,not owned by a public authority,,permissioned,full planning permission,2014-10-23,https://planning.lichfielddc.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=N3RLZQJE05C00,6,6,yes,Proposed for allocation in LPA. Site of former printers workshop. Redevelopment currently under construction.,2017-07-17,2017-07-17,
