OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/erewash,BLR1,"Stanton Regeneration Site, Former Stanton Ironworks Site, Lows Lane, Stanton By Dale, Derbyshire, DE7 4BG",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=447370&Y=338640&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",61.77,not owned by a public authority,,not permissioned,,,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,2000,2000,yes,"The site is able to accommodate 2000 residential units, which is supported by  the publication of the Stanton Regeneration Site Supplementary Planning Document. Addtionally, ERE/0213/0001 outline planning permission was sought for 1950 homes and other development uses. This was withdrawn in July 2015. The Borough Council have now adopted a site based Supplementary Planning Document (SPD) setting out a Masterplan for the site's redevelopment. The SPD states that an area of 60 hectares is indicated for housing development towards the centre and south-west of the site. Provision for a primary school, sustainable drainage, open space and an internal road system will also have to be provided in this area, all of which will need to take account of the need to restore the landscape character of the dale. Design considerations will also have to take into account noise from surrounding roads and industrial uses. The site is a former iron and steel works, which is still operational in part. In relation to contaminated land, several phases of intrusive work have been undertaken historically which confirmed that ground contamination is present in soil and ground water. Confirmed contaminants on the site include heavy metals, petroleum hydrocarbons, PAHs, sulphate, arsenic, cyanide and phenols. The range of chemicals used at the site throughout its extensive history is not fully known. Chemicals record as being stored and used at the site include (but are not limited to): methylene chloride, dichloromethane, caustic soda / sodium hydroxide, sulphuric acid, diesel, oil, dimethyl ethanolamine (DMEA) and petroleum spirits. The site falls within the SHLAA2014 reference: SHLAA 194.. See Notes column for further information.",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/erewash,BLR2,"Gardner Aerospace, Cotmanhay Road, Cotmanhay Road, Ilkeston Aerospace, Derbyshire, DE7 8LL",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=446416&Y=342845&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",2.43,not owned by a public authority,,permissioned,reserved matters approval,2017-09-27,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,85,85,yes,"The site can support 85 dwellings as outlined in ERE/0617/0059. The site falls within the SHLAA2014 reference: SHLAA 358.. ERE/0514/0037 planning permission: Outline planning application for residential development (maximum 85 dwellings) including access.  ERE/0615/0054 planning permission: Prior notification of demolition of former engineering works. ERE/0617/0059 planning permission: Application for the approval of the reserved matters of scale, layout, appearance and landscaping following outline approval ERE/0514/0037 (maximum 85 dwellings including access).",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/erewash,BLR3,"Former Railway Cutting near Heanor Road, Ilkeston, Derbyshire, DE7 8ES",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=446167&Y=342450&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",2.09,owned by a public authority,,not permissioned,,,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,25,25,yes,"The site can support 25 dwellings. Industry is located in close proximity to the site. A buffer zone is required to have an acceptable area between industry and residential housing. Furthermore, the thin shape of the site reduces the ability to have houses on both sides of a proposed access road. Currently, a multi-user trail runs along the  boundary of the site which should be maintained during development. The site is a former railway cutting and is now infilled. The site was also once home to a landfill site which was operated by Derbyshire County between 1978 and 1981.  The waste deposited at this site is described as 'inert waster' but the source of the waste is unknown and it could contain industrial waste. Ground contamination is considered to be likely due to the unknown origin of waste being present. Likely contaminants are those outlined in the 'Railway Land' Department of Environment Industry Profile, produced by CL:AIRE. There is also potential for a wide range of contaminants including petroleum, hydrocarbons, heavy metals, asbestos, VOCs, SVOCs depending on the source of waste / infill. The site falls within the SHLAA2014 reference: SHLAA 678 and SHLAA 679.. This site has no residential planning applications submitted.",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/erewash,BLR4,"Former Britannia and Portland Mills, Bennett Street, Long Eaton, Derbyshire, NG10 4HH",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=448640&Y=334493&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",1.85,not owned by a public authority,,pending decision,,,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,109,109,yes,"The site can support 109 residential units (a mixture of houses and flats), see the following outline planning permission. ERE/0817/0059 Outline planning application for the erection of up to 109 dwellings comprising a mixture of houses and flats, with car parking, landscaping and associated infrastructure. Housing and flats range from 1-4+ bedrooms. ERE/1211/0024 outline planning application for residential development (of up to 80 dwellings) plus associated works with all matters reserved. Information cited in 'permission date' and 'permission type' field is related to planning permission ERE/1211/0024.  The site falls within the SHLAA2014 reference: SHLAA 64.. ERE/1211/0024 outline planning permission has lapsed. ERE/0817/0059 outline planning permission is pending a decision. See Notes column.",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/erewash,BLR5,"Booths Industrial Estate, Awsworth Road, Ilkeston, Derbyshire, DE7 8HX",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=446683&Y=342704&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",1.81,not owned by a public authority,,not permissioned,,,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,56,56,yes,"The site can support 56 residential dwellings as demonstrated in the following outline planning permission. ERE/0213/0035 planning permission: Outline application for up to 56 residential properties and a nursing home. Planning permission for this site has now lapsed.  The site falls within the SHLAA2014 reference: SHLAA 209.. Lapsed outline planning permission, see Notes column.",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/erewash,BLR6,"The former Stadium Industrial Park, Springfield Avenue, Station Road, Long Eaton, Derbyshire, NG10 2DD",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=449653&Y=333825&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",1.78,not owned by a public authority,,permissioned,reserved matters approval,2015-07-15,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,54,54,yes,"The site can support 54 units (a mixture of 2,3,4+ bedroom houses and 1 bedroom flats). The site falls within the SHLAA2014 reference: SHLAA 46.. ERE/1013/0022 planning permission: Outline planning application for 54 new dwellings with all matters reserved. ERE/0515/0016 planning permission: Reserved matters application for approval of access only following outline approval.",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/erewash,BLR7,"Railway Land at the end of Worrall Avenue, Long Eaton, Derbyshire. NG10 1NR",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=449072&Y=334291&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",1.21,not owned by a public authority,,not permissioned,,,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,25,25,yes,"The site can support 25 dwellings (a mixture of detached dwellings and town houses). Continuation of Worrall Avenue and Olive Avenue could be developed to open-up the site for development. The site forms parts of the former Midland Railways line. Four sidings are present on an embankment. Ground contamination is likely in the imported material that was used to raise the land. Likely contaminants are those outlined in the 'Railway Land' Department of Environment Industry Profile, produced by CL:AIRE.  The site falls within the SHLAA2014 reference: SHLAA 65.. This site has no residential planning applications submitted.",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/erewash,BLR8,"Elms Farm, Duffield Road, Little Eaton, Derbyshire, DE21 5DS",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=436103&Y=341279&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",1.19,not owned by a public authority,,permissioned,full planning permission,2017-03-09,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,7,7,yes,"The site is able to accommodate 7 residential dwellings, as outlined in ERE/0716/0065.. ERE/0716/0065 planning permission: The conversion of three Grade II listed agricultural barns to create 7 residential dwellings. Create new access road into the development.",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/erewash,BLR9,"Oaklea Mills, Oakley's Road, Long Eaton, Derbyshire, NG10 1FQ",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=449375&Y=333012&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",1,not owned by a public authority,,not permissioned,,,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,50,50,yes,"The site is able to support 50 dwellings (a mixture of different house types is possible on this site depending on density and dwelling type chosen).  In regards to hazardous substances, the site is a former textiles mill (known as Oakley's Mill and Acton Mill). Additionally, part of the site former part of a castings foundry. Ground contamination of the site is likely due to historic use. Likely contaminants are those outlined in the 'Textiles Works and Dye Works' Department of Environment Industry Profile, produced by CL:AIRE.  The site falls within the SHLAA2014 reference: SHLAA 82.. This site has no residential planning applications submitted.",2017-12-05,2017-12-05,
http://opendatacommunities.org/id/district-council/erewash,BLR10,"Romorantin Place, Tamworth Road, Long Eaton, Derbyshire, NG10 1BB",,,"https://maps.erewash.gov.uk/rmx4-webapp/RMX/public-map.htm?X=449097&Y=333334&ZOOM=3&LAYERS=Brownfield_Land_Register_Polygon&LAYERS-VISIBLE=Brownfield_Land_Register_Polygon&ERRORS=true&TOOLBAR=backdrop,search&LEGEND=true&TABS=layers,enquire,annotate,markers",0.92,not owned by a public authority,,permissioned,full planning permission,2017-05-11,https://myservice.erewash.gov.uk/Planning/lg/GFPlanningWelcome.page,16,16,yes,"The site is able to support 16 dwellings as outlined in the ERE/0317/0036 planning permission. Suitable housing compromises of 2 -4 bedroom housing units.. ERE/0317/0036 planning permission: Conversion of a former sheltered block into 2 and 3 storey houses. Remodelling and rendering of the general needs block. Demolition of external structures, boundary walls/paths and replacement with new hard and soft landscaping.",2017-12-05,2017-12-05,
