OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR001,St. Just 1 Powell Road Buckhurst Hill IG9 5RF,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.84,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR002,"Lower Car Park, Queens Road Buckhurst Hill IG9 5BZ",,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.43,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR003,2-7 Lower Queens Road Buckhurst Hill IG9 6DL,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.3,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR004,Grove Lane Chigwell IG7 6JF,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.62,not owned by a public authority,,permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR005,Woodview Lambourne Road Chigwell IG7 6HX,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,1.32,not owned by a public authority,,permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR006,245 High Road Chigwell IG7 5BL,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,1.66,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR007,801-803 Chigwell Road Woodford Bridge IG8 8AU,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,1.67,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR008,Grange Court 72 High Road Chigwell IG7 6PT,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.42,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR009,The Maypole 171 Lambourne Road Chigwell IG7 6EF,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.21,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR010,The Limes Estate Chigwell IG7 5LP,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,22.59,mixed ownership,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR011,105 Manor Road Chigwell IG7 5PN,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.07,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR012,146 Hainault Road Chigwell IG7 5DL,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.17,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR013,The Stag Pub Brentwood Road Ongar CM5 9DH,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.28,not owned by a public authority,,not permissioned,,,,,,,,,,
http://opendatacommunities.org/id/district-council/epping-forest,Epping Forest District Council,BR014,28-91 Parklands Coopersale CM16 7RE,,,http://efdc.maps.arcgis.com/apps/webappviewer/index.html?id=355f4a1a16db436a96e3b78f8d2e14cf,0.16,not owned by a public authority,,not permissioned,,,,,,,,,,
