OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/001,"Former Oadby Swimming Pool Site, Leicester Road, Oadby",-1.086378,52.601328,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,0.26,owned by a public authority,,not permissioned,,,,,,yes,"
Residential development has been deemed appropriate
",2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/002,"53-59 Queens Drive, Wigston",-1.117732,52.5855,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,0.09,not owned by a public authority,,not permissioned,,,,,,yes,"
Residential development has been deemed appropriate
",2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/003,"Land At Bennett Way, South Wigston",-1.128604,52.58212,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,0.13,owned by a public authority,,not permissioned,,,,,,yes,"
Residential development has been deemed appropriate
",2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/004,"14-18 Dunton Street, South Wigston",-1.132767,52.579031,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,0.02,not owned by a public authority,,permissioned,full planning permission,2016-06-22,,,,yes,"
Application granted for 5 additional dwellings
",2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/006,"8-10 Long Street, Wigston",-1.109126,52.583395,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,0.09,not owned by a public authority,,permissioned,full planning permission,2016-09-30,,,,yes,"
Application granted for 27 additional dwellings
",2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/007,"271 Leicester Road, Wigston",-1.110317,52.59528,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,0.06,not owned by a public authority,,permissioned,full planning permission,2016-10-06,,,,yes,"
Application granted for 6 additional dwellings
",2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/008,"39 Long Street, Wigston",-1.107853,52.583583,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,0.24,not owned by a public authority,,not permissioned,,,,,,yes,"
Residential development has been deemed appropriate
",2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/009,"Arriva Bus Depot, Station Street, South Wigston",-1.130078,52.581465,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,1.11,not owned by a public authority,,not permissioned,,,,,,yes,"
Residential development has been deemed appropriate
",2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/011,"Lyn House, 37-41 The Parade, Oadby",-1.083467,52.60002,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,,not owned by a public authority,,permissioned,other,2015-07-21,,,,yes,"
Application granted for 18 additional dwellings
",2017-04-06,2017-12-01,
http://opendatacommunities.org/id/district-council/oadby-and-wigston,Oadby and Wigston Borough Council,OWBCBFL/012,"34 Bell Street, Wigston",-1.104103,52.585803,https://www.oadby-wigston.gov.uk/files/documents/brownfield_register_site_plans_2016_2017/2016.2017%20BFLR%20Site%20Plans.pdf,0.03,not owned by a public authority,,permissioned,full planning permission,2015-06-22,,,,yes,"
Application granted for 8 additional dwellings
",2017-04-06,2017-12-01,
