OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,E10.0772,,"Honey Street Mills, Honey Street, Pewsey",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,410382,161595,0.36,not owned by a public authority,yes,permissioned,full planning permission,19/03/2014,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,5,Demolition of two dwellings and vacant former commercial buildings and replacement with five no. dwellings.,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,E17.11168,,"28 St Margarets Mead, Marlborough",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,419521,168869,0.12,not owned by a public authority,yes,permissioned,full planning permission,08/01/2018,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,6,Demolition of building in use as a small HMO and erection of 6 dwellings and associated works,,,,,,,,01/12/2018,01/12/2018
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,E17.1587,,"Royal Oak Public House, 43 New Park Street, Devizes",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,400506,161646,0.03,not owned by a public authority,yes,permissioned,full planning permission,18/07/2017,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,7,Conversion of former public house into 8 residential apartments including conversion of rear single storey outbuilding,,,,,,,,01/12/2018,01/12/2018
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,E17.2540,,"Former Laurel Garage & New House, Back Lane, Ramsbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,427043,171604,0.14,not owned by a public authority,yes,permissioned,full planning permission,07/11/2017,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,6,"Demolition of 'The New House' and redevelopment of former Laurel Garage site to provide 6 no. dwellings, associated access, parking, turning, landscaping and private amenity space (resubmission of 16/10596/FUL)",,,,,,,,01/12/2018,01/12/2018
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N12.1442,,"St Marys School, College Road, Purton, nr Swindon",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,409188,187546,0.26,not owned by a public authority,yes,permissioned,full planning permission,07/04/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,8,Part Demolition & Change of Use From Education to Residential,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N13.0611,,"Pew Hill House, Pew Hill, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,392433,174525,0.47,mixed ownership,yes,permissioned,full planning permission,22/07/2013,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,9,Convert offices to 9 flats - Renewal of 10/00449/FUL,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N13.2173,,"Old Glove Factory adj 25 Brockleaze, Neston, Corsham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,386717,168172,0.34,not owned by a public authority,yes,permissioned,full planning permission,25/02/2014,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,10,Conversion of 3 Factory Units to 10 Dwellings,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N14.10444,,"81, The Green, Lyneham, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,401990,179384,0.5,not owned by a public authority,yes,permissioned,full planning permission,27/01/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,15,Extra Care Facility with Guest Bedrooms,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,N16.11758,,"36 Market Place, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,392241,173232,0.03,not owned by a public authority,yes,permissioned,full planning permission,21/04/2017,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,6,Change of Use from Offices/Storage into 6  Domestic Dwellings and Associated Works,,,,,,,,01/12/2018,01/12/2018
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,S13.7176,,"Grove House Surgery, 18 Wilton Road, Salisbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,413622,130420,0.1,not owned by a public authority,yes,permissioned,full planning permission,26/06/2014,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,10,erection of a new 2.5 storey building containing 10x flats; parking and landscaping,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,S14.10997,,"Milford House  43-55 Milford Street, Salisbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,414738,129967,0.24,not owned by a public authority,yes,permissioned,other,13/01/2015,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,31,Prior Approval notification for change of use of existing property from office (B1(a)) to 31 no. flats (C3),,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,S15.0665,,"1 Fish Row, Salisbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,414510,129957,0.03,not owned by a public authority,yes,permissioned,full planning permission,20/04/2015,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,7,Change of use / conversion of part of first floor and second / third floors to residential use,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,S15.11698,,"Skylark Motor Services Ltd, The Ridge, Woodfalls, Salisbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,419779,120125,0.28,not owned by a public authority,yes,permissioned,full planning permission,04/10/2016,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,7,"Proposed demolition of existing buildings and construction of 7 dwellings, including formation of access and parking, and associated works.",,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,S15.6962,,"Adj. Hideaway Garage,  London Road,  Amesbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,416267,142008,0.14,not owned by a public authority,yes,permissioned,full planning permission,30/09/2015,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,12,Variation of Condition 11 of planning application 13/06337/FUL to vary the ground floor and site plans,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/unitary-authority/wiltshire,Wiltshire Council,S16.10594,,"Hillcote 22 Manor Road, Salisbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,OSGB36,415056,130341,0.18,not owned by a public authority,yes,permissioned,full planning permission,09/01/2017,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,,5,"Change of use of care home to two dwellings, conversion of stable building to one dwelling, erection of two new detached dwellings",,,,,,,,01/12/2017,01/12/2017
