OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1177,,"""Site of former Rathbone Institute, Waterloo Road, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1177,OSGB36,351023,383074,0.65,Mixed ownership,Yes,Not permissioned,N/A,,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=13/00429/DEM,0,17,"""Potential for houses and / or apartments""",Not considered appropriate on this site,,17,29,,,"Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph. Physical constraints identified include heritage assets and PADHI pipelines. 13/00429/DEM - permission for demolition of building, now demolished.",31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1195,,"""Former Eternit, Derby Road, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1195,OSGB36,352159,387589,5.24,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,19/04/2016,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00430/FUL,,110,"""Proposed residential development comprising 116 no. dwellings, road, open space, substation and all associated works""",Not considered appropriate on this site,,110,116,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=15/00430/FUL&resolution=1&initialDialog=layersDialog,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based on the extant Planning Permission. Potentially contaminated land identified on this site. Site now Under Construction for Housing.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1201,,"""Castle View House, East Lane, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1201,OSGB36,353851,381438,1.53,Not owned by a public authority,Yes,Permissioned,Other,06/06/2017,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=17/00209/P3JPA,,54,"""Proposed change of use from office building to 248 residential units""",Town centre uses may also be considered appropriate for this site. The scale of any development must be appropriate to support town centre.,,54,248,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=17/00209/P3JPA&resolution=1&initialDialog=layersDialog,"Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based on the extant Prior Approval. Physical constraints identified include trees and woodland. Prior approval for 248 dwellings (17/00375/P3JPA), Site now under construction.",31/12/2017,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1237,,"""Widnes Films Ltd., Warrington Road""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1237,OSGB36,352514,385869,1.76,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=17/00504/FUL,,47,"""Proposed development of 118 dwellings (including affordable housing). Site H1343 forms the remainder of this application.""",Not considered appropriate on this site,,47,69,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based on the extant Planning Application.,26/10/2018,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1275,,"""RMC House, Terrace Road, West Bank, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1275,OSGB36,351386,383887,0.51,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,27/05/2016,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00392/FUL,,13,"""Proposed development comprising 92 no. one and two bedroom apartments for the over 55's spread over 2 no. 6 storey blocks""",Not considered appropriate on this site,,13,92,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=15/00392/FUL&resolution=1&initialDialog=layersDialog,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum in line with planning permission. Contamination and heritage constraints have been identified.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1277,,"""The Deck, Mersey Road, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1277,OSGB36,351546,383209,2.36,Not owned by a public authority,Yes,Permissioned,Reserved Matters Approval,12/12/2005,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=05/00590/REM,,27,"""Proposed residential development consisting of 10 no. apartment blocks ranging between 5 & 6 storeys (466 no. apartments) and 3 no. retail/ leisure units with associated road layout, car parking and landscaping. Permission granted 2005 - site partially built part still extant.""","""Potential for retail or leisure units in line with original consent, must not detract from viability of the nearby Runcorn Old Town.""",,27,178,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=05/00590/REM&resolution=1&initialDialog=layersDialog,"Site under construction, with 6 of the 10 apartment buildings completed. Site could still accommodate the remaining 4 buildings. Potential capacity based on a density multiplier with the minimum based on 30dph on the land remaining and maximum  based on the 178 dwellings remaining on extant planning permission.",31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1280,,"""Land Opposite Motherwell Close, Lanark Gardens, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1280,OSGB36,350354,387406,0.34,Not owned by a public authority,No,Not permissioned,N/A,,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00343/FUL,,10,"""Potential for residential development, if currently proposed medical centre is not built.""","""Potential for an alternative use - medical centre.""",,10,10,,,Potential capacity based on a density multiplier of 30dph. Current permission for a medical centre. Previous permission now lapsed (11/00197/FUL) for 12 dwellings.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1288,,"""Land at 79 - 83 High Street, Runcorn Old Town""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1288,OSGB36,351126,382927,0.88,Not owned by a public authority,No,Not permissioned,N/A,,,,23,"""Potential for houses and / or apartments""","""Potential for retail or leisure units. It may be considered for town centre uses, and any development of the site should add to the viability of Runcorn Old Town.""",,23,31,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based of 40dph in line with nearby town centre.,26/10/2018,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1303,,"""Land to the east of Kestrel's Way, Hallwood Park, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1303,OSGB36,353585,381096,1.61,Not owned by a public authority,No,Not permissioned,N/A,,,,29,"""Potential for residential development in line with surrounding Hallwood Park residential area.""",Not considered appropriate on this site,,29,35,,,Potential capacity based on a density multiplier with the minimum based on retention of part of the woodland area and a maximum based on 30dph across the site. Yield affected by woodland and open space.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1336,,"""Land Adjacent to St. Helens Canal (Routledge Site), Tanhouse Lane""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1336,OSGB36,352379,385175,7.56,Not owned by a public authority,Yes,Permissioned,Outline Planning Permission,12/12/2016,,,211,"""Outline 05/00057/OUTEIA 624 Residential units. PREAPP - Proposed residential development for c230 dwellings - Pending now a Full Application submission""",The previous and surrounding uses mean the site would also be suitable for an employment use.,,211,230,,,Potential capacity based on a density multiplier with the minimum based on 40dph and maximum based on the PREAPP Application. The site has potential contamination due to past works.,26/10/2018,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1343,,"""Walmsley Street Site, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1343,OSGB36,352365,385859,1.12,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,14/02/2018,,,30,"""Proposed development of 118 dwellings (including affordable housing) of which 49 dwellings relate to this site. Site H1237 forms the remainder of this application (69 dwellings)""",Not considered appropriate on this site,,30,49,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum in line with planning permission. Constraints identified include potentially contaminated land.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1345,,"""Land at Derby Road and Mill Lane Junction Roundabout""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1345,OSGB36,352481,388015,0.97,Not owned by a public authority,No,Not permissioned,N/A,,,,26,"""Potential for houses and / or apartments""",The previous use means the site would also be suitable for an employment use.,,26,34,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum based of 40dph. Issues regarding the contamination of the land would need to be mitigated as necessary. Vacant (Demolished Chemical Works).,26/10/2018,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1347,,"""Part of Former Fairfield school site, Peel House Lane, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1347,OSGB36,351992,387221,0.4,Mixed ownership,Yes,Not permissioned,N/A,,,,10,"""Potential for residential development, in line with new development adjacent.""",Not considered appropriate on this site,,10,14,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph. The site does not currently contain any physical constraints of note.,31/12/2017,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1622,,"""Car Park between High Street and Bridgewater Canal, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1622,OSGB36,351275,382914,0.39,Owned by a public authority,No,Not permissioned,N/A,,,,11,"""Potential for residential development to support Runcorn Old Town and to make most of waterfront location.""",Not considered appropriate on this site.,,11,19,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 50dph.,31/12/2017,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1635,,"""Greenoaks Farm Industrial Estate, Warrington Road, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1635,OSGB36,352412,385973,0.3,Not owned by a public authority,No,Not permissioned,N/A,,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=14/00269/S73,,12,"""Potential for residential development even though current application has now lapsed.""",Not considered appropriate on this site,,12,15,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=14/00269/S73&resolution=1&initialDialog=layersDialog,"Potential capacity based on a density multiplier with the minimum based on 40dph and maximum based on 50dph. Current permission now lapsed, still has potential for residential development.",31/12/2017,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1714,,"""The Heath Offices, Heath Road South, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1714,OSGB36,351197,381261,1.74,Not owned by a public authority,Yes,Not permissioned,N/A,,,,46,"""Potential for residential development, appropriate landscaping would be required to existing employment development and to retain amenity of adjacent residential properties.""",Not considered appropriate on this site,,46,62,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1733,,"""Land at The Heath Business Park, Heath Road South, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1733,OSGB36,351031,380990,4.26,Not owned by a public authority,Yes,Permissioned,Outline Planning Permission,07/01/2016,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=12/00100/OUT,,53,"""Outline planning application (with all matters reserved) for construction of up to 53 residential dwellings.""",Not considered appropriate on this site,,53,53,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=12/00100/OUT&resolution=1&initialDialog=layersDialog,Dwelling figures to reflect planning permission. Development in the area will be limited due to its location within the inner zone of a PADHI.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1784,,"""The Old Bridgewater Centre, Castlefields Avenue North, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1784,OSGB36,353982,382912,0.36,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,05/08/2015,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00267/FUL,,20,"""Proposed demolition of existing building and construction of 20 no. dwellings comprising 10 no. houses and 10 no. apartments.""",Not considered appropriate on this site,,20,20,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=15/00267/FUL&resolution=1&initialDialog=layersDialog,Site Completed. Dwelling figures reflect planning permission.,31/12/2017,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1808,,"""Land to the rear of Gaunts Way, Hallwood Park, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1808,OSGB36,353138,380885,1.88,Mixed ownership,No,Not permissioned,N/A,,,,49,"""Potential for residential development in line with surrounding Hallwood Park residential area, would need to retain amenity of existing properties.""",Not considered appropriate on this site,,49,65,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1839,,"""Land At Rose View Avenue, Widnes""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1839,OSGB36,351355,386807,0.29,Not owned by a public authority,Yes,Permissioned,Reserved Matters Approval,25/08/2016,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=16/00282/REM,,4,"""Application for approval of reserved matters on Planning Permission 13/00285/OUT for access, appearance, landscaping, layout and scale for erection of 4 no. detached dwellings""",Not considered appropriate on this site,,4,4,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=16/00282/REM&resolution=1&initialDialog=layersDialog,Site Completed. 16/00282/REM - of 4 no. detached dwellings.,31/12/2017,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H1962,,"""Fomer Riverside College, Campus Drive, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H1962,OSGB36,350468,383011,4,Not owned by a public authority,Yes,Permissioned,Outline Planning Permission,19/12/2016,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=16/00131/OUT,,120,"""Outline application, with all matters reserved, for development of up to 120 dwellings, open space, infrastructure and associated works.""",Not considered appropriate on this site,,120,128,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=16/00131/OUT&resolution=1&initialDialog=layersDialog,Potential capacity based on a density multiplier with the minimum based on planning application and maximum at 40dph. Physical constraints identified include potentially contaminated land (99%); the proximity to a Listed Building; the existing development on the site; the wooded area; and landfill (Canal basin).,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H2001,,"""Former Jolly Brewer, The Ridgeway, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H2001,OSGB36,355778,380967,0.46,Not owned by a public authority,Yes,Permissioned,Full Planning Permission,07/01/2015,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=14/00563/FUL,,18,"""Proposed construction of 18 dwellings comprising 10 no. two bedroom flats and 8 no. two bedroom houses with associated infrastructure and landscaping.""",Not considered appropriate on this site,,18,18,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=14/00563/FUL&resolution=1&initialDialog=layersDialog,Site Under Construction. 14/00563/FUL,31/12/2017,26/10/2018
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H2026,,"""Grosvenor House, Northway, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H2026,OSGB36,353717,381557,2.32,Not owned by a public authority,Yes,Permissioned,Other,01/05/2015,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00155/P3JPA,,18,"""Proposed change of use from former office building to residential (use class C3), creating 63 dwellings comprising of 2 No. 1 bedroom apartments, 55 No. 2 bedroom apartments and 6 No. 3 bedroom apartments.""",Town centre uses may also be considered appropriate for this site. The scale of any development must be appropriate to support town centre.,,18,63,,http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Planning&overlayname=All&schemacolumn=REFVAL&UID=15/00155/P3JPA&resolution=1&initialDialog=layersDialog,Potential capacity based on a density multiplier with the minimum based on 40dph and maximum based on Prior Approval. Existing development on site.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/unitary-authority/halton,Halton Borough Council,H2035,,"""Grangeway Court, Runcorn""",http://map.halton.gov.uk/WebMapLayers8External/map.aspx?MapName=Linked&overlayname=Brownfield%20Register&schemacolumn=Ref&resolution=1&UID=H2035,OSGB36,352326,381481,0.53,Owned by a public authority,Yes,Not permissioned,N/A,,http://webapp.halton.gov.uk/planningAPPS/showCaseData.asp?CaseNo=15/00365/DEM,,6,"""Potential for residential development to be replaced with more appropriate dwellings""",Not considered appropriate on this site,,6,8,,,Potential capacity based on a density multiplier with the minimum based on 30dph and maximum at 40dph.,31/12/2017,31/12/2017
