OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/023,Call for Sites 2017,"Swan Quay, Belvedere Road, Faversham",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF023Swan-QuayBelvedere-Road.docx,OSGB36,601607.16,161656.53,0.3,not owned by a public authority,,not permissioned,,,,,10.0,,,,10.0,To be determined by planning application,,The site comprises four buildings formerly used by the Frank and Whitorne Joinery Company and is adjacent to Faversham creek.,The site forms part of the Faversham Creek Neighbourhood Plan and its inclusion for a Permission in Principle could undermine this process.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/136,SHLAA_16,"The Foundry, Rushenden Road, Queenborough",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF136The-Foundary-Queenborough.docx,OSGB36,591139.0,171994.0,0.37,not owned by a public authority,yes,not permissioned,,,,,37.0,,,,37.0,To be determined by planning application,yes,"The site comprises a former foundry and is open, flat and adjacent to Queenborough Creek.",The site forms part of the Queenborough & Rushenden Masterplan and its inclusion for a Permission in Principle could undermine this process.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/167,SHLAA_16,"Former Nicholls Transport site, Lydbrook Close, Sittingbourne",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF167Lydbrook-CloseSittingbourne.docx,OSGB36,589481.0,163724.0,1.7,not owned by a public authority,yes,permissioned,reserved matters approval,20/09/2001,SW/01/0623,,49.0,Approval of Reserved Matters for Residential Development Pursuant to Outline Planning Permission SW/97/0623 (49 dwellings).,,,49.0,49,yes,The site comprises the former Nicholls Transport depot which has now been vacant for a number of years and is surrounded by dwellings close to the A2.,The site was granted planning permission in 2001 and remains extant due to early trench digging. Application 17/503888/OUT was recently withdrawn in favour of building out the previous application.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/237,SHLAA_16,"152 Staplehurst Road, Sittingbourne",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF237152-Staplehurst-RoadSittingbourne.docx,OSGB36,589452.0,164191.0,1.8,not owned by a public authority,,not permissioned,,,,,75.0,,,,75.0,To be determined by planning application,yes,"The site comprises a flat piece of land within a predominantly residential area, with some commercial/industrial use too. It is adjacent to the railway  line to the north.",The site is allcoated within the  adopted Local Plan and its inclusion for a Permission in Principle could undermine this process.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/256,SHLAA_16,"West Street, Queenborough",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF256West-StreetQueenborough.docx,OSGB36,590730.0,172104.0,1.45,not owned by a public authority,,not permissioned,,,,,80.0,,,,80.0,To be determined by planning application,yes,"The site comrises land including business offices, dockyard buildings and wharfs adjacent to Queenborough Creek.",The site forms part of the Queenborough & Rushenden Regeneration Area and its inclusion for a Permission in Principle could undermine this process.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/258,SHLAA_16,"Land West of Rushenden Road, Queenborough",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF258West-of-Rushenden-Road.docx,OSGB36,590977.0,172061.0,13.31,owned by a public authority,yes,not permissioned,,,,,379.0,,,,379.0,To be determined by planning application,yes,The site is vacant and is surrounded by Rushenden Road to the east and Queenborough Creek to the west.,"The site forms part of the Queenborough & Rushenden Masterplan and its inclusion for a Permission in Principle could undermine this process. The overall site is identified as having capacity for up to 480 dwellings, however application 16/507298/FULL was approved for 101 dwellings on the southern portion of the site and is under construction.",20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/259,SHLAA_16,Crown Quay Lane,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF260Crown-Quay-Lane.docx,OSGB36,590905.0,164133.0,7.6,not owned by a public authority,yes,not permissioned,,,,,267.0,,,,267.0,To be determined by planning application,yes,"The site comprises a cleared former industrial estate. It is surrounded by Milton Creek, Eurolink Way, Eurolink industrial estate and Sittingbourne retail park.","The overall site is identified as having capacity for up to 650 dwellings, however a large part of the site was granted planning permission for 383 dwellings in May 2018 which are now under construction. The remainder of the site forms part of a detailed Local Plan allocation and its inclusion for a Permission in Principle could undermine this process.",2018-03-10 00:00:00,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/265,SHLAA_16,"Bell Centre, Bell Road, Sittingbourne",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF265Bell-CentreSittingbourne.docx,OSGB36,590919.0,163508.0,0.9,not owned by a public authority,yes,pending decision,full planning permission,,16/506946/FULL,,120.0,"Proposed mixed use development comprising 165 no. residential apartments, medical centre and pharmacy across three blocks with associated parking and landscaping, refurbishment of existing Bell House with retention of offices and an additional storey.",,,120.0,165,,The site comprises the former Bell Shopping Centre which was demolished a number of years ago. The land has been vacant since and fronts Bell Road close to Sittingbourne town centre.,The site has an application currently pending decision.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/275,SHLAA_16,"Provender Mill, New Creek Road, Faversham",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF275Provender-Mill-New-Creek-Road.docx,OSGB36,601970.0,161967.0,0.95,not owned by a public authority,yes,not permissioned,,,,,10.0,,,,10.0,To be determined by planning application,yes,The site sits between Faversham Creek and New Creek Road and contains a number of designated heritage assets.,The site forms part of the Faversham Creek Neighbourhood Plan and its inclusion for a Permission in Principle could undermine this process.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/281,SHLAA_16,"Land South of Queenborough Creek, Queenborough",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF281South-of-Queenborough-Creek.docx,OSGB36,590977.0,172061.0,7.0,mixed ownership,,not permissioned,,,,,380.0,,,,380.0,To be determined by planning application,yes,"The site lies to the south of Queenborough Creek and falls partly within the Queenborough Conservation Area, with a number of designated heritage assets close by.",The site forms part of the Queenborough & Rushenden Masterplan and its inclusion for a Permission in Principle could undermine this process.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/283,SHLAA_16,"Former McDonald's Mailing Centre, Staplehurst Road, Sittingbourne",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF283Staplehurst-RoadSittingbourne.docx,OSGB36,589517.0,164307.0,1.5,not owned by a public authority,,pending decision,outline planning permission,,17/502935/OUT,,60.0,Outline application  for demolition of existing warehouse and office building and erection of 52 new dwellings with matters of access and scale to be considered as this stage.,,,60.0,To be determined by planning application,yes,The comprises a number of commercial premises and is generally flat with a change in level to Staplehurst Road to the east.,The site has an application currently pending consideration.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/373,SHLAA_16,"Former Istil Mill Site, Rushenden Road, Queenborough",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF373Former-Istil-siteRushenden-RoadThomsett-Way.docx,OSGB36,591195.0,171743.0,4.0,owned by a public authority,yes,not permissioned,,,,,240.0,,,,240.0,To be determined by planning application,yes,The site is a former steel rolling mill site and most of the associated structures have been demolished with hardstanding and vegetation remaining. Access is taken from Thomsett Way to the South.,The site forms part of the Queenborough & Rushenden Masterplan and its inclusion for a Permission in Principle could undermine this process. An application has been submitted for ground raising (18/502348/FULL) in preparation for future residential development and is pending consideration.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/511,2016_2017_Extant_Brownfield_Permission,"Moons of Selling, Grove Road, Selling",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF511Moons-of-SellingGrove-Road.docx,OSGB36,603847.0,155654.0,1.0,not owned by a public authority,yes,permissioned,full planning permission,2015-07-12 00:00:00,15/501089/FULL,,5.0,"Demolition of existing commercial buildings, removal of the existing hard surface areas and the erection of 5 no dwellings with amenity space, paddocks, parking, access and landscaping as amended by drawings received 1st June 2015.",,,5.0,5,yes,The site comprises a number of buildings formerly used for commercial purposes. It is set back from Grove Road and generally well screened.,The site was granted planning permission in 2015.,20/03/2018,2018-03-10
http://opendatacommunities.org/doc/district-council/swale,Swale Borough Council,BF/588,,"Floplast Ltd, Sheppey Way, Bobbing",https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF588Floplast-LtdSheppey-Way.docx,OSGB36,589871.0,166135.0,1.54,not owned by a public authority,yes,pending decision,outline planning permission,,14/506167/OUT,,42.0,"Demolition of existing buildings. Outline application for the erection of 42 dwellings, with all matters reserved for future consideration.",,,42.0,42,,The site comprises a recently vacatged industrial site opposite Howt Green Farm and close to a small ribbon of development.,The site has an application currently pending decision.,2018-03-10 00:00:00,2018-03-10
