OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_001,,"""Land to the north of, Hall Lane, Thornhill, Dewsbury, WF12 0PL""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.6146,53.66704,0.77801,owned by a public authority,yes,permissioned,outline planning permission,25/01/16,http://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2014%2f92815,,28,Former residential institution (unoccupied). Outline permission for residential development (including demolition of hostel).,,,0,0,,,Part of a larger site that includes some greenfield land.,20/12/17,20/12/17
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_002,,"""Land to the south of, Lock Street, Thornhill, Dewsbury, WF12 9BZ""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.62493,53.67463,1.98518,not owned by a public authority,yes,permissioned,outline planning permission,17/04/15,http://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2013%2f90249,,104,"Outline permission for erection of 104 dwellings, demolition of existing buildings and removal of disused railway embankment.",,,0,0,,,Part of a larger site that includes some greenfield land.,20/12/17,20/12/17
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_003,,"""Headfield Mills, Savile Road, Savile Town, Dewsbury, WF12 9NP""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.63594,53.68222,1.18597,not owned by a public authority,yes,not permissioned,,,,,35,"Former mill site, potentially suitable for housing-led redevelopment.",,,0,0,,,,20/12/17,20/12/17
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_004,,"""Land north west of, Forge Lane, Thornhill Lees, Dewsbury""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.64466,53.67488,2.67662,not owned by a public authority,yes,not permissioned,,,,,93,"Former industrial/warehouse site, potentially suitable for housing-led redevelopment.",,,0,0,,,,20/12/17,20/12/17
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_005,,"""Land at, Carlton Road/Hirst Road, Dewsbury""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.63465,53.69593,0.48531,not owned by a public authority,,not permissioned,,,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2008%2f90245,,16,"Site currently in use as car park, potentially suitable for housing-led redevelopment.",,,0,0,,,,20/12/17,20/12/17
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_006,,"""Site of former Woolpack Inn, 167, Heckmondwike Road, Dewsbury Moor, Dewsbury, WF13 3NS""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.65809,53.69494,0.17373,not owned by a public authority,yes,permissioned,full planning permission,01/11/17,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2017%2f90555,,10,Permission for erection of 10 dwellings.,,,0,0,,,,20/12/17,20/12/17
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_007,,"""Pepperoyd Mills, Pepper Royd Street, Dewsbury, WF13 1PA""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.62362,53.6948,0.57184,not owned by a public authority,,not permissioned,,,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2010%2f93442,,21,Previous permission for demolition of existing buildings and erection of 21 dwellings with associated parking and garages.,,,0,0,,,,20/12/17,20/12/17
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_008,,"""Forge Lane, Dewsbury, WF12 9AA""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.64347,53.67435,1.85054,not owned by a public authority,,permissioned,outline planning permission,17/03/17,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2013%2f92657|http://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2004%2f94709,,64,Outline permission for residential development.,,,0,0,,,Part of a larger site containing some greenfield land.,20/12/17,20/12/17
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_009,,"""Cliffe Street, Dewsbury""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.62703,53.69478,1.26888,owned by a public authority,yes,not permissioned,,,,,47,Existing car park site potentially suitable for housing-led redevelopment.,,,0,0,,,,20/12/17,20/12/17
http://opendatacommunities.org/id/metropolitan-district-council/kirklees,Kirklees Council,BLR_010,,"""Red Laithes Court, Red Laithes Lane, Ravensthorpe, Dewsbury, WF13 3DB""",https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,ETRS89,-1.66397,53.68207,0.45106,owned by a public authority,,not permissioned,,,,,15,Site potentially suitable for housing-led redevelopment.,,,0,0,,,,20/12/17,20/12/17
