entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-31,local-authority-eng:ENF,207000430,"Lincoln House, Lincoln Road, N18 3HF",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N99H3OJN02E00,51.643747,-0.046913,0.028,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207143457,"55-57 Chase Side, N14 5DB",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NEXGJUJN00600,51.655839,-0.087842,0.032,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207002010,"103 Chase Side, EN2 6NL",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZLAJNXE008,51.658362,-0.087943,0.085,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207122148,"Wellington House, 3 Wellington Road, EN1 2PB",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OHIBQ4JNLGA00,51.647068,-0.07485,0.086,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207007899,"10 Park Road, N18 2UQ",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N7MCMHJN02E00,51.617519,-0.065801,0.088,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207083627,"42 Station Road, N21 3RA",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZKRJNXE793,51.633153,-0.098561,0.1,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207143501,"70-72 Chase Side, N14 5PH",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NHG5ODJN28000,51.633462,-0.130024,0.132,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207083997,"Capitol House, 794 Green Lanes, N21 2AW",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OMK05CJN05300,51.632183,-0.094297,0.245,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207158675,"391 Cockfosters Road, EN4 0JS",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZL0JNXE455,51.663464,-0.156218,0.262,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207118764,"84 Camlet Way, EN4 0NX",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OM8RXBJNFOM00,51.663833,-0.182645,0.279,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207158671,"383 Cockfosters Road, EN4 0JS",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OKPDILJNMO900,51.662488,-0.155633,0.281,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207096676,"Garages adjacent to 43, 47-53 and rear Of 17-32 Gatward Green London N9 9AW",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OD90DLJNJGR00,51.626656,-0.071412,0.35,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
2017-12-31,local-authority-eng:ENF,207128186,"22 Beech Hill, EN4 0JP",http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NQPNC5JN28000,51.666596,-0.1616,0.364,,,2017-12-31,,3f600edb563e84569505441b2caced08574d4a2a36cc27a963b2f8e9f885f253
