entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-31,local-authority-eng:WKF,BLR17003,"Land off Cambridge Street, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442937&y=425514&zoom=10,,,not permissioned,,,53.72427,-1.350755,0.31,57,57,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17005,"Sartek Uk Ltd Savile Road, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442889&y=425493&zoom=10,,,not permissioned,,,53.724085,-1.351485,0.15,40,40,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17006,"1-3 Vickers Street, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442951&y=425579&zoom=10,,,not permissioned,,,53.724853,-1.350533,0.03,7,7,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17007,"Castleford Tigers Ground, Wheldon Road, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443634&y=426112&zoom=10,,,not permissioned,,,53.729587,-1.340108,3.85,105,105,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17008,"Land at Pemberton Drive, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=444785&y=425750&zoom=10,,owned by a public authority,not permissioned,,,53.726236,-1.322716,2.19,87,87,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17009,"Land at Saxon Way, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=444511&y=425819&zoom=10,,owned by a public authority,not permissioned,,,53.72688,-1.326858,6.07,242,242,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17010,"Former C6 Solutions Centre, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443343&y=426440&zoom=10,,,not permissioned,,,53.732559,-1.344473,37.15,300,300,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17012,"Bus Depot Wheldon Road, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443197&y=425897&zoom=10,,,not permissioned,,,53.727691,-1.346761,1.39,55,55,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17013,"Nestle Site, Wheldon Road, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443302&y=425971&zoom=10,,,not permissioned,,,53.728347,-1.34516,3.47,155,155,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17014,"The Old Vicarage, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=440362&y=424421&zoom=10,,,not permissioned,,,53.714652,-1.389919,0.26,5,5,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17015,"194 Holywell Lane, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=444891&y=424738&zoom=10,yes,,permissioned,full planning permission,,53.717132,-1.321256,0.2,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17016,"Holy Cross Parochial Church The Mount, Airedale, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445154&y=425483&zoom=10,yes,,permissioned,full planning permission,,53.723805,-1.317162,0.11,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17017,"14, 16, 18 Carlton Street, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443009&y=425793&zoom=10,yes,,permissioned,full planning permission,,53.726772,-1.349625,0.02,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17018,"Yorkshire Rose PH, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442051&y=424974&zoom=10,,,not permissioned,,,53.719489,-1.364254,0.42,14,14,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17019,"Aire St/Bridge St/Sagar St/ Back Wesley St, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442942&y=425823&zoom=10,,mixed ownership,not permissioned,,,53.727047,-1.350636,0.6,80,80,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17020,"Leeds Road/Lagentium Plaza (Junction), Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443422&y=424567&zoom=10,yes,,permissioned,outline planning permission,,53.715719,-1.343537,0.07,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17021,"Lumley Street, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=441652&y=424899&zoom=10,yes,,permissioned,outline planning permission,,53.718847,-1.37031,4.64,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17022,"Cinder Lane (former Lambsons site), Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442278&y=426065&zoom=10,yes,,permissioned,outline planning permission,,53.729276,-1.360666,7.86,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17023,"Castleford Waterfront, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442722&y=425922&zoom=10,,mixed ownership,not permissioned,,,53.727955,-1.353957,2.91,5,5,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17024,"The New Airedale, Castleford",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=444868&y=424813&zoom=10,yes,,permissioned,full planning permission,,53.717808,-1.321593,0.12,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17029,"R/o 36 Green Lane, Featherstone",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442648&y=420771&zoom=10,,,not permissioned,,,53.681666,-1.355785,0.08,8,8,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17030,"Adj Vicarage Street (Site A), Post Office Road, Featherstone",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442773&y=420309&zoom=10,yes,,permissioned,full planning permission,,53.677504,-1.353956,0.1,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17031,"Adj 2 Post office Road (Site B), Featherstone",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442594&y=420340&zoom=10,yes,,permissioned,full planning permission,,53.677797,-1.356662,0.1,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17033,"Highways Depot, Hemsworth Lane, Fitzwilliam",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=441101&y=415870&zoom=10,yes,,permissioned,reserved matters approval,,53.637741,-1.379852,0.8,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17035,"The Rovers Return, Fitzwilliam",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=441157&y=415584&zoom=10,yes,,permissioned,outline planning permission,,53.635166,-1.379043,0.21,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17036,"Our Lady Of Graces Church & Presbytery, Kinsley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=441753&y=414566&zoom=10,yes,,permissioned,full planning permission,,53.62597,-1.370166,0.28,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17038,"Health Centre, Highfield Road, Hemsworth",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442842&y=412928&zoom=10,,,not permissioned,,,53.61116,-1.353926,0.21,11,11,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17039,"Union House, 55 Southmoor Road, Hemsworth",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443020&y=412624&zoom=10,,,not permissioned,,,53.608414,-1.351278,0.05,10,10,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17040,"West End, Hemsworth",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442314&y=413231&zoom=10,,owned by a public authority,not permissioned,,,53.613926,-1.361865,2.32,160,160,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17042,"Fire Station, Hemsworth",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442754&y=413412&zoom=10,yes,,permissioned,full planning permission,,53.615518,-1.35519,0.14,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17043,"The Market Kirkby Road Hemsworth, Hemsworth",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443046&y=412768&zoom=10,,owned by a public authority,not permissioned,,,53.609706,-1.350865,0.57,17,17,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17044,"Adj Quarry Inn, Quarry Hill, Horbury",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428900&y=418106&zoom=10,,,not permissioned,,,53.658652,-1.564169,0.13,7,7,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17045,"Hawkingcroft Road (land off) Quarry Hill, Horbury",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428718&y=418201&zoom=10,,,not permissioned,,,53.659515,-1.566914,0.34,10,10,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17046,"15 To 21 Westfield Road, & 2 To 4 Jenkin Road, Horbury",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=429176&y=418357&zoom=10,,,not permissioned,,,53.660892,-1.559969,0.06,8,8,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17047,"Safeguard House, Millfield Road, Horbury",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=430259&y=417633&zoom=10,,,not permissioned,,,53.654324,-1.543652,0.23,7,7,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17048,"Spring Garage, Cluntergate, Horbury",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=429822&y=418172&zoom=10,,,not permissioned,,,53.659193,-1.550212,0.05,6,6,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17049,"23 Twitch Hill, Horbury",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=429586&y=418298&zoom=10,,,not permissioned,,,53.660339,-1.553771,0.12,13,13,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17051,"Medlock Road (Land At), Horbury",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=429205&y=418440&zoom=10,yes,,permissioned,full planning permission,,53.661637,-1.559523,0.08,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17052,"Land at Quarry, Quarry Hill, Horbury",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428808&y=418159&zoom=10,yes,,permissioned,reserved matters approval,,53.659133,-1.565556,0.85,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17053,"R/o Quarry Hill, Horbury",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428784&y=418153&zoom=10,,,not permissioned,,,53.65908,-1.56592,0.16,6,6,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17055,"16 Spawd Bone Lane, Knottingley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=449727&y=423553&zoom=10,yes,,permissioned,full planning permission,,53.706045,-1.248173,0.3,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17056,"Headlands Business Centre, Knottingley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=449134&y=423412&zoom=10,,,not permissioned,,,53.704834,-1.257178,0.24,12,12,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17057,"Former British Legion Hall, Knottingley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=450309&y=423989&zoom=10,,,not permissioned,,,53.709908,-1.239287,0.05,8,8,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17058,"Racca Green (land at), Knottingley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=450444&y=423710&zoom=10,,,not permissioned,,,53.707387,-1.237287,0.14,8,8,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17059,"Former Easdale Foundry Site, Knottingley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=450564&y=424132&zoom=10,,,not permissioned,,,53.711168,-1.235401,0.16,8,8,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17060,"Former Quarry Womersley Road, Knottingley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=450326&y=423068&zoom=10,,,not permissioned,,,53.701629,-1.239179,7.77,165,165,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17061,"Adj 2a Holes Lane, Knottingley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=449128&y=423825&zoom=10,yes,,permissioned,full planning permission,,53.708546,-1.257204,0.08,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17062,"Land at A1 Business Park, Knottingley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=448090&y=423412&zoom=10,,,not permissioned,,,53.704931,-1.272992,1.09,32,32,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
2017-12-31,local-authority-eng:WKF,BLR17063,"Holyrood House, Knottingley",http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=449666&y=423553&zoom=10,yes,,permissioned,outline planning permission,,53.706051,-1.249097,0.21,,,2017-12-31,,386d71e880a38c1c9cbb4bafd6a65d7dfb49aad9067d743a604fb5f6b8216735
