entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-11-30,local-authority-eng:SND,98,"Ayton Village Primary School, Dunlin Drive, Ayton",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,owned by a public authority,not permissioned,,,54.889873,-1.55298,1.58,36,36,2016-06-30,,"""Development Brief prepared and out to market"". https://www.sunderland.gov.uk/media/20420/SHLAA-Washington-Appendices/pdf/20d_Washington_App_O.pdf?m=636645832611900000|https://www.sunderland.gov.uk/media/19102/Strategic-Land-Review-Washington-2016-/pdf/14E_Strategic_Land_Review_Washington_(2016).pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B056,"High Usworth School, Well Bank Road",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,mixed ownership,permissioned,full planning permission,,54.918358,-1.533492,0.65,14,14,2016-06-30,,"""Permitted application ref. 16/02266/FU4"". https://www.sunderland.gov.uk/media/20420/SHLAA-Washington-Appendices/pdf/20d_Washington_App_O.pdf?m=636645832611900000|https://www.sunderland.gov.uk/media/19102/Strategic-Land-Review-Washington-2016-/pdf/14E_Strategic_Land_Review_Washington_(2016).pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,112,Site of former Broomhill Estate.,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,not owned by a public authority,permissioned,full planning permission,,54.832565,-1.457422,3.9,124,124,2016-06-30,,"""Permitted application ref. 12/03140/FUL"". https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,312,"Former Junglerama, Victoria Road",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,mixed ownership,permissioned,full planning permission,,54.912052,-1.522537,0.29,12,12,2016-06-30,,"""Permitted application ref. 16/00115/FU4"". https://www.sunderland.gov.uk/media/20420/SHLAA-Washington-Appendices/pdf/20d_Washington_App_O.pdf?m=636645832611900000|https://www.sunderland.gov.uk/media/19102/Strategic-Land-Review-Washington-2016-/pdf/14E_Strategic_Land_Review_Washington_(2016).pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B448,Penshaw House,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,,owned by a public authority,pending decision,,,54.869823,-1.499632,1.09,9,9,2016-06-30,,"""Development Brief prepared and out to market, with response to application ref. 10/02549/MNQ confirming residential development is acceptable in principle"". https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B330A,Philadelphia Complex,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,not owned by a public authority,permissioned,other,,54.864495,-1.478291,17.29,250,250,2016-06-30,,"""Permitted hybrid application ref. 14/00538/HYB - mixed-use development with Outline Planning Permission for up to 500 dwellings overall"". https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,660,63 Fawcett Street,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,not owned by a public authority,permissioned,full planning permission,,54.907224,-1.382274,0.02,7,7,2016-06-30,,"""Permitted application ref. 14/02357/FUL. Part of Central Area Urban Design Strategy SPD"". https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B062,Ryhope and Cherry Knowles Hospital,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,mixed ownership,permissioned,other,,54.861397,-1.374281,27.67,640,640,2017-11-30,,"""Permitted hybrid application ref. 16/01524/HYB - Full Planning Permission for 304 dwellings, with Outline Planning Permission for 496 dwellings and an 80-bed care village. Part of South Sunderland Growth Area masterplan (Cherry Knowle) and draft SPD"". https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf|https://www.sunderland.gov.uk/SSGA",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B078,Farringdon Row Phase 2-4,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,,mixed ownership,not permissioned,,,54.912014,-1.393119,1.99,44,44,2017-11-30,,"""Part of Farringdon Row Development Framework SPD and Central Area Urban Design Strategy SPD"". https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf|https://www.sunderland.gov.uk/article/13177/Farringdon-Row-Development-Framework-Adopted-July-2006|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B080C,Stadium Village Site C,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,,mixed ownership,not permissioned,,,54.911051,-1.385584,0.92,72,72,2017-11-30,,"""Part of Stadium Village Development Framework SPD masterplan and Central Area Urban Design Strategy SPD"". https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf|https://www.sunderland.gov.uk/media/8707/Stadium-Village-Development-Framework-2010/pdf/Stadium_Village_Development_Framework_2010.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B091,"Southwick Primary School, Clarence Street",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,,owned by a public authority,not permissioned,,,54.920479,-1.407579,1.49,22,22,2017-11-30,,. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B106,"High Ford Estate, Flodden Road",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,not owned by a public authority,permissioned,full planning permission,,54.903135,-1.431928,1.91,116,116,2017-11-30,,"""Permitted application ref. 11/01794/FUL - under construction"". https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B194A,"Lambton Lane, land at",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,mixed ownership,pending decision,,,54.849984,-1.504737,4.63,36,36,2017-11-30,,"""Live application pending ref. 17/00589/FUL - proposed combined total 271 dwellings"". https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B194B,"Lambton Lane, land at",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,not owned by a public authority,pending decision,,,54.850999,-1.506687,0.77,14,14,2017-11-30,,"""Live application pending ref. 17/00589/FUL - proposed combined total 271 dwellings"". https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B293A,"Low Moorsley, land at (Ennerdale Street)",https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,,not owned by a public authority,pending decision,,,54.81017,-1.463323,3.19,59,59,2017-11-30,,"""Live outline application ref. 14/01371/OUT - proposed 83 dwellings"". https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B328A,Hetton Downs Phase 2,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,,mixed ownership,not permissioned,,,54.830192,-1.447475,0.45,9,9,2017-11-30,,"""Development Brief Area Action Plan prepared"". https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,B328B,Hetton Downs Phase 2,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,,owned by a public authority,not permissioned,,,54.826364,-1.447512,3.31,81,81,2017-11-30,,"""Development Brief Area Action Plan prepared"". https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
2018-11-30,local-authority-eng:SND,380,Grangetown Autos and land to the South. East side of Ryhope Road,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,yes,not owned by a public authority,permissioned,full planning permission,,54.876147,-1.359341,1.27,46,46,2017-11-30,,"""Permitted outline application ref. 15/01629/OUT, with live application pending ref. 17/00386/FUL for 48 units on land to the north"". https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf",e91a0e5bf7accaf40bb0bf4c1aa5c287c79ac9577db89034b99b482991936a56
