entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-22,local-authority-eng:SHA,SH_34_10_16,"Former Glendinning Site, Torhil, Ipplepen Road, Marldon, TQ3 1SE",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,pending decision,full planning permission,,50.459882,-3.600534,0.68,,,2017-12-22,,"3951/17/FUL. ""Application for 10no. new dwellings""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,SH_30_05_16,"Noss Marina, Bridge Road, Kingswear, Dartmouth, TQ6 0EA",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,pending decision,other,,50.364775,-3.575313,8.93,,,2017-12-22,,"2161/17/OPA. ""Hybrid application. Outline planning for 39 residential units (Use Class C3)""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,SH_14_27_16,"Foxhole Complex and Shops, Dartington, Totnes, TQ9 6QT",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,not permissioned,,,50.448089,-3.70634,5.87,,,2017-12-22,,". ""Mixed use - including homes""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,SH_49_07_13,"Marquis Motorhomes Site, Lee Mill",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,not permissioned,,,50.383887,-3.976871,0.34,,,2017-12-22,,". ""Residential development""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,SH_34_09_14,"RMC Quarry Site, Marldon",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,permissioned,outline planning permission,,50.457524,-3.603906,0.52,,,2017-12-22,,"34/1890/15/O. ""Construction of 5 dwellings""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,1483/17/POD,"Parkers Barn, Parkers Way, Totnes, Devon, TQ9 5UF",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,permissioned,other,,50.426988,-3.678014,0.46,,,2017-12-22,,"1483/17/POD. ""Prior approval notification for proposed change of use of a building from Office Use (Class B1(a)) to residential (C3) comprising 26 no. flats""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,37/2548/14/O,"SX5670, 4944 West of Collaton Park, Newton Ferrers, Devon, PL8 2NE",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,permissioned,outline planning permission,,50.328101,-4.013264,3.14,,,2017-12-22,,". ""Outline application (with some matters reserved) for mixed use development of 70 dwellings""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,0805/16/FUL,"Police Station, Mayors Avenue, Dartmouth, Devon, TQ6 9NF",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,owned by a public authority,permissioned,full planning permission,,50.352211,-3.579282,0.02,,,2017-12-22,,"0805/16/FUL. ""Proposed demolition of existing police station. Erection of four- storey residential development consisting of 5 flats""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,58/2441/15/F,"Fort Bovisand, Bovisand, Bovisand, Devon, PL9 0AB",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,permissioned,full planning permission,,50.336974,-4.125643,3.05,,,2017-12-22,,"""58/2441/15/F, 2821/17/FUL"". ""Construction of new build residential development in place of former dive centre accommodation, conversion of upper fort and part of lower fort into residential units""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,14/0142/15/F,"Brimhay Bungalows, Development Site At Sx 7863 6192 Forder Lane, Dartington, Devon, TQ9 6HT",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,permissioned,full planning permission,,50.444437,-3.710645,0.75,,,2017-12-22,,"14/0142/15/F. ""Redevelopment of existing Brimhay Bungalows to provide 32 new dwellings and associated highway. (12no. 1 bed apartments, 12no. market houses and 8 flats)""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,58/1014/15/F,"The Eddystone Inn, Heybrook Bay, Plymouth, PL9 0BN",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,permissioned,full planning permission,,50.320525,-4.113192,0.37,,,2017-12-22,,". ""Redevelopment of site to provide replacement public house and restaurant and 10no. holiday units with owners apartment. Construction of 6no. 2 bed apartments on associated land""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,SH_14_26_16,"Higher Barton Farm, Dartington",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,not permissioned,,,50.453684,-3.69337,1.28,,,2017-12-22,,". ""Mixed use - including homes""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,SH_57_21_16,"Land adjacent to Siding Cross, Wrangaton",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,pending decision,outline planning permission,,50.403123,-3.856986,1.39,,,2017-12-22,,"1317/16/OPA. ""Outline application with some matters reserved for construction of up to 36 dwellings (including affordable housing)""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
2017-12-22,local-authority-eng:SHA,SH_30_01_08/13,"Land off Brixham Road, Waterhead Brake, Kingswear",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,yes,not owned by a public authority,not permissioned,,,50.3558,-3.563277,0.31,,,2017-12-22,,". ""Residential development""",794bb3664436f61447ea11cd87ce9fbe4ca0014dd4600ca68c7c2396d4a69c00
