entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-10-17,local-authority-eng:SFT,B0096,"Former Service Station, 146 Park Lane, Netherton",http://maps.sefton.gov.uk/webmaplayers/?x=335989&y=398626&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,not owned by a public authority,permissioned,full planning permission,,53.4804,-2.966131,0.1,0,0,2017-10-17,,The figure of 10 is for flats and was approved in the recent planning application (DC/2016/02117).. Erection of a two and half storey block of 10 apartments,9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
2017-10-17,local-authority-eng:SFT,B0115,"Klondyke Ph2&3, Monfa Road, Bootle",http://maps.sefton.gov.uk/webmaplayers/?x=334690&y=396815&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,not owned by a public authority,permissioned,full planning permission,,53.463943,-2.98567,5.02,0,0,2017-10-17,,"Local Plan allocation MN2.43. Planning permission DC/2014/00642 for 142 units.. Demolition of existing buildings and construction of 142 dwellings and associated access roads, landscape works and the provision of public open space",9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
2017-10-17,local-authority-eng:SFT,B0128,"1 Well Lane, Bootle",http://maps.sefton.gov.uk/webmaplayers/?x=334663&y=395354&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,not owned by a public authority,not permissioned,,,53.450973,-2.985535,0.23,10,10,2017-10-17,,Original permission S/2011/0335 now expired. Subsequent application DC/2016/02471 refused for 14 dwellings. However likely to be suitable for a smaller number of dwellings.,9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
2017-10-17,local-authority-eng:SFT,B0150,"240 Hawthorne Road, Bootle",http://maps.sefton.gov.uk/webmaplayers/?x=334823&y=395162&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,not owned by a public authority,permissioned,full planning permission,,53.449286,-2.982997,0.28,0,0,2017-10-17,,Has permssion DC/2015/00825. In a conservation area.. Erection of three storey block of 33 apartments to be occupied by persons over 55 years of age following demolition of existing buildings,9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
2017-10-17,local-authority-eng:SFT,B0154,"Land adj to St Monicas Parochial, Stewart Avenue, Bootle",http://maps.sefton.gov.uk/webmaplayers/?x=335171&y=395758&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,not owned by a public authority,permissioned,full planning permission,,53.454504,-2.978132,0.13,0,0,2017-10-17,,DC/2015/01679- permission for 13 flats. (minimum density assumes apartments).. Erection of 13 self-contained apartments,9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
2017-10-17,local-authority-eng:SFT,B0155,"129 Sterrix Lane, Netherton",http://maps.sefton.gov.uk/webmaplayers/?x=334713&y=398819&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,not owned by a public authority,permissioned,full planning permission,,53.482292,-2.985342,0.24,0,0,2017-10-17,,DC/2015/02116 & DC/2016/01221 - Granted permission for 14 and 8 dwelllings.. Erection of 8 dwellinghouses fronting onto St Georges Grove after demolition of existing public house,9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
2017-10-17,local-authority-eng:SFT,B0156,"50 Sandy Road, Crosby",http://maps.sefton.gov.uk/webmaplayers/?x=333172&y=397204&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,not owned by a public authority,permissioned,outline planning permission,,53.467475,-3.008393,0.53,0,0,2017-10-17,,DC/2015/01442 outline permission for residential.. Outline planning permission with all matters reserved for residential development,9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
2017-10-17,local-authority-eng:SFT,B0159,"Land at Pendle Drive, Pendle Drive, Bootle",http://maps.sefton.gov.uk/webmaplayers/?x=334192&y=399418&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,owned by a public authority,not permissioned,,,53.487384,-2.993478,1.44,29,29,2017-10-17,,Local Plan allocation (MN2.38) suitable for development. Mostly brownfield but with some of the site is greenfield.,9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
2017-10-17,local-authority-eng:SFT,B0160,"Land at Former Bootle High School, Brown's Lane, Bootle",http://maps.sefton.gov.uk/webmaplayers/?x=336088&y=399509&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,owned by a public authority,not permissioned,,,53.488473,-2.964807,1.74,63,63,2017-10-17,,Local Plan allocation. Council owned brownfield site.,9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
2017-10-17,local-authority-eng:SFT,B0163,"Former People’s site, Linacre Lane, Bootle",http://maps.sefton.gov.uk/webmaplayers/?x=334817&y=396325&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,yes,owned by a public authority,not permissioned,,,53.459744,-2.983705,2.93,110,110,2017-10-17,,Has contamination issues that impact upon viability. Council owned Local Plan site.,9a3ad29f571004785999d4d310a16ee47c6e318c628ec504f3740c2a781f0a1a
