entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-11-10,local-authority-eng:ARU,A1513,Chandlers BMW Site Water Lane Angmering,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=506931&y=104424&resolution=1.0&MapName=Helaa,yes,not owned by a public authority,not permissioned,,,50.829486,-0.483042,0.5,18,20,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,HP3,S&G Motors Arundel Road Walberton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=495930&y=106877&resolution=1.0&MapName=Helaa,yes,not owned by a public authority,not permissioned,,,50.853464,-0.638555,0.75,26,28,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,LU33,Patterson Wilson Road Littlehampton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503132&y=102415&resolution=1.0&MapName=Helaa,yes,not owned by a public authority,not permissioned,,,50.812115,-0.537529,0.54,14,16,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,LU33a,Meadowfield House Littlehampton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503151&y=102381&resolution=1.0&MapName=Helaa,yes,owned by a public authority,not permissioned,,,50.811806,-0.537269,0.35,11,13,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,NEWBE10,Bartons County Infants School Romney Broadwalk Bersted,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=492543&y=100908&resolution=1.0&MapName=Helaa,yes,not owned by a public authority,not permissioned,,,50.800353,-0.688163,0.59,15,17,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,115,Electronic Sub Station Ford Road Arundel,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=501295&y=106735&resolution=1.0&MapName=Helaa,yes,not owned by a public authority,not permissioned,,,50.851274,-0.562402,0.43,36,38,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,BR19,Regis Centre Site The Esplanade Bognor Regis,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493742&y=98964&resolution=1.0&MapName=Helaa,yes,owned by a public authority,not permissioned,,,50.782684,-0.671649,1.57,90,100,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,NEWLU40,Former Hospital Site Fitzalan Road / Church Street Littlehampton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503144&y=102037&resolution=1.0&MapName=Helaa,yes,not owned by a public authority,not permissioned,,,50.808715,-0.537465,0.54,19,19,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,BR5,Hothampton Car Park The Queensway Bognor Regis,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493351&y=99130&resolution=1.0&MapName=Helaa,yes,mixed ownership,not permissioned,,,50.784239,-0.677152,1.33,75,85,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,PS12,St Martins Car Park & Former Waitrose Littlehampton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502798&y=102243&resolution=1.0&MapName=Helaa,yes,mixed ownership,not permissioned,,,50.810628,-0.542317,2.2,65,75,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,BR10,Covers Richmond Road Bognor Regis,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493518&y=99507&resolution=1.0&MapName=Helaa,yes,not owned by a public authority,not permissioned,,,50.787602,-0.674687,1.19,32,34,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,17LU9,Littlehampton-West Bank,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=501957&y=102175&resolution=1.0&MapName=Helaa,yes,mixed ownership,not permissioned,,,50.810165,-0.554268,8.46,390,620,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,NEWLU38c,Works units at Gloucester Road and Howard Road Littlehampton,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502316&y=102375&resolution=1.0&MapName=Helaa,yes,not owned by a public authority,not permissioned,,,50.8119,-0.549119,0.35,12,14,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,P5408,St Ninians Church Pagham,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=489033&y=98298&resolution=1.0&MapName=Helaa,yes,not owned by a public authority,not permissioned,,,50.777437,-0.738589,0.26,8,10,2017-11-10,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2018-12-11,local-authority-eng:ARU,BR12,"Car Park at London Road, Bognor Regis",http://www1.arun.gov.uk/webapps/wml/map.aspx?MapName=HELAA&resolution=0.5&X=493739&Y=99648,yes,owned by a public authority,not permissioned,,,50.788834,-0.671517,0.33,19,21,2018-12-11,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2018-12-11,local-authority-eng:ARU,NEWFG2,"Land Rear of Henty Arms, Ferring Lane, Ferring",http://www1.arun.gov.uk/webapps/wml/map.aspx?MapName=HELAA&resolution=0.5&X=509663&Y=103134,yes,not owned by a public authority,not permissioned,,,50.81738,-0.44465,0.83,25,25,2018-12-11,,,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,BR15515,The Royal Hotel The Esplanade Bognor Regis,http://geognosis.in.arun.gov.uk/webmapeditor/Map.aspx?Scale=1250&Workspace=HELAA&x=493337&y=98805,yes,not owned by a public authority,permissioned,full planning permission,,50.78132,-0.677433,0.06,18,18,2017-11-10,,. BR/130/17/PL: Change of Use of hotel & function room/licensed bar (C1 Hotel) to 18No. flats (C3 Dwelling houses).. https://www.arun.gov.uk/weekly-lists,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,LU11108,The Locomotive Public House Terminus Road Littlehampton,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=LU/45/16/PL,yes,not owned by a public authority,permissioned,full planning permission,,50.809811,-0.545294,0.03,9,9,2017-11-10,,. LU/45/16/PL: 6 No. two bed & 3 No. one bed apartments with associated cycle & refuse storage. https://www.arun.gov.uk/weekly-lists,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,LU5515OUT,Land South of Littlehampton Academy Littlehampton,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=LU/55/15/OUT,yes,owned by a public authority,permissioned,outline planning permission,,50.813999,-0.534319,2.42,68,68,2017-11-10,,. LU/55/15/OUT: Application for outline planning permission with some matters reserved for 68 No. dwellings (resubmission following LU/51/14/).. https://www.arun.gov.uk/weekly-lists,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,NEWWA15,Progress Garage Yapton Lane Walberton,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=WA/103/16/OUT,yes,not owned by a public authority,permissioned,outline planning permission,,50.838406,-0.613756,0.17,6,6,2017-11-10,,. WA/103/16/OUT: Outline application with some matters reserved for construction of 6 no. dwelling houses & associated works.. https://www.arun.gov.uk/weekly-lists,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,Y2214,Land to the west of Kings Close Yapton,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=Y/22/14/,yes,not owned by a public authority,permissioned,outline planning permission,,50.819009,-0.610838,0.35,10,10,2017-11-10,,". Y/56/15/OUT: Outline application for proposed mixed use development comprising 5 No.3 bedroom houses, 4 No. 2 bedroom houses & 1 No. 1 bedroom flat over car ports together with 4 No. B1 workshop/business units all with parking & access to main road via a redefined alignment of Kings Close & Highway improvement works at existing crossover.. https://www.arun.gov.uk/weekly-lists",a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,LU20516,C M Wood Body Repair Centre Linden Park Littlehampton,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=LU/205/16/PL,yes,not owned by a public authority,permissioned,full planning permission,,50.811861,-0.548893,0.06,10,10,2017-11-10,,. LU/205/16/PL: Demolition of existing workshop buildings & erection of 10 No. flats consisting 4 No. 2 bed flats & 6 No. 1 bed flats.. https://www.arun.gov.uk/weekly-lists,a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2017-11-10,local-authority-eng:ARU,M4516,Land West of Yapton Road (Poultry Farm) Middleton,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=M/45/16/PL,yes,not owned by a public authority,permissioned,full planning permission,,50.798176,-0.619501,0.55,13,13,2017-11-10,,". M/45/16/PL: Demolition of redundant poultry farm buildings & dwelling & erection of 13 No. dwellings with associated access, car parking & landscaping.. https://www.arun.gov.uk/weekly-lists",a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
2018-12-11,local-authority-eng:ARU,AL5817PL,Sack Lane Dairy Sack Lane Aldingbourne,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=AL/58/17/PL,yes,not owned by a public authority,permissioned,full planning permission,,50.813263,-0.659298,0.26,5,5,2018-12-11,,". AL/58/17/PL: Demolition of existing buildings, construction of 5 No. live / work units & creation of new pastureland.. https://www.arun.gov.uk/weekly-lists",a76c78ac549894690f6c5d44fcfde2411f4ed1e2da2a6f96f5e3e8bb6d73bb74
