entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-10-04,local-authority-eng:HAG,BR1,"Old Hall Caravan Park, Langthorpe",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR1,yes,not owned by a public authority,not permissioned,,,54.101492,-1.405267,3.02,67,,2017-10-04,,"Included as housing allocation in Publication Local Plan (submitted for examination in August 2018)
Erection of a minimum of 67 dwellings",0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
2018-10-04,local-authority-eng:HAG,BR2,"Land at the Bungalow, Boroughbridge",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR2,yes,not owned by a public authority,not permissioned,,,54.087998,-1.397657,0.33,10,,2017-10-04,,"Included as housing allocation in Publication Local Plan (submitted for examination in August 2018.
Erection of a minimum of 10 dwellings",0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
2017-10-04,local-authority-eng:HAG,BR3,"Land north of Milby Cut, Boroughbridge",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR3,,not owned by a public authority,not permissioned,,,54.09986,-1.392777,5.54,166,,2017-10-04,,Erection of a minimum of 166 dwellings,0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
2018-10-04,local-authority-eng:HAG,BR5,"Alfred Hymas site, 1 Copgrove Road, Burton Leonard",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR5,,not owned by a public authority,pending decision,,,54.068594,-1.499522,1.12,23,,2017-10-04,,"Current planning application for full permission, resolution to permit subject to completion of S106 Agreement, included as housing allocation in Publication Local Plan (submitted for examination in August 2018)
Erection of 23 houses",0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
2017-10-04,local-authority-eng:HAG,BR6,"Nidd Valley Saw Mills, Dacre Banks",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR6,,not owned by a public authority,not permissioned,,,54.05692,-1.696291,1.44,43,,2017-10-04,,Erection of a minimum of 43 dwellings,0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
2017-10-04,local-authority-eng:HAG,BR7,"Topseal Systems, Hookstone Chase Industrial Estate, 108 Hookstone Chase, Harrogate",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR7,yes,not owned by a public authority,pending decision,,,53.991368,-1.495354,0.25,9,,2017-10-04,,"Application for outline permission refused due to loss of employment land, at appeal
Demolition of Existing B Class premises and residential development of 9 dwellings",0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
2018-10-04,local-authority-eng:HAG,BR8,"Heath Lodge Care Home, Harrogate",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR8,yes,not owned by a public authority,not permissioned,,,53.982687,-1.551779,0.38,11,,2017-10-04,,"Included as housing allocation in Publication Local Plan (submitted for examination in August 2018)
Erection of a minimum of 11 dwellings",0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
2018-10-04,local-authority-eng:HAG,BR9,"Greenfield Court, 42 Wetherby Road, Harrogate",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR9,yes,not owned by a public authority,not permissioned,,,53.990074,-1.513268,0.95,25,,2017-10-04,,"Included as housing allocation in Publication Local Plan (submitted for examination in August 2018)
Erection of a minimum of 25 dwellings",0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
2017-10-04,local-authority-eng:HAG,BR10,"Land adjacent to Prince of Wales Mansions, Harrogate",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR10,,not owned by a public authority,not permissioned,,,53.987844,-1.538462,0.25,7,,2017-10-04,,Erection of a minimum of 7 dwellings,0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
2018-10-04,local-authority-eng:HAG,BR11,"Former Police Training Centre, Yew Tree Lane, Harrogate",http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR11,yes,owned by a public authority,pending decision,,,53.968351,-1.554112,3.82,163,,2017-10-04,,"Landowner - Home Office, current planning application is for full permission, resolution to permit subject to completion of S106 Agreement
Conversion of ""North Lodge"", ""Headmasters House"", ""Kensington House"" and ""Library"" to form 14 dwellings and erection of 149 dwellings.",0fe7d8938c29638e82634712517d27fe66e07b09a08d6ff86fe100e67de3e8a0
