entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-12-13,local-authority-eng:SAW,28,"Alma Street, Wednesbury",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.553922,-2.005119,0.52,19,19,2016-06-30,,,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2018-12-13,local-authority-eng:SAW,265,"Old Cross Street, Tipton",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.529593,-2.069724,0.48,14,14,2016-06-30,,Planning app expired,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2020-01-15,local-authority-eng:SAW,317,"Phoenix Street / Irvan Avenue, West Bromwich",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,full planning permission,,52.525926,-2.017909,2.88,132,132,2020-01-15,,DC/18/62186,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2018-12-13,local-authority-eng:SAW,440,"Orchard Street, Burnt Tree, Tipton",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.51435,-2.06214,0.28,30,30,2016-06-30,,,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2018-12-13,local-authority-eng:SAW,585,"Birmingham Road, Oldbury",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,not owned by a public authority,,other,,52.502859,-2.011005,0.39,36,36,2016-06-30,,,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2020-01-15,local-authority-eng:SAW,585,"Birmingham Road, Oldbury",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,full planning permission,,52.502859,-2.011005,0.47,5,5,2016-06-30,,DC/13/55827,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2016-06-30,local-authority-eng:SAW,764,"Hawes Lane, Rowley Regis",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,owned by a public authority,,other,,52.48505,-2.047815,0.56,20,20,2016-06-30,,,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2020-01-15,local-authority-eng:SAW,768,"Reservoir Road, Rowley Regis",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.485413,-2.038199,0.76,30,30,2016-06-30,,DC/19/63414,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2016-06-30,local-authority-eng:SAW,856,"Cradley Road / Bannister Road, Cradley Heath",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,reserved matters approval,,52.476672,-2.07946,0.52,12,12,2016-06-30,,2 units under construction,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2018-12-13,local-authority-eng:SAW,1152,"Land adj to Blue Ball Public House, Peartree Lane, Cradley Heath",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,outline planning permission,,52.472686,-2.070031,0.15,31,31,2018-12-13,,DC/17/60896,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2020-01-15,local-authority-eng:SAW,1170,"Beever Road, Great Bridge",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.536503,-2.037006,1.01,35,35,2016-06-30,,,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2016-06-30,local-authority-eng:SAW,1183,"land at Horseley Heath, Alexandra Road, and Lower Church Lane, Tipton",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.529361,-2.047745,1.67,60,60,2016-06-30,,,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2017-12-01,local-authority-eng:SAW,1203,"Mill Street, Great Bridge",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,full planning permission,,52.529374,-2.035776,1.78,36,36,2016-06-30,,"12 units completed, 24 under construction",2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2017-12-01,local-authority-eng:SAW,1203a,"Mill Street, Great Bridge",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.529374,-2.035776,0.87,30,30,2016-06-30,,Allocated part of site,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2017-12-01,local-authority-eng:SAW,1204,"Mill Street, Great Bridge",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,full planning permission,,52.529464,-2.036808,0.1,9,9,2018-12-13,,under construction,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2017-12-01,local-authority-eng:SAW,1376,"Elbow Street, Old Hill",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.476159,-2.065929,0.72,25,25,2016-06-30,,,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2017-12-01,local-authority-eng:SAW,1436,"St Annes Road, Cradley Heath",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.473989,-2.084873,1.13,40,40,2016-06-30,,,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
2016-06-30,local-authority-eng:SAW,1437,"Lower High Street, Cradley Heath",http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,,,,other,,52.470246,-2.089812,0.4,26,26,2016-06-30,,permission expired,2780e7d821ffe31314200f79af4c177f43572bed706e65a7f9c5fe985d6a62cb
