entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-12-16,local-authority-eng:RDG,BL1001,"Friar Street and Station Road, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,not permissioned,,,51.457239,-0.973021,1,43,69,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1002,"29-35 Station Road, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.457764,-0.972447,0.05,33,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1004,"30-31 Friar Street, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,not permissioned,,,51.456919,-0.973402,0.08,25,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1005,"35-38 Friar Street, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,not permissioned,,,51.456913,-0.97382,0.1,25,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1006,"52-55 Friar Street and 12 Greyfriars Road, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,permissioned,full planning permission,,51.457052,-0.975342,0.26,135,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1007,"Station Hill, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,51.4582,-0.978008,2.87,380,570,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1008,"1-3 Greyfriars Road, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,not permissioned,,,51.457176,-0.976045,0.03,8,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1009,"Greyfriars House, 30 Greyfriars Road, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,permissioned,full planning permission,,51.457397,-0.97568,0.12,43,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1011,"Brunel Arcade and Apex Plaza, Forbury Road, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,mixed ownership,not permissioned,,,51.458209,-0.97084,1.51,250,380,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2018-12-16,local-authority-eng:RDG,BL1012,"3-10 Market Place, Abbey Hall and Abbey Square, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,not permissioned,,,51.455584,-0.968884,0.29,46,70,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1013,"Jackson's Corner, 1-5 Kings Road, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.455098,-0.968765,0.1,33,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1014,"1-5 King Street, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,not permissioned,,,51.455176,-0.969526,0.08,16,24,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1015,"Bristol and West Arcade, 173-175 Friar Street and 27-32 Market Place, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.456154,-0.970238,0.18,43,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1016,"160-163 Friar Street, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,not permissioned,,,51.456357,-0.970881,0.06,28,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1017,"149-150 Friar Street and 2-4 Queen Victoria Street, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,yes,not owned by a public authority,permissioned,full planning permission,,51.456603,-0.972243,0.02,7,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
2019-12-16,local-authority-eng:RDG,BL1019,"38-40 Oxford Road and 3-7 Cheapside, Reading",https://www.reading.gov.uk/media/8109/Brownfield-Register-Maps-BL1001-1052/pdf/Brownfield_Land_Register_Maps_2019_1001_to_1052.pdf,,not owned by a public authority,not permissioned,,,51.455735,-0.975789,0.3,8,,2017-12-15,,1ebc73d8061d28fa5ff47325ad0e37405cadea4c4ad8bf72d13a3ecf22e4a1fc
