entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-15,local-authority-eng:LBH,BLR001,"Land Bounded By Somerleyton Road, Coldharbour Lane And Railway",https://maps.london.gov.uk/brownfield-site-register,51.460578,-0.109462,1.61,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
2017-12-16,local-authority-eng:LBH,BLR002,Higgs Industrial Estate,https://maps.london.gov.uk/brownfield-site-register,51.465493,-0.101398,0.5,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
2017-12-17,local-authority-eng:LBH,BLR003,Fenwick Estate South,https://maps.london.gov.uk/brownfield-site-register,51.463812,-0.127122,0.47,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
2017-12-18,local-authority-eng:LBH,BLR004,"The Livity School, Mandrell Road",https://maps.london.gov.uk/brownfield-site-register,51.455846,-0.126124,0.47,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
2017-12-19,local-authority-eng:LBH,BLR005,12-20 Wyvil Road,https://maps.london.gov.uk/brownfield-site-register,51.481985,-0.126494,0.38,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
2017-12-20,local-authority-eng:LBH,BLR006,93 King's Avenue,https://maps.london.gov.uk/brownfield-site-register,51.452703,0.129232,0.29,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
2017-12-21,local-authority-eng:LBH,BLR007,"Olive Morris House, 18 Brixton Hill",https://maps.london.gov.uk/brownfield-site-register,51.457805,-0.118156,0.28,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
2017-12-22,local-authority-eng:LBH,BLR008,363-365 Clapham Road,https://maps.london.gov.uk/brownfield-site-register,51.467074,-0.127594,0.23,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
2017-12-23,local-authority-eng:LBH,BLR009,"Texaco Garage, 36-46 Albert Embankment",https://maps.london.gov.uk/brownfield-site-register,51.489298,-0.122679,0.19,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
2017-12-24,local-authority-eng:LBH,BLR010,340A Clapham Road,https://maps.london.gov.uk/brownfield-site-register,51.469497,-0.126674,0.19,,,2017-12-15,,214cc3f7fe4500164761e60367f12ce1c9b4f57852569f75a60f17dbb4366be0
