entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-12-13,local-authority-eng:NWA,BFR001,"Former Leisure Centre, Park Road, Coleshill",,yes,owned by a public authority,pending decision,,,52.49774,-1.709995,0.32,,,2018-12-13,,"An application is currently being considered by the authority for 23 dwellings on the site - PAP/2018/0030
The land is allocated for residential development within the New Local Plan, reference H4",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
2018-12-13,local-authority-eng:NWA,BFR002,"Former Polesworth Learning Centre, High Street, Polesworth",,yes,not owned by a public authority,pending decision,,,52.619884,-1.612026,0.62,,,2018-12-13,,"An application is currently being considered by the authority for 11 dwellings on the site - PAP/2017/0425
The land is allocated for residential development within the New Local Plan, reference H10",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
2018-12-13,local-authority-eng:NWA,BFR003,"Land at Spon Lane, Grendon (former Sparrowdale School and Former Recycling Centre)",,yes,owned by a public authority,pending decision,,,52.593033,-1.593722,2.1,,,2018-12-13,,"An application is currently being considered by the authority for 56 dwellings on the site - PAP/2018/0287
The land is allocated for residential development within the New Local Plan, reference H17",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
2018-12-13,local-authority-eng:NWA,BFR004,"Water Orton Primary School, Attleborough Lane, Water Orton",,yes,owned by a public authority,not permissioned,,,52.512747,-1.742152,2.8,,,2018-12-13,,"The land is allocated for residential development within the Submission Local Plan, reference H21",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
2018-12-13,local-authority-eng:NWA,BFR005,"Land at Village Farm, Birmingham Road, Ansley",,yes,not owned by a public authority,not permissioned,,,52.524222,-1.565247,0.6,,,2018-12-13,,"The land is allocated for residential development within the Submission Local Plan, reference H22",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
2018-12-13,local-authority-eng:NWA,BFR006,"Ex Police Station, Park Road, Coleshill",,yes,not owned by a public authority,permissioned,full planning permission,,52.497358,-1.711633,0.58,,,2018-12-13,,"Site currently under construction, if units are not complete, could be suitable for residentilal use
Demolition of existing police station building. Construction of four storey (including basement) Care Home (use class C2), with associated car parking.",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
2018-12-13,local-authority-eng:NWA,BFR007,"Ansley Social Club, Birmingham Road, Ansley",,yes,not owned by a public authority,permissioned,outline planning permission,,52.519823,-1.559587,0.31,,,2018-12-13,,"Variation of conditions approved in 2018, PAP/2017/0683
Outline application (all matters reserved) for the demolition of former social club and residential dwelling and the erection of up to 10 dwellings, along with associated open space and drainage infrastructure",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
2018-12-13,local-authority-eng:NWA,BFR008,"Britannia Mill, Coleshill Road, Atherstone",,yes,not owned by a public authority,permissioned,full planning permission,,52.573543,-1.549074,0.42,,,2018-12-13,,"Discharge of conditions applications currently under consideration, DOC/2018/0095 and DOC/2018/0096
Part demolition, new build & refurbishment to create 59  residential dwellings
Listed Building",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
2018-12-13,local-authority-eng:NWA,BFR009,"Durnos Nurseries, Old Holly Lane, Atherstone",,yes,not owned by a public authority,permissioned,full planning permission,,52.587271,-1.551531,3.65,,,2018-12-13,,"On-going dicussions between LPA and developer with regards to S106 agreements, decision pending
Demolition of Virginia House and nursery buildings and erection of 121 dwellings with public open space and associated infrastructure",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
2018-12-13,local-authority-eng:NWA,BFR010,"Phoenix Yard, Church Street, Atherstone",,yes,not owned by a public authority,permissioned,full planning permission,,52.578295,-1.547875,0.6,,,2018-12-13,,"Variation of conditions approved in 2013, PAP/2013/0405, Further application expected this year
Planning Permission and Conservation Area Consent to demolish unlisted buildings within the Atherstone Conservation Area, and to redevelop the site so as to provide 73 residential units through conversion and new build, together with associated access and parking provision",723447ef60611babd812113719b6e97c72385682965dde7223794e96e3a8dd22
