entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-30,local-authority-eng:THR,AVE_14,"Springfield, Mill Road, Aveley",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.50191,0.25021,0.461,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,AVE_19,"Aveley Football Ground, Mill Road, Aveley",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.50342,0.25282,2.498,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,AVE_45,"Adjacent 1 Park Lane, Aveley",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.49962,0.2598,0.171,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,AVE_46,"79 High Street, Aveley, RM15 4AX",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,not permissioned,,,51.49944,0.25209,0.142,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,BEL_09,"The Culver Centre, Daiglen Drive, South Ockendon",https://thurrock.gov.uk/brownfield-map,yes,owned by a public authority,not permissioned,,,51.50718,0.2846,2.006,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,BEL_11,"146 South Road, South Ockendon, RM15 6BX",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.515,0.29217,0.149,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,BEL_14,"Bentons Farm, Mollands Lane, South Ockendon",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.51641,0.29624,0.357,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,BEL_16,"Adjacent Bentons Farm, Mollands Lane, South Ockendon",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.51637,0.29694,0.309,,,2017-12-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,COF_11,"Petrol Station, Lampits Hill, Corringham",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,not permissioned,,,51.52643,0.45974,0.094,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,COF_13,"Land and buildings at 19-29 Lampits Hill, Corringham",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.52614,0.45992,0.198,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,COF_20,"Academy Builders And Development Ltd, 31 Fobbing Road, Corringham",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.52607,0.46367,0.106,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,CSM_02,"Land adjacent to Thatched Cottage, Baker Street, Orsett",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,outline planning permission,,51.49896,0.35708,0.548,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,CSM_05,"Riverview Methodist Church, River View, Chadwell St Mary, RM16 4BJ",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.48119,0.36472,0.102,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,CSM_09,"Chadwell Library, corner of Linford Road and Brentwood Road",https://thurrock.gov.uk/brownfield-map,yes,owned by a public authority,not permissioned,,,51.48204,0.36933,0.256,,,2017-12-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,CSM_10,"Land at St Joseph's Church Hall, Defoe Parade, Chadwell St Mary",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.48859,0.3713,0.296,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,CSM_13,"Land rear of St Johns Way, Chadwell St Mary",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.47979,0.37302,0.56,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,CSM_25,"Church Hall, Rigby Gardens, Chadwell St Mary",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,not permissioned,,,51.48412,0.36809,0.123,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,EAT_01,"Star Industrial Estate, Linford Road, Chadwell St Mary",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,not permissioned,,,51.47854,0.3735,3.343,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,EAT_02,"St Johns Road / west of Sandy Lane, East Tilbury (building footprint)",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,not permissioned,,,51.47914,0.37453,2.516,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,EAT_18,"Land to rear of 4-20 Bata Avenue, East Tilbury",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,outline planning permission,,51.48056,0.41509,0.328,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,EAT_19,"Former tennis court site, East Tilbury",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,not permissioned,,,51.4815,0.41717,0.98,,,2017-12-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,EAT_25,"Thames Industrial Estate, Princess Margaret Road, East Tilbury. RM18 8RH",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.47818,0.41511,14.418,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,GRI_08,"Gas works site, London Road, Grays",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.47758,0.31463,2.525,,,2017-12-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,GRI_25,"Car Park, Brooke Road, Grays",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.47942,0.3229,0.064,,,2017-12-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,GRI_28,"59-65 High Street, Grays",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.47597,0.32341,0.266,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,GRI_31,"Pier Lodge Day Nursery, Argent Street, Grays",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.4732,0.32397,0.166,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,GRI_38,"The Tops Social Club, Argent Street, Grays",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,outline planning permission,,51.47348,0.32911,0.104,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,GRI_40,"Pumping station site Manor Way, Grays",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.47146,0.33133,0.609,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,GTH_06,"Treetops School, Dell Road, Grays",https://thurrock.gov.uk/brownfield-map,yes,owned by a public authority,permissioned,full planning permission,,51.48419,0.32656,3.09,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,GTH_12,"Scout Hut and Function Hall, Grays Park, Bridge Road, Grays",https://thurrock.gov.uk/brownfield-map,yes,owned by a public authority,not permissioned,,,51.47881,0.33133,0.365,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,GTH_21,"Land at 52 Broadway, Grays",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,not permissioned,,,51.47541,0.33807,0.389,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,LTB_03,"Deneholm Primary School, Culford Road, Little Thurrock, Grays, RM16 2SS",https://thurrock.gov.uk/brownfield-map,yes,owned by a public authority,not permissioned,,,51.49476,0.33854,1.256,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,LTB_04,"Petrol Station, Daneholes Roundabout, Stanford Road, Grays",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.48895,0.34439,0.634,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,LTB_05,"Land at Thurrock Technical College, Wood View, Grays",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.48631,0.35357,9.394,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,OCK_08,"Arisdale Industrial Estate (remainder), South Ockendon",https://thurrock.gov.uk/brownfield-map,yes,not owned by a public authority,permissioned,full planning permission,,51.51998,0.28875,3.475,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
2017-12-30,local-authority-eng:THR,OCK_13,"Tamarisk Road, South Ockendon",https://thurrock.gov.uk/brownfield-map,yes,owned by a public authority,not permissioned,,,51.51663,0.29082,0.148,,,2016-06-30,,4940c0d5ba9b81ac86c6137d7678d350a8a1550dcb329854722f19276f245185
