entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2018-12-21,local-authority-eng:NOR,BFR0171,"Quinton Road, Wootton",https://www.northampton.gov.uk/download/downloads/id/10720/bfr0171,yes,not owned by a public authority,not permissioned,,,52.19556,-0.880874,1.159,19,19,2018-12-20,,"Part of Former Wootton Sewage Works. Part of the site is within Floodzone 2,3 and 3B.",259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
2018-12-21,local-authority-eng:NOR,BFR0181,Ransome Road/Nunn Mills Road,https://www.northampton.gov.uk/download/downloads/id/10716/bfr0181,yes,mixed ownership,not permissioned,,,52.227913,-0.888943,11.58,250,250,2017-12-13,,Majority of the site is owned by HCA. Close proximity to the town centre adjacent to University of Northampton waterside campus.,259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
2017-12-13,local-authority-eng:NOR,BFR0191,"Blackthorn Middle School, Blackthorn Road",https://www.northampton.gov.uk/download/downloads/id/10049/bfr0191,yes,owned by a public authority,not permissioned,,,52.269257,-0.814142,3.229,125,125,2017-12-13,,Site was formerly Blackthorn Middle School and now vacant. Outline planning permission for residential development has lapsed in October 2017.,259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
2018-12-21,local-authority-eng:NOR,BFR0205,"Parklands Middle School, Devon Way",https://www.northampton.gov.uk/download/downloads/id/10046/bfr0205,yes,owned by a public authority,pending decision,,,52.271068,-0.874267,4.929,132,132,2017-12-13,,N/2006/1052 (WNDC app) Outline App for residential development withdrawn (23 Jan 2012).  N/2018/0904 Outline application with all matters reserved except access for up to 132no dwellings (IN PROGRESS 17/12/18),259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
2017-12-13,local-authority-eng:NOR,BFR0288,Railway Station Car Park,https://www.northampton.gov.uk/download/downloads/id/10048/bfr0288,yes,mixed ownership,not permissioned,,,52.237643,-0.905585,2.121,68,68,2017-12-13,,Forms part of Policy 19 (Castle Station) in the Central Area Action Plan (adopted 2013). No planning history found.,259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
2018-12-21,local-authority-eng:NOR,BFR0335,Chronicle & Echo South,https://www.northampton.gov.uk/download/downloads/id/10053/bfr0335,yes,mixed ownership,permissioned,full planning permission,,52.242887,-0.890483,1.03,28,28,2017-12-13,,"N/2016/1434 (temporary car park, Great Russell Street) proposed construction of 12 dwellings (approved). N/2016/0319 (temporary car park, Great Russell Street) erect 24 maisonettes (refused). N/2014/1279 (former Top of the Town Nightclub) Construction of three storey building to provide offices, 12 flats and basement parking.  N/2018/1162 The Cuckoo’s Nest change of use of Public House to flats, approved 3/12/18",259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
2018-12-21,local-authority-eng:NOR,BFR0336,Chronicle & Echo North,https://www.northampton.gov.uk/download/downloads/id/10721/bfr0336,yes,mixed ownership,permissioned,full planning permission,,52.242147,-0.891159,0.295,28,28,2017-12-13,,"N/2015/0333 Hybrid planning application comprising (a) Full Planning Application for the erection of 1810m2 new retail food store with associated access from Earl Street, landscaping and car parking; and (b) Outline Planning Application with all matters reserved except access (from Great Russell Street) of up to 19 residential dwellings.  2018 update Aldi foodstore completed, outline amended.",259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
2018-12-21,local-authority-eng:NOR,BFR0338,Countess Road,https://www.northampton.gov.uk/download/downloads/id/10056/bfr0338,yes,mixed ownership,permissioned,full planning permission,,52.244493,-0.913337,2.542,81,81,2016-06-29,,"N/2015/1021 approval for part demolition of existing factory building and conversion of existing factory building into 45 apartments and the erection of dwellings.  UPDATE N/2017/0401 0025 Barker Buildings, approved 27/9/18, 64 no compliant residential units, ranging in size from studio to two bedrooms",259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
2018-12-21,local-authority-eng:NOR,BFR0355,Balmoral Road (rear),https://www.northampton.gov.uk/download/downloads/id/10715/bfr0355,yes,not owned by a public authority,not permissioned,,,52.253327,-0.899273,0.238,25,25,2017-12-13,,"N/2016/1091  Approved for Erection of three residential buildings comprising total of 80 specialised supported living apartments (Use Class C3), together with associated access, parking, open space, bins and scooter store.  2018 update completed 2018 about 65% of site (0.54HA) (outline amended)",259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
2018-12-21,local-authority-eng:NOR,BFR0496,57 Artizan Road,https://www.northampton.gov.uk/download/downloads/id/10055/bfr0496,yes,not owned by a public authority,permissioned,full planning permission,,52.243534,-0.880405,0.047,10,10,2016-06-29,,"N/2015/0390 Approved for demolition of part single, two storey and three storey rear element of the building. Change of use of existing factory/storage to 10no. One bed self contained flats (2no. Mobility Units) together with 8no. On site parking bays (2no. Mobility bays), refuse bin area and cycle storage areas. Resubmission of planning application N/2010/0019.  N/2018/0834, conversion into 10 NO.1 bed flats, approved",259a7b27606500229f294264d97d21b1467a30b1a43effbd3fad9499ac62ec78
