entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-15,local-authority-eng:LBH,BLR001,"Land Bounded By Somerleyton Road, Coldharbour Lane And Railway",https://maps.london.gov.uk/brownfield-site-register,yes,mixed ownership,permissioned,full planning permission,,51.460578,-0.109487,1.61,304,304,2017-12-15,,"Lambeth Local Plan allocated site (Site 14). “Demolition of existing buildings (with the exception of Carlton Mansions) and redevelopment to provide a residential-led, mixed use development comprising 304 new dwellings and non-residential uses including a theatre (Sui Generis) and employment, retail and community uses (Use class B1/D1/A1/A2).”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-16,local-authority-eng:LBH,BLR002,Higgs Industrial Estate,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.465492,-0.101424,0.5,124,124,2017-12-15,,. Demolition of existing buildings. Mixed-use redevelopment providing five new build blocks (between 5 and 8 storeys in height) comprising class B1 and B2 floorspace and 124 residential units.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-17,local-authority-eng:LBH,BLR003,Fenwick Estate South,https://maps.london.gov.uk/brownfield-site-register,yes,owned by a public authority,permissioned,full planning permission,,51.463811,-0.127148,0.47,55,55,2017-12-15,,". ""Demolition of existing buildings and site clearance works to provide 55 social rented units (Use Class C3), a replacement community hall (Use Class D1), associated landscaping and parking.""",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-18,local-authority-eng:LBH,BLR004,"The Livity School, Mandrell Road",https://maps.london.gov.uk/brownfield-site-register,yes,owned by a public authority,permissioned,full planning permission,,51.455845,-0.12615,0.47,43,43,2017-12-15,,. Re-development of the site comprising the demolition of existing buildings and the erection of a 3 storey development to provide 43 residential units,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-19,local-authority-eng:LBH,BLR005,12-20 Wyvil Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.481984,-0.126519,0.38,278,278,2017-12-15,,"Part of Lambeth Local Plan allocated site (Site 11). “Demolition of existing buildings and redevelopment of the site to provide a residential-led mixed-use development in a part 1/part 5/part 35/36 storey building to the North/North East and an 8 storey building to the South (fronting onto Wyvil Road) comprising 278 residential units, office and retail floorspace.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-20,local-authority-eng:LBH,BLR006,93 King's Avenue,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.452703,-0.129258,0.29,5,5,2017-12-15,,". ""Redevelopment of the land to the rear of Peter's Court involving relocation of the sub-station, the demolition of the existing disused garages and erection  of five three-storey, 3 bedroom mews-style houses.""",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-21,local-authority-eng:LBH,BLR007,"Olive Morris House, 18 Brixton Hill",https://maps.london.gov.uk/brownfield-site-register,yes,owned by a public authority,permissioned,full planning permission,,51.457804,-0.118181,0.28,74,74,2017-12-15,,". “Demolition of the existing council offices and the erection of a part 6, part 7 storey building comprising 74 residential units (Use Class C3) along with commercial floorspace (flexible A1/B1/D1/D2 use classes) at ground and basement levels plus an energy centre, car and cycle parking and a service bay at basement level, roof level installations and associated works.“",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-22,local-authority-eng:LBH,BLR008,363-365 Clapham Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.467074,-0.127619,0.23,28,28,2017-12-15,,". “Demolition of 365 Clapham Road, and warehouse structure and northern wing of 363 Clapham Road. Refurbishment of Listed Building at 363 Clapham Road including mansard roof extension to create 1 x 1 bed, 1 x 2 bed and 1 x 3 bed flats. Erection of replacement buildings to either side of 363 Clapham Road to provide a further 2 x 1 bed, 3 x 2 bed, 2 x 3 bed residential units. Erection of new building to the rear of 363-365 Clapham Road providing B1 office space at ground and lower ground floor level. Upper floors to comprise 6 x 1 bed, 10 x 2 bed, and 2 x 3 bed flats.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-23,local-authority-eng:LBH,BLR009,"Texaco Garage, 36-46 Albert Embankment",https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.489297,-0.122704,0.19,166,166,2017-12-15,,". ""Demolition of all structures associated with the petrol filling station and redevelopment of the site to provide a residential-led, mixed use development, comprising the retention and refurbishment of Vintage house and development of ground plus 24 storeys in the form of two towers, linked at ground to fifth floor, and consisting of retail/restaurant use (Use Class A1/A3), office (Use Class B1) and 166 residential units.""",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-24,local-authority-eng:LBH,BLR010,340A Clapham Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.469496,-0.126699,0.19,62,62,2017-12-15,,". “Redevelopment of the site involving demolition of existing building and erection of a building up to 9 storeys in height plus basement level to provide offices (Use Class B1) at lower ground and ground floor, a cafe (Use Class A1) at ground floor and 62 residential units (Use Class C3) at upper floor levels.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-25,local-authority-eng:LBH,BLR011,18-18A Palace Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.443566,-0.121357,0.13,11,11,2017-12-15,,. Redevelopment of the site involving the demolition of the existing former Care Home and erection of a 3 storey building to provide 11 residential units,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-26,local-authority-eng:LBH,BLR012,151 Palace Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.439295,-0.106856,0.09,9,9,2017-12-15,,". “Demolition of the existing B1 unit and erection of a part 3 and part 4 storey building to provide a B1 unit at basement and ground level, and 9 residential dwellings above.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-27,local-authority-eng:LBH,BLR013,"Canterbury Hotel, 8 Canterbury Crescent",https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.463989,-0.112471,0.08,37,37,2017-12-15,,Part of Lambeth Local Plan allocated site (Site 15). Demolition of the existing public house and redevelopment to provide a mixed-use development comprising 37 residential dwellings (Use Class C3) and flexible commercial floorspace (A1/A2/A3/B1/D1) in a nine storey building.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-28,local-authority-eng:LBH,BLR014,85 Brixton Hill,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.454908,-0.118747,0.06,7,7,2017-12-15,,. Erection of a six storey building including lower ground level and mansard roof to provide seven self contained flats.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-29,local-authority-eng:LBH,BLR015,Land rear of 77-79 Westow Hill,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.420184,-0.079124,0.04,8,8,2017-12-15,,. Erection of a part two storey and part three storey building to provide 8 self-contained residential units with associated communal amenity area.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-30,local-authority-eng:LBH,BLR016,"Rising Sun House, 133 Vauxhall Street",https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,permissioned,full planning permission,,51.487498,-0.116541,0.03,9,9,2017-12-15,,. Demolition of existing building and the erection of six storey block providing a total of 15 Class C3 units.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-31,local-authority-eng:LBH,BLR017,44 Clapham Common South Side,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.45763,-0.138801,1.41,293,293,2017-12-15,,". “Demolition of the existing buildings and the redevelopment of the site incorporating the erection of six buildings ranging from four to 10 storeys above ground plus landscaped gardens and public square. Mixed-use scheme comprises a waste transfer facility at basement level, B1 office accommodation, A3 café and up to 297 residential units.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-15,local-authority-eng:LBH,BLR018,260 Knight's Hill,https://maps.london.gov.uk/brownfield-site-register,,not owned by a public authority,pending decision,,,51.423352,-0.106364,0.11,6,6,2017-12-15,,". “Erection of two 3-storey terraces with basement level and roof terrace level, providing  6 dwelling houses together with an attached commercial unit to one of the terraces.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-15,local-authority-eng:LBH,BLR019,"John Vetch House, Elms Road",https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.4571,-0.141687,0.09,7,7,2017-12-15,,. Demolition of the existing building and garages for the construction of a residential building with 15 dwellings with highway access and associated works,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-15,local-authority-eng:LBH,BLR020,2-7 Stockwell Green,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.468723,-0.119964,0.09,24,24,2017-12-15,,". “Demolition of the existing building and erection of a new building between two and six storeys in height, to provide a mixed-use scheme comprising of retail floorspace at ground floor and 24 residential units comprising of 10 x 1 bed, 10 x 2 beds and 4 x 3 beds across the development and associated landscaping.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-15,local-authority-eng:LBH,BLR021,"Land to rear of Viking House, Denmark Road",https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.471207,-0.09894,0.08,8,8,2017-12-15,,. Erection of a 2 storey building to provide 4 x 3 bed dwelling houses and 4 x 1 bed apartments to land at the rear of Viking House.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-15,local-authority-eng:LBH,BLR022,184 Larkhall Lane,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.470376,-0.13284,0.06,14,14,2017-12-15,,". “Demolition of existing vacant public house and erection of a five storey (plus basement) building to provide a ground floor/basement commercial unit (Use Class A1, A2, A3 or A4) and 14 residential units above.”",ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-15,local-authority-eng:LBH,BLR023,143-149 Railton Road,https://maps.london.gov.uk/brownfield-site-register,,not owned by a public authority,pending decision,,,51.457049,-0.106495,0.04,10,10,2017-12-15,,. Demolition of existing vacant health centre and erection of 3 storey building with additional mansard roof level to provide 10 self-contained flats (Use Class C3).,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-15,local-authority-eng:LBH,BLR024,2-4 Hercules Road,https://maps.london.gov.uk/brownfield-site-register,yes,not owned by a public authority,pending decision,,,51.498517,-0.112816,0.02,6,6,2017-12-15,,. Demolition of 2 existing properties (2 & 4 Hercules Road) and construction of eight storey development with two basement levels to create flexible retail use at ground and basement level and 8 residential dwellings above.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-15,local-authority-eng:LBH,BLR025,Central Hill Estate,https://maps.london.gov.uk/brownfield-site-register,,owned by a public authority,not permissioned,,,51.420577,-0.086702,6.86,503,503,2017-12-15,,. Redevelopment of Central Hill Estate to provide additional homes.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
2017-12-15,local-authority-eng:LBH,BLR026,Cressingham Gardens,https://maps.london.gov.uk/brownfield-site-register,,owned by a public authority,not permissioned,,,51.446745,-0.111599,4.2,159,159,2017-12-15,,. Redevelopment of Cressingham Gardens Estate to provide additional homes.,ff3eb8bccf873f1e2c9894121d498805c0722cb5c15c4e5b5db50201459899ea
