entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-21,local-authority-eng:GAT,HLA1,"Site of The Vigo public house, Hartside, Birtley",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.882501,-1.563122,0.2,4,11,2017-12-21,,"DC/17/00742/FUL
10 houses",cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLA19,"BAE Systems, Mitchell St, Birtley",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,not owned by a public authority,not permissioned,,yes,54.898145,-1.583329,11.12,222,367,2017-12-21,,DC/11/00546/OUT (expired),cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLB1,"Bleach Green, Elm Rd, Blaydon",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,mixed ownership,not permissioned,,,54.960635,-1.709765,4.84,97,202,2017-12-21,,,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLB2,"Blaydon Bank / Litchfield Lane, Winlaton",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,mixed ownership,permissioned,full planning permission,,54.952635,-1.702211,0.1,6,7,2017-12-21,,"DC/15/00974/FUL
6 town houses",cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLB3,"Ramsay Street, Winlaton",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,mixed ownership,permissioned,full planning permission,,54.956257,-1.721252,0.07,8,10,2017-12-21,,"DC/15/00258/FUL
8 assisted living flats",cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLB5,"MetroGreen-Derwent West Bank, Derwenthaugh Rd, Blaydonl",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,mixed ownership,not permissioned,,,54.954549,-1.721801,8.65,173,200,2017-12-21,,,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLB7,"Shibdon House, Shibdon Rd, Blaydon",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,not owned by a public authority,permissioned,full planning permission,,54.960005,-1.683695,0.03,6,7,2017-12-21,,"DC/15/00998/COU
conversion from office use to 6 flats",cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLC1,"Boulevard SW, St Bede's Dr, Gateshead",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,mixed ownership,not permissioned,,,54.960525,-1.59739,1.22,54,61,2017-12-21,,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar Neighbourhood.,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLC3,"Pipewellgate, Gateshead",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,mixed ownership,not permissioned,,,54.957492,-1.608743,0.56,112,275,2017-12-21,,,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLC4,"Hudson St car park, Gateshead",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,not owned by a public authority,not permissioned,,,54.964365,-1.602033,0.39,78,165,2017-12-21,,,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLC5,"Freight Depot, St James Rd, Gateshead",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,owned by a public authority,not permissioned,,,54.96203,-1.599807,8.49,300,330,2017-12-21,,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar neighbourhood.,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLC6,"Gateshead Green, High St, Gateshead",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,mixed ownership,not permissioned,,,54.961278,-1.600169,1.15,52,57,2017-12-21,,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar neighbourhood.,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLC7,"Tennyson and Newbolt Towers, Shelley Dr, Gateshead",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,owned by a public authority,not permissioned,,,54.960597,-1.594147,1,45,50,2017-12-21,,,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLC11,"Windmill Hills School, Bensham Road, Gateshead",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,yes,owned by a public authority,not permissioned,,,54.959816,-1.593138,1.51,25,55,2017-12-21,,,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLC12,"Old Town Hall area, West St, Gateshead",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,owned by a public authority,not permissioned,,,54.958951,-1.593604,1.82,91,100,2017-12-21,,,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
2017-12-21,local-authority-eng:GAT,HLC13,"High Street area (NW), Gateshead",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,mixed ownership,not permissioned,,,54.958951,-1.593604,0.44,20,22,2017-12-21,,,cc670f5aa877b66a1dbe21efe8a4a0cad0051c937d5fd63b07b622b7e2cb51b9
