entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-31,local-authority-eng:STE,44864,"Former Eagle Pottery, Ivy House Road",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.022985,-2.162228,1.76,,,2017-12-31,,"
Residential development
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,48119,"Edinburgh House, YMCA, Harding Road, Hanley",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.017855,-2.174605,1.49,,,2017-12-31,,"
Erection of 36 YMCA ""Move-On"" flats and ancillary support facilities,30 apartments, 10 town houses, and associated infrastructure including new access off Houghton Street and new entrance and office accomodation
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,51283,"Land off Westport Road, Hall Street & Pack Horse Lane, Burslem, Stoke-on-Trent, ST6 4BB",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,outline planning permission,,53.045468,-2.200809,0.46,,,2017-12-31,,"
Mixed use development comprising residential (Use Class C3), retail,
business, professional consultancy (Classes A1, A2 or B1), demolition
of existing commercial building and creation of public space (outline)
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,51841,"Land at, Central Outpatients/Central Pathology Laboratory, Thornburrow, Drive, Hartshill, Stoke-on-Trent",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,outline planning permission,,53.007356,-2.206598,2.36,,,2017-12-31,,"
Residential development together with landscaping and public open
space (outline)
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,52839,"Land at, North Staffordshire Royal Infirmary, Princes Road / Queens Road, Hartshill, Stoke on Trent",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,outline planning permission,,53.00634,-2.199747,8.75,,,2017-12-31,,"
Demolition of existing & redevelopment for residential together with option for ancil. Commercial use(D1/D2)&retail( A1,A2&A3)max. 500m2 new landscaping&POS
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,53087,"7-27 Newhall Street, Hanley, ST1 5HQ",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.026983,-2.178154,0.07,,,2017-12-31,,"
Four storey extension and refurbishment of existing three, storey building to provide Class A1 and A3 uses (retail/, restaurant/cafe) at basement and ground floor levels and 27 self, contained apartments.
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,53237,"Former Trent Bathrooms, Leek Road, Hanley",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.020323,-2.166509,3.9,,,2017-12-31,,"
Residential development
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,53413,"Land at Trentham Lakes, Stanley Matthews Way, Stoke-on-Trent",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,outline planning permission,,52.974231,-2.173626,7.2,,,2017-12-31,,"Also 57840
Residential development (outline)
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,53931,"Land at, junction of Newport Lane and Furlong Lane, Burslem, Stoke-on-Trent",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.042096,-2.205129,1.86,,,2017-12-31,,"
Old employment development with associated access and car parking, site has now been cleared.  
Landscaping
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,54289,"Former Simpsons Pottery, Grange Street, Cobridge, Stoke-on-Trent, ST6, 2JT",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.036528,-2.187702,0.73,,,2017-12-31,,"
The proposal is for the residential redevelopment of a derelict, contaminated site comprising of 37 dwellings
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,55181,"159 Lower Bryan Street, Stoke-on-Trent, ST1 5AT",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.03061,-2.177834,0.13,,,2017-12-31,,"
Change of use and elevation alterations to form fifteen apartments with
associated car parking, and demolition of structure to rear of existing
building
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,55286,"Wedgwood Estate (Employment), Wedgwood Drive, Trentham, Stoke-on-Trent, ST12 9ER",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,52.955069,-2.167764,11.77,,,2017-12-31,,"
Redevelopment of the existing factory complex
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,55314,"Former St Dominic's School, Hartshill Road, Stoke-on-Trent, ST4, 7LY",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.009397,-2.195513,1.28,,,2017-12-31,,"
The application is a full application for the erection of 23 family houses and 6 bungalows along with the use of the partially retained school buildings as a children's day nursery. The remaining buildings would be demolished.
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,55621,"116-122 Waterloo Road, Burslem, Stoke-on-Trent, ST6 3HB",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.041121,-2.192985,0.06,,,2017-12-31,,"
Demolition of 116-122 Waterloo Road and erection of four retail units
with eight flats above
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,55692,"Bird In Hand, 942 London Road, Stoke On Trent, ST4 5NX",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,52.986809,-2.202111,0.33,,,2017-12-31,,"
Demolition of existing building and erection of twelve semi-detached
dwellings and three-storey building comprising twelve self-contained apartments.
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,55794,"Former Tunstall Health Centre, Dunning Street, Tunstall, Stoke On, Trent, ST6 5AP",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,outline planning permission,,53.060112,-2.212454,0.47,,,2017-12-31,,"
The application includes an indicative layout which indicates  up to 19 family type dwellings along with a new highway towards the rear of the site.
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,55902,"Land at junction of Scotia Road, Greenhead Street and Overhouse Street, Burslem",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,outline planning permission,,53.047583,-2.197813,0.11,,,2017-12-31,,"
Residential development
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,56109,"Former Queens Hotel, 489 Etruria Road, Hanley, Stoke-on-Trent. ST4 6JJ",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,53.017369,-2.206238,0.31,,,2017-12-31,,"
Part demolition and conversion into 12 apartments with erection of 6 dwellings on car park
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,56426,"E M R, Parkhall Works, Parkhall Road, Stoke-on-Trent, ST3 5AX",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,outline planning permission,,52.996192,-2.115705,1.3,,,2017-12-31,,"
residential development including demolition of existing buildings (outline)
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,56463,"D & K Evans Ltd, Falcon View Buildings, 24 Sturgess Street, Stoke-on-Trent, ST4 7QH",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,outline planning permission,,53.002172,-2.18848,0.07,,,2017-12-31,,"
Demolition of existing buildings and residential development comprising 7 terraced dwellings (2 bed dwellings)
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,56478,"Hollybank House, Hollybank Crescent, Stoke-on-Trent, ST4 5AR",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,52.993896,-2.194668,0.25,,,2017-12-31,,"
Erection of two storey extension together with conversion of former care home to 12 no. residential apartments. More recent pp for extension to care home (no net gain as still 10 bed) granted 18/06/2014 retaining lawful use.
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
2017-12-31,local-authority-eng:STE,56575,"56 Edensor Road, Longton, Stoke On Trent, ST3 2QE",https://webmaplayers.stoke.gov.uk/webmaplayers8/Map.aspx?MapName=SHLAA,yes,not owned by a public authority,permissioned,full planning permission,,52.985507,-2.13938,0.06,,,2017-12-31,,"
Erection of a two, two and a half and three storey building to form eight
residential apartments
",4e48f9e53d0ce57e763578b3d2964c17ec58fbe576b654cccad8d08f42d55c68
