entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-09-29,local-authority-eng:ROT,BR0001,"Norton House, 13 Mansfield Road, Rotherham, S60 2DR",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,yes,not owned by a public authority,permissioned,other,,,,0.08,6,6,2017-09-29,,Permitted change from office to residential. 21 apartments,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
2017-09-29,local-authority-eng:ROT,BR0002,"Land off York Road, St Ann's, Rotherham, S65 1PN",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,yes,owned by a public authority,not permissioned,,,,,0.47,15,30,2017-09-29,,Proposed housing allocation in the Rotherham Local Plan,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
2017-09-29,local-authority-eng:ROT,BR0003,"Bellows Road Centre, Rawmarsh, Rotherham, S26 6NG",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,yes,owned by a public authority,not permissioned,,,,,0.95,30,60,2017-09-29,,Proposed housing allocation in the Rotherham Local Plan,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
2017-09-29,local-authority-eng:ROT,BR0004,"Land at Boswell Street and Arundel Road, Herringthorpe, Rotherham",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,yes,,not permissioned,,,,,0.46,11,15,2017-09-29,,Part of proposed housing allocation in the Rotherham Local Plan. It is expected that development of this site will be as part of the comprehensive development of the Local Plan allocation.,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
2017-09-29,local-authority-eng:ROT,BR0005,"Land behind Bradgate Club, Bradgate Lane, Rotherham, S61 1QJ",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,not permissioned,,,,,0.59,14,19,2017-09-29,,Proposed housing allocation in the Rotherham Local Plan,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
2017-09-29,local-authority-eng:ROT,BR0006,"Timberyard, Outgang Lane, Dinnington, S25 3QX",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,yes,not owned by a public authority,not permissioned,,,,,7.96,167,271,2017-09-29,,Proposed housing allocation in the Rotherham Local Plan,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
2017-09-29,local-authority-eng:ROT,BR0007,"Properties along Newland Avenue and Braithwell Road and Chadwick Drive, Maltby, Rotherham, S66 9AJ",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,yes,owned by a public authority,permissioned,full planning permission,,,,2.73,66,66,2017-09-29,,Part of proposed housing allocation in the Rotherham Local Plan. 98 dwellings,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
2017-09-29,local-authority-eng:ROT,BR0008,"Tarmac site off Blyth Road, Maltby, Rotherham, S64 8HJ",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,yes,not owned by a public authority,not permissioned,,,,,0.95,18,25,2017-09-29,,Proposed housing allocation in the Rotherham Local Plan,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
2017-09-29,local-authority-eng:ROT,BR0009,"North Farm Close, Harthill, S26 7YH",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,not owned by a public authority,not permissioned,,,,,0.75,14,17,2017-09-29,,Part of proposed housing allocation in the Rotherham Local Plan,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
2017-09-29,local-authority-eng:ROT,BR0010,"128-130 Wellgate, Rotherham, S60 2LL",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,yes,owned by a public authority,not permissioned,,,,,0.65,52,100,2017-09-29,,Proposed housing allocation in the Rotherham Local Plan,fd17b124866f1510cb7b55e2a01b5e59262781aab565a26242fc0f6e755e38e1
