entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-13,local-authority-eng:NOR,BFR0146,"Victoria Business Park, St James Park Road",https://www.northampton.gov.uk/downloads/file/10105/bfr0146,yes,not owned by a public authority,permissioned,full planning permission,,52.239076,-0.909323,0.41,44,44,2017-12-13,,Full planning permission (N/2014/1163) for the erection of 44 flats. Currently under construction.,e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0181,Ransome Road/Nunn Mills Road,https://www.northampton.gov.uk/downloads/file/10045/bfr0181,yes,mixed ownership,not permissioned,,,52.227805,-0.889384,13.61,1020,1020,2017-12-13,,Majority of the site is owned by HCA.,e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0189,"St Marys Middle School, Grange Road",https://www.northampton.gov.uk/downloads/file/10051/bfr0189,yes,not owned by a public authority,permissioned,full planning permission,,52.261465,-0.851218,2.66,31,31,2016-06-29,,N/2015/1074-Permission for 81 residential units approved and currently under construction.,e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0191,"Blackthorn Middle School, Blackthorn Road",https://www.northampton.gov.uk/downloads/file/10049/bfr0191,yes,owned by a public authority,not permissioned,outline planning permission,,52.269257,-0.814142,3.23,128,128,2016-06-29,,Site was formerly Blackthorn Middle School and now vacant. Outline planning permission for residential development has lapsed in October 2017.,e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0205,"Parklands Middle School, Devon Way",https://www.northampton.gov.uk/downloads/file/10046/bfr0205,yes,owned by a public authority,not permissioned,,,52.271068,-0.874267,4.93,98,98,2017-12-13,,N/2006/1052 (WNDC app) Outline App for residential development withdrawn (23 Jan 2012),e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0211,"Green Oaks Primary, Bective Road",https://www.northampton.gov.uk/downloads/file/10047/bfr0211,yes,not owned by a public authority,permissioned,permission in principle,,52.265848,-0.894085,1.83,58,58,2016-06-29,,N/2016/1007 Full Planning Permission for 82 dwellings granted on 24.02.2017,e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0214,"Kingsthorpe Middle School, Northfield Way",https://www.northampton.gov.uk/downloads/file/10050/bfr0214,yes,not owned by a public authority,permissioned,reserved matters approval,,52.268849,-0.904459,5.57,179,179,2016-06-29,,Outline application N/2015/0647 and reserved matters application N/2016/0572 for residential development comprising 195 dwellings were approved in 2016.,e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0288,Railway Station Car Park,https://www.northampton.gov.uk/downloads/file/10048/bfr0288,yes,mixed ownership,not permissioned,,,52.237643,-0.905585,2.12,270,270,2016-06-29,,Forms part of Policy 19 (Castle Station) in the Central Area Action Plan (adopted 2013).  No planning history found.,e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0326,Orchard Hill,https://www.northampton.gov.uk/downloads/file/10052/bfr0326,yes,,permissioned,full planning permission,,52.248941,-0.822736,0.64,20,20,2017-12-13,,"N/2016/1075 Full planning permission for Wilson House, 2 Orchard Hill, for change of use from office to D1 to include place of worship, day nursery, conference room, bookshop, intenet café, office, parking.",e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0335,Chronicle & Echo North,https://www.northampton.gov.uk/downloads/file/10053/bfr0335,yes,mixed ownership,permissioned,full planning permission,,52.242887,-0.890483,1.03,24,24,2017-12-13,,"N/2016/1434 (temporary car park, Great Russell Street): proposed construction of 12 dwellings (approved).  N/2016/0319 (temporary car park, Great Russell Street): erect 24 maisonettes (refused).  N/2014/1279 (former Top of the Town Nightclub): Construction of three storey building to provide offices, 12 flats and basement parking.",e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0336,Chronicle & Echo South,https://www.northampton.gov.uk/downloads/file/10054/bfr0336,yes,mixed ownership,permissioned,outline planning permission,,52.241607,-0.891616,1.17,19,19,2017-12-13,,"N/2015/0333 - Hybrid planning application comprising: (a) Full Planning Application for the erection of a 1810m2 new retail food store with associated access from Earl Street, landscaping and car parking; and (b) Outline Planning Application with all matters reserved except access (from Great Russell Street) of up to 19 residential dwellings.",e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0337,Pearce & Co,https://www.northampton.gov.uk/downloads/file/10057/bfr0337,yes,not owned by a public authority,permissioned,full planning permission,,52.257371,-0.82728,1.17,14,14,2017-12-13,,"N/2016/0365 Alterations and extension to existing building and conversion to 14 no. flats and offices as part of livework units, provision of bin storage areas and car parking. Approved. Construction has not started.",e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0338,Countess Road,https://www.northampton.gov.uk/downloads/file/10056/bfr0338,yes,mixed ownership,permissioned,full planning permission,,52.244493,-0.913337,2.54,81,81,2017-12-13,,N/2015/1021: approval for part demolition of existing factory building and conversion of existing factory building into 45 apartments and the erection of 2 dwellings.,e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
2017-12-13,local-authority-eng:NOR,BFR0355,Balmoral Road (rear),https://www.northampton.gov.uk/downloads/file/10058/bfr0355,yes,not owned by a public authority,permissioned,full planning permission,,52.253527,-0.899042,0.79,25,25,2016-06-29,,"N/2016/1091 Approved for Erection of three residential buildings comprising a total of 80 specialised supported living apartments (Use Class C3), together with associated access, parking, open space, bins and scooter stores",e32a19da9919183c94609d6f01101c754e6c19b8572e3b48b757098982524d39
