entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2019-12-17,local-authority-eng:NBL,0018x,"Land South West of Swanfield Park, Alnwick (brownfield parcel)",http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,,not owned by a public authority,not permissioned,,,55.401865,-1.719469,0.48,5,5,2017-12-17,,"Builders yard, stables and small amount of associated land, brownfield in part located in a rural location. Developable site but outside settlement boundary. Brownfield element (0.48ha) - indicative yield of around 5 dwellings can be calculated based on methodological approach, although likely to represent the maximum appropriate. For indicative purposes in the BF Register, the original SHLAA site (ref 0018) is split to reflect brownfield and greenfield elements - total area of 1.27ha. Any proposal for development should reflect rural setting. Application refused for change of use from builders yard and stable to a single dwelling on part of site was refused, with subsequent appeal dismissed (15/02778/FUL).",861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
2019-12-17,local-authority-eng:NBL,32,"Adjacent Providence Lane, Rothbury",http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,,not owned by a public authority,not permissioned,,,55.310402,-1.911004,0.1,6,7,2019-11-19,,"Previously developed land within Rothbury which includes cottages and associated gardens and parking area, which would be retained. Proposals for development should reflect the setting. The identified yield of 7 homes is based on a historic planning permission that lapsed without being implemented.",861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
2019-12-17,local-authority-eng:NBL,55,"North of Station House, Christon Bank",http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,,not owned by a public authority,not permissioned,,,55.502911,-1.664724,1.4,5,5,2016-06-30,,"Narrow, linear site adjacent to railway line (ECML) at Christon Bank. Currently occupied for caravan storage but capable of supporting a residential development of a limited size if pursued for redevelopment. Identified yield of homes reflective of physical characteristics of the site.",861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
2019-12-17,local-authority-eng:NBL,57,"West of Nursery, Craster",http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,yes,not owned by a public authority,permissioned,reserved matters approval,,55.472134,-1.595414,0.23,6,6,2016-06-30,,Largely vacant area of land with one remaining building and the remainder hardstanding following clearance. Reserved matters now approved for development of 6 homes (18/01976/REM). Yet to be started but forecast to be completed in the next 5 years. Within settlement limit and considered to represent an appropriate location for small-scale residential scheme. The latest application follows original outline planning permission (14/04120/OUT). Previous application refused for a single dwelling on part of the SHLAA site.,861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
2019-12-17,local-authority-eng:NBL,115,"East of Bridge of Aln Hotel, Whittingham",http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,,not owned by a public authority,not permissioned,,,55.403697,-1.860833,2.03,9,10,2018-12-31,,Site of former railway station although somewhat isolated from the wider settlement. Rural location but opportunity for potential redevelopment of limited part of large site. The reduced yield indicated recognises potential suitability for small scale development of 15 units. The site has been the subject to other small-scale projects on discreet parts of the site. This includes renovation of the listed railway station to form a single dwelling and redevelopment of engine shed to form a further dwelling (11/00726/FUL). This has been commenced but not yet completed. Another application was permitted for conversion of the goods shed to a dwelling (14/02689/FUL).,861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
2019-12-17,local-authority-eng:NBL,220,"Land west of former Willis Garage, South Road, Alnwick",http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,yes,not owned by a public authority,permissioned,full planning permission,,55.405523,-1.693655,1.27,9,9,2019-11-19,,"Part of the site is currently used as car showroom and garage, with the rest vacant land. Proposals have been lodged for redevelopment in the past. Planning permission has now been granted for a development of 9 dwellings on the western, vacant parcel of land (17/02409/FUL). Whilst development has not yet commenced, completion is expected within the next 5 years. Prior to this, the eastern section of the site has been developed for a supermarket and another small retail unit (13/02550/FUL).",861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
2019-12-17,local-authority-eng:NBL,230,"Allerburn House, Alnwick",http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,yes,owned by a public authority,permissioned,full planning permission,,55.412777,-1.69491,1.32,20,20,2016-06-30,,Redevelopment of site currently occupied by a range of buildings immediately to north of established residential development. Planning permission in place for redevelopment of the site for 20 units (16/03770/FUL).  Yet to commence but forecast to be delivered within next 5 years. Project involves both conversion (10 units) and new-build (10 units) development.,861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
2019-12-17,local-authority-eng:NBL,260,Alnwick Fire Station,http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,,owned by a public authority,not permissioned,,,55.406115,-1.693477,0.67,14,15,2019-11-19,,"Former fire station site, now surplus to requirements and available for redevelopment. The site was identified in the Alnwick and Denwick Neighbourhood Plan (Site H2-6) However, despite this an application has recently been approved for alternative non-residential uses and therefore the site will probably not be available for the foreseeable future. This intention could change in due course but now unlikely to see housing development at the current time. Change of use application to mixed business (B1/B8) and residential institution training (D1) uses permitted in September 2019 (19/01702/FUL).",861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
2019-12-17,local-authority-eng:NBL,0280x,"Walkergate, Alnwick (brownfield parcel)",http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,yes,not owned by a public authority,permissioned,full planning permission,,55.417361,-1.710008,0.32,5,5,2017-12-17,,"Site comprising a redundant tennis court and other vacant land. Permission in place for construction of 15 residential dwellings and associated landscaping and infrastructure (A/2010/0450). This has been implemented by the construction of an access road but the residential aspect of development is yet to commence. Scheme forecast to be delivered within next 5 years. The brownfield element (0.32ha) represents around two-thirds of site - a yield of around 5 dwellings can be calculated based on methodological approach. For indicative purposes in the BF Register, the original SHLAA site (ref 0280) is split to reflect brownfield and greenfield elements  - total area of 0.96ha. No progress made to date on the residential development and the site will remain on the BF Register.",861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
2019-12-17,local-authority-eng:NBL,0282x,"Dukes Middle School, Hope House Lane, Alnwick (brownfield parcel)",http://northumberland.maps.arcgis.com/apps/webappviewer/index.html?id=c1b801d50f8040efbf8c9bc9f916cfae,,owned by a public authority,pending decision,,,55.409192,-1.705977,0.8,20,22,2017-12-17,,"Former school site which closed in 2017 and is now surplus to requirements and available for redevelopment. Overall site identified as having potential for 72 homes a total that is reflective of a predominantly residential area. An application for redevelopment is currently pending consideration (19/00500/FUL). This involves a proposal to provide a total of 78 additional residential units across the wider site through conversion of Duke's School to 27 residential apartments and development of 49 elderly living accommodation apartments and 22 residential dwellings. Brownfield element (0.80ha) only relates to the northern part of the site - a yield of around 22 dwellings can be calculated based on methodological approach. For indicative purposes in the BF Register, the original SHLAA site (ref 0282) is split to reflect brownfield and greenfield elements - total area of 4.79ha.  If permitted, the BF register will be updated to outline a potential yield of 27 units for the brownfield element of the site, informed by the conversion aspect of the current proposal, and the deliverability of the site will also be reappraised.",861b110ca9fb6ce201b997d8c904056946a15f6e596400415558060fc0a7699a
