entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-31,local-authority-eng:HRY,HGY/2014/1977,Land rear of 24 Great North Road London N6 4LU,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274687,yes,not owned by a public authority,permissioned,full planning permission,,51.583412,-0.158479,0.02,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
2017-12-31,local-authority-eng:HRY,HGY/2014/2342,"Land at rear of 41, Mount View Road London N4 4SS",http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=275596,yes,not owned by a public authority,permissioned,full planning permission,,51.575653,-0.117719,0.04,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
2017-12-31,local-authority-eng:HRY,HGY/2014/0484,159 Tottenham Lane London N8 9BT,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=272263,yes,not owned by a public authority,permissioned,full planning permission,,51.581818,-0.119731,0.16,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
2017-12-31,local-authority-eng:HRY,HGY/2014/1591,Land Between 41-43 Rectory Gardens London N8 7PJ,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=274015,yes,not owned by a public authority,permissioned,full planning permission,,51.58878,-0.121522,0.02,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
2017-12-31,local-authority-eng:HRY,HGY/2013/1538,4-8 Dorset Road London N15 5AJ London,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=269314,yes,not owned by a public authority,permissioned,full planning permission,,51.586102,-0.083307,0.04,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
2017-12-31,local-authority-eng:HRY,HGY/2015/3729,St Anns Road Police Station 289 St Anns Road London N15 5RD,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=286447,yes,owned by a public authority,permissioned,full planning permission,,51.580956,-0.086439,0.21,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
2017-12-31,local-authority-eng:HRY,HGY/2015/2517,191-201 Archway Road London N6 5BN,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=283951,yes,not owned by a public authority,permissioned,full planning permission,,51.573642,-0.141657,0.14,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
2017-12-31,local-authority-eng:HRY,HGY/2015/1696,Site rear of 115 Fortis Green London N2 9HW,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=282372,yes,not owned by a public authority,permissioned,full planning permission,,51.59054,-0.154249,0.04,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
2017-12-31,local-authority-eng:HRY,HGY/2014/3526,42 Park Road London N15 3HR,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=278332,yes,not owned by a public authority,permissioned,full planning permission,,51.58565,-0.099147,0.01,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
2017-12-31,local-authority-eng:HRY,HGY/2015/1071,Rear of 74A Manor Road London N17 0JJ,http://www.planningservices.haringey.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=280788,yes,not owned by a public authority,permissioned,full planning permission,,51.601517,-0.059323,0.01,,,2017-12-31,,32545a25faa6d113e9db91f4a77eb740b2d19a05e03928c75d8d2dd9b9a1b737
