entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-08-04,local-authority-eng:WOC,SWDP43/3,Ribble Close & Gas Holder Site,https://www.worcester.gov.uk/documents/10499/8862850/Ribble+Close+-+Site+Plan.pdf/126aa937-08db-5039-7615-3f985f234844,,not owned by a public authority,not permissioned,,,52.190268,-2.203305,1.2,40,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
2017-08-04,local-authority-eng:WOC,SWDP43/7,Former Sansome Walk Swimming Pool,https://www.worcester.gov.uk/documents/10499/8862850/Sansome+Walk+-+Site+Plan.pdf/93c25fe0-3a1c-b2d0-0f16-3af7e590bb4f,yes,owned by a public authority,not permissioned,,,52.199018,-2.220537,0.8,33,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
2017-08-04,local-authority-eng:WOC,SWDP43/9,"Old Brewery Service Station, Barbourne Road",https://www.worcester.gov.uk/documents/10499/8862850/Old+Brewery+Service+Station+-+Site+Plan.pdf/1417d974-d495-a693-e561-1830ef9b977e,yes,not owned by a public authority,permissioned,full planning permission,,52.202013,-2.2261,0.14,12,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
2017-08-04,local-authority-eng:WOC,SWDP43/19,"Blackpole Road, Western Power Distribution Depot",https://www.worcester.gov.uk/documents/10499/8862850/Western+Power+Distribution+Power+Depot+-+Site+Plan.pdf/3ec890d6-a69d-eec6-931d-b190eaf3bcbb,,not owned by a public authority,not permissioned,,,52.208674,-2.199564,2.58,40,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
2017-08-04,local-authority-eng:WOC,SWDP43/a,73-77 Bromwich Road,https://www.worcester.gov.uk/documents/10499/8862850/73-74+Bromwich+Road+-+Site+Plan.pdf/2429ddb2-2ca0-7ffb-b7ec-7731bf14cb8f,,not owned by a public authority,permissioned,full planning permission,,52.183613,-2.230961,0.14,5,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
2017-08-04,local-authority-eng:WOC,SWDP43/c,"Malvern Gate, Bromwich Road",https://www.worcester.gov.uk/documents/10499/8862850/Malvern+Gate+-+Site+Plan.pdf/43f57c01-aa99-ebaa-ca5f-e42349ef9295,yes,not owned by a public authority,permissioned,outline planning permission,,52.173761,-2.234108,1.28,45,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
2017-08-04,local-authority-eng:WOC,SWDP43/f,"County Council Offices, Sherwood Lane",https://www.worcester.gov.uk/documents/10499/8862850/Sherwood+Lane+-+Site+Plan.pdf/920d44f8-5427-3f77-e615-73ddcc920a42,,owned by a public authority,not permissioned,,,52.17502,-2.237981,0.5,25,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
2017-08-04,local-authority-eng:WOC,SWDP43/g,"County Council Offices, Bilford Road",https://www.worcester.gov.uk/documents/10499/8862850/Bilford+Road+-+Site+Plan.pdf/1109c526-a4db-f46e-2b5e-06235c4f77b1,,owned by a public authority,not permissioned,,,52.213017,-2.216007,0.67,15,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
2017-08-04,local-authority-eng:WOC,SWDP43/h,"Laugherne Garage, Bransford Road",https://www.worcester.gov.uk/documents/10499/8862850/Bransford+Road+-+Site+Plan.pdf/077d92d9-43e8-510f-92db-50399d9fe404,,not owned by a public authority,not permissioned,,,52.183961,-2.253973,0.44,8,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
2017-08-04,local-authority-eng:WOC,SWDP43/m,"Former Club House, Tolladine Golf Course",https://www.worcester.gov.uk/documents/10499/8862850/Former+Club+House+Tolladine+Golf+Course+-+Site+Plan.pdf/c0ce0ad2-3133-df00-ebf5-c0a5310fd530,,not owned by a public authority,not permissioned,,,52.199268,-2.188366,0.5,9,,2017-08-04,,"

",6738db9de3df9e4935dde399b66fc22e76e2f4e4c7a5ab5166cee7b2b6511570
