entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:NWM,UPRN:10008994570,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.513343,0.02661,0.05,14,18,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:46019802,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.520213,0.027881,0.07,9,10,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:46251374,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.546696,0.052579,0.03,4,5,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10009013135,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.527671,0.033953,0.05,7,8,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10090324474,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.527706,0.028638,0.07,,,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10008983021,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.52269,0.023674,0.04,8,9,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:46255056,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.526919,0.028946,0.03,5,6,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10034508497,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.529987,0.06421,0.04,5,7,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:46037487,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.527503,0.058326,0.12,,,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:46255072,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.523186,0.026462,0.07,8,9,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10034508058,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.551375,0.064689,0.12,9,10,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10012839901,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.54963,0.012891,0.02,5,6,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:46252669,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.529205,0.037682,0.16,,,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10008983303,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.521109,0.023192,0.02,5,7,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:46088482,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.548352,0.007297,0.05,12,13,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10090851154,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.524924,0.016747,0.04,5,7,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10023997529,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.55193,0.057568,0.04,7,,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10014034532,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.55437,0.023725,0.06,9,10,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:46037025,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.530032,0.022267,0.03,8,9,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:46073905,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.525599,0.024318,0.06,9,14,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10008994946,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.516896,0.018491,0.03,8,10,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
,local-authority-eng:NWM,UPRN:10090851261,https://lbn-mobile.maps.arcgis.com/apps/View/index.html?appid=6976b8909c3449b8848abdfceb052823,51.536567,0.029082,0.06,6,8,2017-11-29,,75b8d41b90e59eb0f52feed73a50fa01b7d2096e98e47bfefd944d7b77205dd3
