entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2019-09-22,local-authority-eng:CMD,LBCBLR084,113 Regents Park Road London NW1 8UR,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,other,,51.54252,-0.155933,0.04,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR056,1-8 College Yard Kentish Town London NW5 1NX,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.55397,-0.143569,0.06,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR011,"Land bound by Wren Street, Pakenham Street, Cubit Street, Langton Close",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,,owned by a public authority,not permissioned,,,51.526287,-0.115099,0.49,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR093,152-156 Kentish Town Road London NW1 9QB,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.546592,-0.141384,0.1,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR027,112-116 New Oxford Street London WC1A 1HH,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.516695,-0.129361,0.02,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR018,"202-212 Regents Park Road, (Round House Carpark) Chalk Farm Road",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,,not owned by a public authority,not permissioned,,,51.543379,-0.152812,0.33,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR083,"Central Somers Town Covering Land At Polygon Road Open Space, Edith Neville Primary School 174 Ossulston Street And Purchese Street Open Space London NW1",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.532603,-0.131227,2.07,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR023,Fire Station 20 Highgate Road,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,,owned by a public authority,not permissioned,,,51.552709,-0.141745,0.01,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR005,"100 Avenue Road, Swiss Cottage",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,not owned by a public authority,permissioned,full planning permission,,51.543281,-0.174116,0.42,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR054,101 Camley Street London NW1 0PF,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.536958,-0.130193,0.36,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR020,6-17 Tottenham Court Road & others,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,,not owned by a public authority,not permissioned,,,51.51726,-0.131485,0.26,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR087,42 Caversham Road London NW5 2DS,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.548847,-0.137475,0.08,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR057,Ryland House 24/24a Ryland Road London NW5 3EH,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,other,,51.54786,-0.146155,0.01,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR082,"Clifford Pugh House, 5-7 Lancaster Grove, NW3 4HE",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.546647,-0.171429,0.1,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR086,Centre Heights 137 Finchley Road London NW3 6JG,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.543808,-0.175653,0.02,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR051,Bruges Place Ground and First Floor 15-20 Baynes Street London NW1 0TF,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,planning permission granted under an order,,51.541257,-0.137041,0.21,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR043,"Station House, Lower Ground & Ground Floors, 9-13 Swiss Terrace Belsize Road London NW6 4RR",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,other,,51.543723,-0.175726,0.02,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR010,"Middlesex Hospital Annex, Cleveland St WC1",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,owned by a public authority,pending decision,,,51.520462,-0.13833,0.31,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR044,Cambridge House 373-375 Euston Road London NW1 3AR,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.52372,-0.142493,0.04,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR075,Vacant site adjacent to no 11 Crogsland Road London NW1 8HF,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.544884,-0.152184,0.16,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR041,32 Jamestown Road London NW1 7BY,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.540554,-0.146466,0.15,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR014,"57-71 Pratt Street, 10-15 Georgiana Street and Royal College Street",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,,not owned by a public authority,not permissioned,,,51.539395,-0.136866,0.34,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR038,Allgood Plc 297 Euston Road London NW1 3AQ,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.524479,-0.138714,0.03,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR042,187 Kentish Town Road London NW1 8PD,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.54634,-0.142163,0.06,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR090,Camden People's Theatre 58 Hampstead Road London NW1 2PY,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.526391,-0.138447,0.03,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR062,17 & 27 Ferdinand Street London NW1 8EU,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,other,,51.543632,-0.150047,0.03,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR058,16 Rochester Mews London NW1 9JB,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.543789,-0.137249,0.03,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR067,"Land at Kiln Place (Blocks 1-64 65-80 81-96 97-104 105-116 117-164, entrance ways into 81-96, land between 81-96 and 117-164, land between Kiln Place and Meru Close, land to east of Kiln Place and playground between blocks 65-80 and 81-96) London",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.554025,-0.150257,0.29,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR080,The Cock Tavern 23 Phoenix Road London NW1 1HB,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.53116,-0.131334,0.03,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR035,Utopia Village 7 Chalcot Road London NW1 8LF,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,other,,51.540343,-0.152404,0.35,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR025,13 St Cross Street London EC1N 8UB,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.520944,-0.106575,0.03,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR071,140-146 Camden Street London NW1 9PF,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.54133,-0.140143,0.17,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR060,Land Adjoining no 42 Falkland Road London NW5 2PX,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.551811,-0.138421,0.03,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR085,1st and 2nd Floors 155 Regent's Park Road London NW1 8BB,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,other,,51.543789,-0.153156,0.04,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR013,"19-37 Highgate Road, Day Centre, former Lensham House (A&A Storage) 25 and 37 Greenwood Place",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,mixed ownership,permissioned,full planning permission,,51.55284,-0.142591,0.65,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR031,10 Gate Street London WC2,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.517297,-0.11905,0.01,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR073,Marine Ices 4-8a Haverstock Hill & 45-47 Crogsland Road London NW3 2BL,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.544197,-0.152608,0.08,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR026,167-177 Shaftesbury Avenue London WC2H 8JB,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.514546,-0.127085,0.05,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR047,112-116 New Oxford Street London WC1A 1HH,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.516699,-0.129321,0.02,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR034,17 Goldington Crescent London NW1 1UA,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.535213,-0.133417,0.03,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR022,"Land Bound by New Oxford Street, Museum Street and West Central Street",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,,not owned by a public authority,permissioned,full planning permission,,51.516954,-0.125285,0.14,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR053,Shirley House 25-27 Camden Road London NW1 9LN,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,other,,51.540893,-0.139761,0.18,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR064,18-26 Hatton Wall London EC1N 8JH,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.521536,-0.109342,0.14,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR046,"Gordon House 6, 1st Floor, Lissenden Gardens London NW5 1LX",https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,other,,51.555982,-0.148889,0.08,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
2019-09-22,local-authority-eng:CMD,LBCBLR036,The Lion 2 Britannia Street London WC1X 9JE,https://opendata.camden.gov.uk/Environment/Brownfield-Land-Register-Map/g8xk-ktap,yes,,permissioned,full planning permission,,51.53028,-0.117385,0.03,,,2017-12-22,,0f1be7fb2809104ca4569c5da90dddb768b2af61c34de59c4f905cad63fb40ad
