entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-04,local-authority-eng:TAM,H-AUDENS-110,"Former Robertson's Jam, land at Fitzroy Street, Audenshaw.",https://www.tameside.gov.uk/planning/brownfieldregister/h-audens-110.pdf,,not owned by a public authority,not permissioned,,,53.476544,-2.141845,8.08,318,318,2017-12-04,,"Vacant employment site, formally Robertson's Jam. Submitted through 2014 site ref: CFS 40. Policy E3 Employment Land. Sustainable location with canal frontage.",f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DENSTH-001,"Site of 2-32 Wordsworth Road, Denton.",https://www.tameside.gov.uk/planning/brownfieldregister/h-densth-001.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.439083,-2.104161,0.36,16,16,2017-12-04,,Planning permission reference 13/00929/FUL. Construction has not commenced. Overgrown land and hardstanding.. Gross addition of 16 houses.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DENSTH-031,"Former site of the Old Rectory, Meadow Lane, Denton, M34 7GD",https://www.tameside.gov.uk/planning/brownfieldregister/h-densth-031.pdf,,not owned by a public authority,not permissioned,,,53.437018,-2.10122,0.36,13,13,2017-12-04,,NLUD site - former rectory and grounds. Site included in adopted Haughton Green SPD.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DENTNE-001,"Former Oldham Batteries site west side Edward Street, Denton.",https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-001.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,53.457585,-2.110562,3.43,150,150,2017-12-04,,Planning permission reference 15/00704/OUT. Construction has not commenced. Vacant brownfield former employment site.. Gross addition of up to 150 houses.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DENTNE-002,"Land and buildings on the east side of Edward Street, Denton.",https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-002.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,53.45729,-2.108287,1.14,56,56,2017-12-04,,Planning permission reference 15/00081/OUT. Construction has not commenced. Site of former works buildings - now demolished.  Buildings have been demolished leaving areas of rubble and hard standing.. Gross addition of up to 56 houses.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DENTNE-005,"Works building, 88-90 Wilton Street, Denton.",https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-005.pdf,,not owned by a public authority,not permissioned,,,53.457468,-2.12029,0.29,19,19,2017-12-04,,Employment site containing works unit. Residential outline planning permission 05/00642/OUT expired 26/09/2008.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DENTNE-026,"Works at junction of Bromsgrove Lane and Thornleys Road, Denton, M34 3DS",https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-026.pdf,,mixed ownership,not permissioned,,,53.45831,-2.10344,0.45,18,18,2017-12-04,,Small employment site consisting of industrial/commercial units and yard area. Residential outline permission 11/00642/OUT withdrawn 15/06/2016.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DENTNE-044,"51-55 Stockport Road, Denton, M34 6DB",https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-044.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.454851,-2.112542,0.1,9,9,2017-12-04,,Planning permission reference 13/01037/FUL. Construction has not commenced. Vacant listed early 19th century house last in use as offices.. Gross addition of 9 apartments.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DENWST-021,"S G Turret Ltd, 96 Town Lane, Denton, M34 2DD",https://www.tameside.gov.uk/planning/brownfieldregister/h-denwst-021.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.450369,-2.118342,0.1,8,8,2017-12-04,,Planning permission reference 15/00094/FUL. Construction has not commenced. Two storey industrial/works building. Gross addition of 8 apartments.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DROEST-013,"Land adjacent to 46 Gorsey Fields, Droylsden.",https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-013.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.475884,-2.145262,0.18,9,9,2017-12-04,,Planning permission reference 14/00741/FUL. Construction has not commenced. Vacant overgrown site.. Gross addition of 9 houses.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DROEST-014,"296 Edge Lane and 429-431 Manchester Road, Droylsden, M43 6BG",https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-014.pdf,,not owned by a public authority,not permissioned,,,53.480737,-2.166284,0.02,5,5,2017-12-04,,Derelict multi-storey building. Building vacant and boarded up.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DROEST-017,"Garage premises at 178 Moorside Street, Droylsden, M43 7HG",https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-017.pdf,,not owned by a public authority,not permissioned,,,53.488042,-2.132629,0.07,6,6,2017-12-04,,Car repair garage and surrounding yard area. Residential outline permission 07/00834/OUT expired 12/11/2010.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DROEST-035,"Victoria Mill, Buckley Street, Droylsden, M43 6DU",https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-035.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,53.479013,-2.151436,1.24,127,127,2017-12-04,,Planning permission reference 15/00030/OUT. Construction has not commenced. Existing mill complex located close to Droylsden Marina.. Gross addition of 70 houses and 57 flats.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DROEST-053,"Meadow View Fish Farm, Lumb Lane, Droylsden, M43 7LN",https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-053.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,53.497136,-2.126312,0.51,8,8,2017-12-04,,Planning permission reference 15/00564/OUT. Construction has not commenced. Former fish farm buildings and associated parking areas.. Gross addition of 8 houses.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKINF-017,"Site of North Star Public House, Queen Street, Dukinfield, SK16 4LS",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukinf-017.pdf,,not owned by a public authority,not permissioned,,,53.48132,-2.093356,0.09,18,18,2017-12-04,,Cleared site of former pub. Residential reserved matters planning permission 07/00826/REM expired 12/09/2010.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKINF-018,"Garage and showroom at 193 King Street, Dukinfield, SK16 4TH",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukinf-018.pdf,,not owned by a public authority,not permissioned,,,53.47609,-2.092591,0.18,10,10,2017-12-04,,Garage and showroom.  Site remains in commercial use. Residential outline permission 06/00392/OUT expired 10/05/2009.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKSTB-002,"Land adjacent 102-128 Sandy Lane, Dukinfield.",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukstb-002.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,53.479715,-2.074939,0.4,15,15,2017-12-04,,"Planning permission reference 14/00627/OUT. Construction has not commenced. Triangular shaped, vacant former reservoir site in established employment area.. Gross addition of 15 houses.",f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKSTB-020,"Pineapple Inn, 18 Kenworthy Street, Stalybridge, SK15 2DX",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukstb-020.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.480687,-2.056331,0.13,6,6,2017-12-04,,Planning permission reference 14/00696/FUL. Construction has not commenced. PH and car parking area.. Gross addition of 7 houses. Loss of 1 apartment.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKSTB-023,"Castle Street car park west of restaurant, Stalybridge.",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukstb-023.pdf,,mixed ownership,not permissioned,,,53.482348,-2.05998,0.51,51,51,2017-12-04,,Vacant land/car park.  Potential DOA development site - sustainable location.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKSTB-024,"Former Site Of 10-12 Castle Street (Parcel A), Stalybridge.",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukstb-024.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.48314,-2.058368,0.3,38,38,2017-12-04,,Planning permission reference 17/00019/FUL. Construction has not commenced. Former mill site now waste land and informal car park.. Gross addition of 38 apartments.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKSTB-036,"Former police station site, Corporation Street, Stalybridge, SK15 3AA",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukstb-036.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.483016,-2.054842,0.08,18,18,2017-12-04,,Planning permission reference 14/00821/FUL. Construction has not commenced. Former police station in the centre of Stalybridge town centre.. Gross addition of 18 apartments.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKSTB-039,"Site of Wellington Inn, Caroline Street/Bridge Street, Stalybridge, SK15 1PD",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukstb-039.pdf,,mixed ownership,not permissioned,,,53.481943,-2.061848,0.15,24,24,2017-12-04,,"Cleared site of Wellington Inn, currently used as an informal parking area. Cleared vacant site - sustainable location. Residential full planning permission 07/00455/FUL expired 21/01/2011.",f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKSTB-049,"44 Grosvenor Street, Stalybridge, Stalybridge, SK15 1RR",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukstb-049.pdf,,not owned by a public authority,not permissioned,,,53.48155,-2.057643,0.04,5,5,2017-12-04,,"Large, single commercial unit located within Stalybridge town centre. Ground floor in commercial use. Sustainable town centre location. Residential full planning permission 12/01052/FUL expired 27/02/2016.",f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
2017-12-04,local-authority-eng:TAM,H-DUKSTB-061,"Former site of 10-12 Castle Street (Parcel B), Stalybridge.",https://www.tameside.gov.uk/planning/brownfieldregister/h-dukstb-061.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,53.483059,-2.05882,0.17,24,24,2017-12-04,,Planning permission reference 17/00019/FUL. Construction has not commenced. Former mill site and informal car park.. Gross addition of 24 apartments.,f78a113fe6d044c4476756d02fbfa80bfa165e538c36750bb5f2c6ce4dfacb69
