entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-12-14,local-authority-eng:NGM,254,Stanton Tip-Hempshill Vale,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=452818.0658999998&xmax=453863.7862999998&ymin=343821.03360000066&ymax=344604.7441000007",,not owned by a public authority,not permissioned,,,52.993328,-1.20282,42.62,500,500,2017-12-14,,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
2019-08-12,local-authority-eng:NGM,274,"Site of the former The Globe, 196 Denman Street Central","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455692.2463999996&xmax=455727.1972000003&ymin=340389.0039000008&ymax=340423.75400000066",,not owned by a public authority,,,,52.9581,-1.1719,0.07,,,2017-12-14,2019-03-31,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
2019-08-12,local-authority-eng:NGM,275,"Red Cross Society (Notts HQ), Gregory Street","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455286.54810000025&xmax=455333.70160000026&ymin=338828.0007000007&ymax=338872.99789999984",yes,not owned by a public authority,permissioned,full planning permission,,52.944107,-1.178035,0.13,23,23,2017-12-14,,DevelopmentDescription: Erection of 22 two bed apartments and 1 one bed apartment; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
2017-12-14,local-authority-eng:NGM,279,"Eagle Press island site, Robin Hood Way","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=456847.11390000023&xmax=456934.8925000001&ymin=338211.8959999997&ymax=338294.85339999944",yes,not owned by a public authority,not permissioned,,,52.938525,-1.154756,0.31,30,30,2017-12-14,,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
2019-08-12,local-authority-eng:NGM,283,"Old Rectory, Village Road","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=454534.3016999997&xmax=454627.52859999985&ymin=334835.70350000076&ymax=334929.1766999997",yes,not owned by a public authority,permissioned,full planning permission,,52.909039,-1.189974,0.51,6,6,2017-12-14,,"DevelopmentDescription: Multiple applications POSSIBLY
Three new dwellings in grounds of existing property.; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A",7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
2019-08-12,local-authority-eng:NGM,313,"Enderleigh, The Crescent","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457780.75320000015&xmax=457843.24260000046&ymin=341697.1695000008&ymax=341770.19859999977",yes,not owned by a public authority,permissioned,full planning permission,,52.970024,-1.140565,0.33,10,10,2017-12-14,,DevelopmentDescription: 10 dwellings and associated works.; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
2017-12-14,local-authority-eng:NGM,326,"Waterside-Daleside Road, Trent Lane Basin","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=458724.4994999999&xmax=459073.49650000036&ymin=338763.39919999987&ymax=339162.1651000008",yes,not owned by a public authority,permissioned,reserved matters approval,,52.946326,-1.123391,8.99,256,296,2017-12-14,,DevelopmentDescription: Multiple applications. 13/03029/PFUL3.; SiteInformation: N/A; NonHousingDevelopment: mixed use; ProposedForPIP: No; Notes: N/A,7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
2017-12-14,local-authority-eng:NGM,327,"Police garage and offices, 24-30 Shakespeare Street","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457121.5524000004&xmax=457188.79920000024&ymin=340362.20160000026&ymax=340412.59720000066",,not owned by a public authority,permissioned,,,52.957932,-1.150182,0.19,0,0,2017-12-14,,DevelopmentDescription: 44 dwellings .Variation of condition S1  (external design changes) of 12/01581/PFUL3; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
2019-08-12,local-authority-eng:NGM,333,123 Huntingdon Street,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457404.30030000024&xmax=457474.9358000001&ymin=340517.79700000025&ymax=340583.6983000003",yes,not owned by a public authority,permissioned,full planning permission,,52.958988,-1.146506,0.24,147,147,2017-12-14,,DevelopmentDescription: Demolition of existing buildings and erection of student accommodation development of varying heights (maximum 8 storeys) and ancillary facilities.; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
2017-12-14,local-authority-eng:NGM,342,"West Trent Works, Wilford Crescent","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457676.8985000001&xmax=457752.3491000002&ymin=338026.1702999994&ymax=338098.89949999936",yes,not owned by a public authority,permissioned,full planning permission,,52.937203,-1.142807,0.31,24,24,2017-12-14,,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,7e41b7383b9eeb6ba0c93fb5b21931a0ff0f33663adc59214846dc4850347224
