entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,notes,resource
2017-11-27,local-authority-eng:SEG,H252a,"Yeo Valley, Axbridge Road",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=344606.27&y=154674.83&zoom=10,,not owned by a public authority,not permissioned,,,51.2885,-2.795729,3.41,50,50,2017-11-27,,Redevelopment will need to particularly consider the implications of being located within the AONB and the Bat Consultation Zone.. Has been promoted for reuse for a mixed use scheme including retaining employment uses as well as an element of residential development to make redevelopment viable.,a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H255,"Land between 21 and 35 Monmouth Street and to the rear of, Church Street, Bridgwater",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330336.75&y=137233.13&zoom=10,yes,not owned by a public authority,permissioned,full planning permission,,51.13012,-2.996931,0.4,37,37,2017-11-27,,"Existing extant consent reference 08/13/00133.. Erection of 37 dwellings, formation of access, parking and landscaping",a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H260b,"Commercial Building, 93-97, Bath Road, Bridgwater, TA64PN",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330717.81&y=137620.33&zoom=10,yes,not owned by a public authority,permissioned,full planning permission,,51.133648,-2.991561,0.04,7,7,2017-11-27,,"Existing extant consent reference 08/14/00139.. Erection of building to form seven flats, bin and cycle storage areas on site of redundant commercial building (to be demolished)",a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H262,"On land at, The Old Tile Works, All Saints Terrace, Bridgwater, TA6 5JQ",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330774.05&y=136783.13&zoom=10,,not owned by a public authority,not permissioned,,,51.126128,-2.990596,0.26,6,6,2017-11-27,,08/11/00244 now expired but site still actively promoted.. Erection of six dwellings with associated parking and formation of access,a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H265b,"The Hope Inn, 80-82 Taunton Road, Bridgwater, TA6 6AF",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330112.73&y=136322.8&zoom=10,yes,not owned by a public authority,permissioned,full planning permission,,51.121909,-2.999956,0.17,22,22,2017-11-27,,"Existing extant consent reference 08/15/00196.. Demolition of the existing Public House (Use Class A4) with ancillary dwelling (Use Class C3), with the erection of blocks of 22 apartments (7 one-bedroom and 15 two-bedroom flats) with associated parking, cycle stores, refuse storage and amenity space.",a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H266a,"Former Bridgwater Cattle Market, Bath Road, Bridgwater",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330717.35&y=137784.72&zoom=10,yes,owned by a public authority,pending decision,,,51.135126,-2.991599,2.01,100,100,2017-11-27,,Application 08/16/00165 for 159 dwellings also includes adjacent areas considered to be greenfield. The brownfield element amounts to approximately 100 dwellings.. Amended proposal for 159 dwellings has resolution to grant subject to section 106 agreement.. https://www.sedgemoor.gov.uk/1247,a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H266b,"Former abattoir site, Bath Road, Bridgwater",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330800.45&y=137857.17&zoom=10,,not owned by a public authority,not permissioned,,,51.135787,-2.990426,0.5,13,13,2017-11-27,,Refer to East of A38 Development Brief for further information.. Identifed as an area for future residential development in the Council's East of the A38 Development Brief and Design Principles Document.. https://www.sedgemoor.gov.uk/1247,a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H268,"The Mill (formerly Bigwood & Staple), Church Street, Bridgwater",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330183.93&y=137390.1&zoom=10,yes,not owned by a public authority,permissioned,full planning permission,,51.131513,-2.999145,0.22,86,86,2017-11-27,,"Existing extant consent reference 08/08/00006.. Erection of 70 1-bed apartments and 16 2-bed apartments contained within one, part three storey, part four storey building and basement parking.",a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H271,"The Old Mill, 118 Chilton Street, Bridgwater, Somerset, TA6 3HY",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=329761.74&y=138104.65&zoom=10,yes,not owned by a public authority,permissioned,full planning permission,,51.137886,-3.005318,0.16,17,17,2017-11-27,,"Existing extant consent reference 08/94/00183. Construction underway in latest residential monitoring. Demolition of unstable buildings on site, renovation and conversion of existing mill building to 12 one-bed flats and 1 one-bed maisonette and conversion of barn at rear of site to form 4 one-bed maisonettes.",a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H275,"Former Bridgwater Community Hospital, Salmon Parade, Bridgwater, TA6 5AH",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=330194.58&y=137004.07&zoom=10,yes,owned by a public authority,permissioned,full planning permission,,51.128044,-2.998918,0.89,3,3,2017-11-27,,Existing extant consent reference 08/16/00009.. Conversion and extension of former Dental Surgery to three dwellings,a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H280a,"Land at, Newtown Road, Highbridge",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=331501.46&y=147395.89&zoom=10,yes,not owned by a public authority,permissioned,outline planning permission,,51.221631,-2.982229,2.57,100,100,2017-11-27,,"Existing extant consent reference 11/07/00192.. Residential development, formation of access, parking and landscaping",a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
2017-11-27,local-authority-eng:SEG,H280b,"Land to the west of, 67, Clyce Road, Highbridge, TA9 3DL",http://webmaps.sedgemoor.gov.uk/connect/analyst/mobile/#/main?mapcfg=brownfield_register&x=331375.54&y=147324.86&zoom=10,yes,not owned by a public authority,permissioned,outline planning permission,,51.220977,-2.984019,1.21,85,85,2017-11-27,,Existing extant consent reference 11/11/00131.. Erection of 85 houses.,a2f7bc4f819c31392aadd29c85f26f330b409bd429cf9193ddaf3d09f00e9cd5
