row-number,field,issue-type,value
3,NetDwellingsRangeFrom,missing,
3,NetDwellingsRangeTo,missing,
5,NetDwellingsRangeFrom,missing,
5,NetDwellingsRangeTo,missing,
6,NetDwellingsRangeFrom,missing,
6,NetDwellingsRangeTo,missing,
8,NetDwellingsRangeFrom,missing,
8,NetDwellingsRangeTo,missing,
10,NetDwellingsRangeFrom,missing,
10,NetDwellingsRangeTo,missing,
14,NetDwellingsRangeFrom,missing,
14,NetDwellingsRangeTo,missing,
16,NetDwellingsRangeFrom,missing,
16,NetDwellingsRangeTo,missing,
17,NetDwellingsRangeFrom,missing,
17,NetDwellingsRangeTo,missing,
18,NetDwellingsRangeFrom,missing,
18,NetDwellingsRangeTo,missing,
19,NetDwellingsRangeFrom,missing,
19,NetDwellingsRangeTo,missing,
20,NetDwellingsRangeFrom,missing,
20,NetDwellingsRangeTo,missing,
21,NetDwellingsRangeFrom,missing,
21,NetDwellingsRangeTo,missing,
