row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,5
1,NetDwellingsRangeTo,default,5
1,LastUpdatedDate,default,2017-10-03
1,Hectares,missing,
2,NetDwellingsRangeFrom,default,5
2,NetDwellingsRangeTo,default,5
2,LastUpdatedDate,default,2017-10-03
2,Hectares,missing,
3,NetDwellingsRangeFrom,default,5
3,NetDwellingsRangeTo,default,5
3,LastUpdatedDate,default,2017-10-03
3,Hectares,missing,
4,NetDwellingsRangeFrom,default,5
4,NetDwellingsRangeTo,default,5
4,LastUpdatedDate,default,2017-10-03
4,Hectares,missing,
5,NetDwellingsRangeFrom,default,5
5,NetDwellingsRangeTo,default,5
5,LastUpdatedDate,default,2017-10-03
5,Hectares,missing,
6,NetDwellingsRangeFrom,default,5
6,NetDwellingsRangeTo,default,5
6,LastUpdatedDate,default,2017-10-03
6,Hectares,missing,
7,NetDwellingsRangeFrom,default,5
7,NetDwellingsRangeTo,default,5
7,LastUpdatedDate,default,2017-10-03
7,Hectares,missing,
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
8,LastUpdatedDate,default,2017-10-03
8,Hectares,missing,
9,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeTo,default,5
9,LastUpdatedDate,default,2017-10-03
9,Hectares,missing,
10,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeTo,default,5
10,LastUpdatedDate,default,2017-10-03
10,Hectares,missing,
11,NetDwellingsRangeTo,default,90
11,LastUpdatedDate,default,2017-10-03
12,NetDwellingsRangeTo,default,340
13,NetDwellingsRangeTo,default,500
14,NetDwellingsRangeFrom,default,658
14,NetDwellingsRangeTo,default,658
14,LastUpdatedDate,default,2017-09-18
15,NetDwellingsRangeTo,default,369
15,LastUpdatedDate,default,2017-09-18
16,NetDwellingsRangeTo,default,45
16,LastUpdatedDate,default,2017-09-26
17,NetDwellingsRangeTo,default,11
17,LastUpdatedDate,default,2017-09-26
18,NetDwellingsRangeFrom,default,142
18,NetDwellingsRangeTo,default,142
18,LastUpdatedDate,default,2017-09-18
19,NetDwellingsRangeTo,default,150
20,NetDwellingsRangeTo,default,23
20,LastUpdatedDate,default,2017-09-26
21,NetDwellingsRangeTo,default,32
21,LastUpdatedDate,default,2017-09-26
22,NetDwellingsRangeTo,default,500
22,LastUpdatedDate,default,2017-09-26
23,NetDwellingsRangeTo,default,7
24,NetDwellingsRangeTo,default,205
25,NetDwellingsRangeTo,default,24
25,LastUpdatedDate,default,2017-09-26
26,NetDwellingsRangeTo,default,6
26,LastUpdatedDate,default,2017-09-26
27,NetDwellingsRangeTo,default,20
27,LastUpdatedDate,default,2017-09-26
28,NetDwellingsRangeTo,default,17
28,LastUpdatedDate,default,2017-09-26
29,NetDwellingsRangeTo,default,6
29,LastUpdatedDate,default,2017-09-26
30,NetDwellingsRangeTo,default,29
30,LastUpdatedDate,default,2017-09-26
31,NetDwellingsRangeTo,default,33
32,NetDwellingsRangeTo,default,14
32,LastUpdatedDate,default,2017-09-26
33,NetDwellingsRangeTo,default,18
33,LastUpdatedDate,default,2017-09-26
34,NetDwellingsRangeTo,default,7
34,LastUpdatedDate,default,2017-09-26
35,NetDwellingsRangeTo,default,6
35,LastUpdatedDate,default,2017-09-26
36,NetDwellingsRangeTo,default,6
36,LastUpdatedDate,default,2017-09-26
37,NetDwellingsRangeTo,default,12
37,LastUpdatedDate,default,2017-09-26
38,NetDwellingsRangeTo,default,8
38,LastUpdatedDate,default,2017-09-26
39,NetDwellingsRangeTo,default,14
39,LastUpdatedDate,default,2017-09-26
40,NetDwellingsRangeTo,default,40
40,LastUpdatedDate,default,2017-09-26
41,NetDwellingsRangeTo,default,23
41,LastUpdatedDate,default,2017-09-26
42,NetDwellingsRangeTo,default,6
42,LastUpdatedDate,default,2017-09-26
43,NetDwellingsRangeTo,default,6
43,LastUpdatedDate,default,2017-09-27
44,NetDwellingsRangeTo,default,48
45,NetDwellingsRangeTo,default,8
45,LastUpdatedDate,default,2017-09-27
46,NetDwellingsRangeTo,default,32
46,LastUpdatedDate,default,2017-09-27
47,NetDwellingsRangeTo,default,30
47,LastUpdatedDate,default,2017-09-18
48,NetDwellingsRangeTo,default,15
48,LastUpdatedDate,default,2017-09-27
49,NetDwellingsRangeTo,default,26
49,LastUpdatedDate,default,2017-09-27
50,NetDwellingsRangeTo,default,9
50,LastUpdatedDate,default,2017-09-27
51,NetDwellingsRangeTo,default,550
51,LastUpdatedDate,default,2017-09-18
52,NetDwellingsRangeTo,default,12
52,LastUpdatedDate,default,2017-09-28
53,NetDwellingsRangeTo,default,14
53,LastUpdatedDate,default,2017-09-28
54,NetDwellingsRangeTo,default,20
54,LastUpdatedDate,default,2017-09-28
55,NetDwellingsRangeFrom,default,49
55,NetDwellingsRangeTo,default,49
55,LastUpdatedDate,default,2017-09-18
56,NetDwellingsRangeTo,default,23
56,LastUpdatedDate,default,2017-09-28
57,NetDwellingsRangeTo,default,6
57,LastUpdatedDate,default,2017-09-28
58,NetDwellingsRangeFrom,default,55
58,NetDwellingsRangeTo,default,55
59,NetDwellingsRangeFrom,default,21
59,NetDwellingsRangeTo,default,21
60,NetDwellingsRangeTo,default,11
60,LastUpdatedDate,default,2017-09-28
61,NetDwellingsRangeTo,default,75
61,LastUpdatedDate,default,2017-09-28
62,NetDwellingsRangeFrom,default,6
62,NetDwellingsRangeTo,default,6
62,LastUpdatedDate,default,2017-09-19
63,NetDwellingsRangeTo,default,28
63,LastUpdatedDate,default,2017-09-28
64,NetDwellingsRangeTo,default,75
64,LastUpdatedDate,default,2017-09-28
65,NetDwellingsRangeFrom,default,9
65,NetDwellingsRangeTo,default,9
65,LastUpdatedDate,default,2017-09-19
66,NetDwellingsRangeTo,default,33
66,LastUpdatedDate,default,2017-09-28
67,NetDwellingsRangeFrom,default,229
67,NetDwellingsRangeTo,default,229
67,LastUpdatedDate,default,2017-09-19
68,NetDwellingsRangeTo,default,113
68,LastUpdatedDate,default,2017-09-28
69,NetDwellingsRangeTo,default,300
69,LastUpdatedDate,default,2017-09-28
70,NetDwellingsRangeTo,default,15
70,LastUpdatedDate,default,2017-09-28
71,NetDwellingsRangeTo,default,40
71,LastUpdatedDate,default,2017-09-28
72,NetDwellingsRangeTo,default,30
72,LastUpdatedDate,default,2017-09-28
73,NetDwellingsRangeTo,default,25
73,LastUpdatedDate,default,2017-09-19
74,NetDwellingsRangeTo,default,60
74,LastUpdatedDate,default,2017-09-28
