row-number,field,issue-type,value
1,LastUpdatedDate,default,2017-12-01
1,NetDwellingsRangeFrom,missing,
1,NetDwellingsRangeTo,missing,
2,LastUpdatedDate,default,2017-12-01
2,NetDwellingsRangeFrom,missing,
2,NetDwellingsRangeTo,missing,
3,LastUpdatedDate,default,2017-12-01
3,NetDwellingsRangeFrom,missing,
3,NetDwellingsRangeTo,missing,
4,LastUpdatedDate,default,2017-12-01
4,NetDwellingsRangeFrom,missing,
4,NetDwellingsRangeTo,missing,
5,LastUpdatedDate,default,2017-12-01
5,NetDwellingsRangeFrom,missing,
5,NetDwellingsRangeTo,missing,
6,LastUpdatedDate,default,2017-12-01
6,NetDwellingsRangeFrom,missing,
6,NetDwellingsRangeTo,missing,
7,LastUpdatedDate,default,2017-12-01
7,NetDwellingsRangeFrom,missing,
7,NetDwellingsRangeTo,missing,
8,LastUpdatedDate,default,2017-12-01
8,NetDwellingsRangeFrom,missing,
8,NetDwellingsRangeTo,missing,
9,LastUpdatedDate,default,2017-12-01
9,NetDwellingsRangeFrom,missing,
9,NetDwellingsRangeTo,missing,
10,LastUpdatedDate,default,2017-12-01
10,NetDwellingsRangeFrom,missing,
10,NetDwellingsRangeTo,missing,
11,LastUpdatedDate,default,2017-12-01
11,NetDwellingsRangeFrom,missing,
11,NetDwellingsRangeTo,missing,
12,LastUpdatedDate,default,2017-12-01
12,NetDwellingsRangeFrom,missing,
12,NetDwellingsRangeTo,missing,
13,LastUpdatedDate,default,2017-12-01
13,NetDwellingsRangeFrom,missing,
13,NetDwellingsRangeTo,missing,
14,LastUpdatedDate,default,2017-12-01
14,NetDwellingsRangeFrom,missing,
14,NetDwellingsRangeTo,missing,
15,LastUpdatedDate,default,2017-12-01
15,NetDwellingsRangeFrom,missing,
15,NetDwellingsRangeTo,missing,
16,LastUpdatedDate,default,2017-12-01
16,NetDwellingsRangeFrom,missing,
16,NetDwellingsRangeTo,missing,
17,LastUpdatedDate,default,2017-12-01
17,NetDwellingsRangeFrom,missing,
17,NetDwellingsRangeTo,missing,
18,LastUpdatedDate,default,2017-12-01
18,NetDwellingsRangeFrom,missing,
18,NetDwellingsRangeTo,missing,
19,LastUpdatedDate,default,2017-12-01
19,NetDwellingsRangeFrom,missing,
19,NetDwellingsRangeTo,missing,
20,LastUpdatedDate,default,2017-12-01
20,NetDwellingsRangeFrom,missing,
20,NetDwellingsRangeTo,missing,
21,LastUpdatedDate,default,2017-12-01
21,NetDwellingsRangeFrom,missing,
21,NetDwellingsRangeTo,missing,
22,LastUpdatedDate,default,2017-12-01
22,NetDwellingsRangeFrom,missing,
22,NetDwellingsRangeTo,missing,
23,LastUpdatedDate,default,2017-12-01
23,NetDwellingsRangeFrom,missing,
23,NetDwellingsRangeTo,missing,
24,LastUpdatedDate,default,2017-12-01
24,NetDwellingsRangeFrom,missing,
24,NetDwellingsRangeTo,missing,
25,LastUpdatedDate,default,2017-12-01
25,NetDwellingsRangeFrom,missing,
25,NetDwellingsRangeTo,missing,
26,LastUpdatedDate,default,2017-12-01
26,NetDwellingsRangeFrom,missing,
26,NetDwellingsRangeTo,missing,
27,LastUpdatedDate,default,2017-12-01
27,NetDwellingsRangeFrom,missing,
27,NetDwellingsRangeTo,missing,
28,LastUpdatedDate,default,2017-12-01
28,NetDwellingsRangeFrom,missing,
28,NetDwellingsRangeTo,missing,
29,LastUpdatedDate,default,2017-12-01
29,NetDwellingsRangeFrom,missing,
29,NetDwellingsRangeTo,missing,
30,LastUpdatedDate,default,2017-12-01
30,NetDwellingsRangeFrom,missing,
30,NetDwellingsRangeTo,missing,
31,LastUpdatedDate,default,2017-12-01
31,NetDwellingsRangeFrom,missing,
31,NetDwellingsRangeTo,missing,
32,LastUpdatedDate,default,2017-12-01
32,NetDwellingsRangeFrom,missing,
32,NetDwellingsRangeTo,missing,
33,LastUpdatedDate,default,2017-12-01
33,NetDwellingsRangeFrom,missing,
33,NetDwellingsRangeTo,missing,
34,LastUpdatedDate,default,2017-12-01
34,NetDwellingsRangeFrom,missing,
34,NetDwellingsRangeTo,missing,
35,LastUpdatedDate,default,2017-12-01
35,NetDwellingsRangeFrom,missing,
35,NetDwellingsRangeTo,missing,
36,LastUpdatedDate,default,2017-12-01
36,NetDwellingsRangeFrom,missing,
36,NetDwellingsRangeTo,missing,
37,LastUpdatedDate,default,2017-12-01
37,NetDwellingsRangeFrom,missing,
37,NetDwellingsRangeTo,missing,
38,LastUpdatedDate,default,2017-12-01
38,NetDwellingsRangeFrom,missing,
38,NetDwellingsRangeTo,missing,
39,LastUpdatedDate,default,2017-12-01
39,NetDwellingsRangeFrom,missing,
39,NetDwellingsRangeTo,missing,
40,LastUpdatedDate,default,2017-12-01
40,NetDwellingsRangeFrom,missing,
40,NetDwellingsRangeTo,missing,
41,LastUpdatedDate,default,2017-12-01
41,NetDwellingsRangeFrom,missing,
41,NetDwellingsRangeTo,missing,
42,LastUpdatedDate,default,2017-12-01
42,NetDwellingsRangeFrom,missing,
42,NetDwellingsRangeTo,missing,
43,LastUpdatedDate,default,2017-12-01
43,NetDwellingsRangeFrom,missing,
43,NetDwellingsRangeTo,missing,
44,LastUpdatedDate,default,2017-12-01
44,NetDwellingsRangeFrom,missing,
44,NetDwellingsRangeTo,missing,
45,LastUpdatedDate,default,2017-12-01
45,NetDwellingsRangeFrom,missing,
45,NetDwellingsRangeTo,missing,
46,LastUpdatedDate,default,2017-12-01
46,NetDwellingsRangeFrom,missing,
46,NetDwellingsRangeTo,missing,
47,LastUpdatedDate,default,2017-12-01
47,NetDwellingsRangeFrom,missing,
47,NetDwellingsRangeTo,missing,
