row-number,field,issue-type,value
1,NetDwellingsRangeTo,default,31
2,NetDwellingsRangeTo,default,9
3,NetDwellingsRangeTo,default,8
4,NetDwellingsRangeTo,default,10
5,NetDwellingsRangeTo,default,16
6,NetDwellingsRangeTo,default,7
7,NetDwellingsRangeTo,default,37
8,NetDwellingsRangeTo,default,55
9,NetDwellingsRangeTo,default,6
10,NetDwellingsRangeTo,default,30
11,NetDwellingsRangeTo,default,73
12,NetDwellingsRangeTo,default,66
13,NetDwellingsRangeTo,default,35
14,NetDwellingsRangeTo,default,80
15,NetDwellingsRangeTo,default,29
16,NetDwellingsRangeTo,default,250
17,NetDwellingsRangeTo,default,11
18,NetDwellingsRangeTo,default,7
19,NetDwellingsRangeTo,default,100
20,NetDwellingsRangeTo,default,31
21,NetDwellingsRangeTo,default,66
22,NetDwellingsRangeTo,default,32
23,NetDwellingsRangeTo,default,39
24,NetDwellingsRangeTo,default,30
25,NetDwellingsRangeTo,default,75
26,NetDwellingsRangeTo,default,48
27,NetDwellingsRangeTo,default,6
28,NetDwellingsRangeTo,default,500
29,NetDwellingsRangeTo,default,71
30,NetDwellingsRangeTo,default,9
31,NetDwellingsRangeTo,default,8
32,NetDwellingsRangeTo,default,10
33,NetDwellingsRangeTo,default,39
34,NetDwellingsRangeTo,default,60
35,NetDwellingsRangeTo,default,35
36,NetDwellingsRangeTo,default,750
37,NetDwellingsRangeTo,default,6
38,NetDwellingsRangeTo,default,14
39,NetDwellingsRangeTo,default,5
40,NetDwellingsRangeTo,default,38
41,NetDwellingsRangeTo,default,36
42,NetDwellingsRangeTo,default,31
43,NetDwellingsRangeTo,default,5
44,NetDwellingsRangeTo,default,185
45,NetDwellingsRangeTo,default,26
46,NetDwellingsRangeTo,default,6
47,NetDwellingsRangeTo,default,12
48,NetDwellingsRangeTo,default,6
49,NetDwellingsRangeTo,default,102
50,NetDwellingsRangeTo,default,100
51,NetDwellingsRangeTo,default,30
52,NetDwellingsRangeTo,default,74
53,NetDwellingsRangeTo,default,98
54,NetDwellingsRangeTo,default,56
55,NetDwellingsRangeTo,default,54
56,NetDwellingsRangeTo,default,98
57,NetDwellingsRangeTo,default,70
58,NetDwellingsRangeTo,default,29
59,NetDwellingsRangeTo,default,190
60,NetDwellingsRangeTo,default,30
61,NetDwellingsRangeTo,default,13
62,NetDwellingsRangeTo,default,16
63,NetDwellingsRangeTo,default,25
64,NetDwellingsRangeTo,default,9
65,NetDwellingsRangeTo,default,10
66,NetDwellingsRangeTo,default,5
67,NetDwellingsRangeTo,default,6
68,NetDwellingsRangeTo,default,9
69,NetDwellingsRangeTo,default,8
70,NetDwellingsRangeTo,default,18
71,NetDwellingsRangeTo,default,29
72,NetDwellingsRangeTo,default,5
73,NetDwellingsRangeTo,default,6
74,NetDwellingsRangeTo,default,6
75,NetDwellingsRangeTo,default,5
76,NetDwellingsRangeTo,default,6
77,NetDwellingsRangeTo,default,12
78,NetDwellingsRangeTo,default,12
79,NetDwellingsRangeTo,default,20
80,NetDwellingsRangeTo,default,5
81,NetDwellingsRangeTo,default,5
82,NetDwellingsRangeTo,default,6
83,NetDwellingsRangeTo,default,7
84,NetDwellingsRangeTo,default,5
85,NetDwellingsRangeTo,default,8
86,NetDwellingsRangeTo,default,5
87,NetDwellingsRangeTo,default,6
88,NetDwellingsRangeTo,default,9
89,NetDwellingsRangeTo,default,7
