row-number,field,issue-type,value
1,FirstAddedDate,date,43075
1,LastUpdatedDate,date,43445
1,NetDwellingsRangeFrom,missing,
1,NetDwellingsRangeTo,missing,
2,FirstAddedDate,date,43075
2,LastUpdatedDate,date,43445
2,NetDwellingsRangeFrom,missing,
2,NetDwellingsRangeTo,missing,
3,PermissionDate,date,43319
3,FirstAddedDate,date,43075
3,LastUpdatedDate,date,43445
3,NetDwellingsRangeFrom,missing,
3,NetDwellingsRangeTo,missing,
4,FirstAddedDate,date,43075
4,LastUpdatedDate,date,43445
4,NetDwellingsRangeFrom,missing,
4,NetDwellingsRangeTo,missing,
5,FirstAddedDate,date,43075
5,LastUpdatedDate,date,43445
5,NetDwellingsRangeFrom,missing,
5,NetDwellingsRangeTo,missing,
6,FirstAddedDate,date,43075
6,LastUpdatedDate,date,43445
6,NetDwellingsRangeFrom,missing,
6,NetDwellingsRangeTo,missing,
7,PermissionDate,date,42906
7,FirstAddedDate,date,43075
7,LastUpdatedDate,date,43445
7,NetDwellingsRangeFrom,missing,
7,NetDwellingsRangeTo,missing,
8,PermissionDate,date,42760
8,FirstAddedDate,date,43075
8,LastUpdatedDate,date,43445
8,NetDwellingsRangeFrom,missing,
8,NetDwellingsRangeTo,missing,
9,PermissionDate,date,43007
9,FirstAddedDate,date,43075
9,LastUpdatedDate,date,43445
9,NetDwellingsRangeFrom,missing,
9,NetDwellingsRangeTo,missing,
10,PermissionDate,date,42342
10,FirstAddedDate,date,43075
10,LastUpdatedDate,date,43445
10,NetDwellingsRangeFrom,missing,
10,NetDwellingsRangeTo,missing,
11,PermissionDate,date,43374
11,FirstAddedDate,date,43075
11,LastUpdatedDate,date,43445
11,NetDwellingsRangeFrom,missing,
11,NetDwellingsRangeTo,missing,
12,FirstAddedDate,date,43075
12,LastUpdatedDate,date,43445
12,NetDwellingsRangeFrom,missing,
12,NetDwellingsRangeTo,missing,
13,FirstAddedDate,date,43075
13,LastUpdatedDate,date,43445
13,NetDwellingsRangeFrom,missing,
13,NetDwellingsRangeTo,missing,
14,FirstAddedDate,date,43075
14,LastUpdatedDate,date,43445
14,NetDwellingsRangeFrom,missing,
14,NetDwellingsRangeTo,missing,
15,FirstAddedDate,date,43075
15,LastUpdatedDate,date,43445
15,NetDwellingsRangeFrom,missing,
15,NetDwellingsRangeTo,missing,
16,FirstAddedDate,date,43075
16,LastUpdatedDate,date,43445
16,NetDwellingsRangeFrom,missing,
16,NetDwellingsRangeTo,missing,
17,PermissionDate,date,43097
17,FirstAddedDate,date,43075
17,LastUpdatedDate,date,43445
17,NetDwellingsRangeFrom,missing,
17,NetDwellingsRangeTo,missing,
18,PermissionDate,date,43017
18,FirstAddedDate,date,43075
18,LastUpdatedDate,date,43445
18,NetDwellingsRangeFrom,missing,
18,NetDwellingsRangeTo,missing,
19,PermissionDate,date,43087
19,FirstAddedDate,date,43075
19,LastUpdatedDate,date,43445
19,NetDwellingsRangeFrom,missing,
19,NetDwellingsRangeTo,missing,
20,PermissionDate,date,43172
20,FirstAddedDate,date,43075
20,LastUpdatedDate,date,43445
20,NetDwellingsRangeFrom,missing,
20,NetDwellingsRangeTo,missing,
21,PermissionDate,date,43392
21,FirstAddedDate,date,43075
21,LastUpdatedDate,date,43445
21,NetDwellingsRangeFrom,missing,
21,NetDwellingsRangeTo,missing,
22,PermissionDate,date,42803
22,FirstAddedDate,date,43445
22,LastUpdatedDate,date,43445
22,NetDwellingsRangeFrom,missing,
22,NetDwellingsRangeTo,missing,
23,PermissionDate,date,43173
