row-number,field,issue-type,value
3,NetDwellingsRangeFrom,default,9
3,NetDwellingsRangeTo,default,9
6,NetDwellingsRangeFrom,default,69
6,NetDwellingsRangeTo,default,69
13,NetDwellingsRangeFrom,default,8
13,NetDwellingsRangeTo,default,8
15,NetDwellingsRangeFrom,default,14
15,NetDwellingsRangeTo,default,14
16,NetDwellingsRangeFrom,default,100
16,NetDwellingsRangeTo,default,100
17,NetDwellingsRangeFrom,default,96
17,NetDwellingsRangeTo,default,96
19,NetDwellingsRangeFrom,default,7
19,NetDwellingsRangeTo,default,7
21,NetDwellingsRangeFrom,default,26
21,NetDwellingsRangeTo,default,26
22,NetDwellingsRangeFrom,default,9
22,NetDwellingsRangeTo,default,9
23,NetDwellingsRangeFrom,default,13
23,NetDwellingsRangeTo,default,13
24,NetDwellingsRangeFrom,default,5
24,NetDwellingsRangeTo,default,5
25,NetDwellingsRangeFrom,default,11
25,NetDwellingsRangeTo,default,11
26,NetDwellingsRangeFrom,default,14
26,NetDwellingsRangeTo,default,14
27,NetDwellingsRangeFrom,default,120
27,NetDwellingsRangeTo,default,120
28,NetDwellingsRangeFrom,default,5
28,NetDwellingsRangeTo,default,5
29,NetDwellingsRangeFrom,default,16
29,NetDwellingsRangeTo,default,16
30,NetDwellingsRangeFrom,default,6
30,NetDwellingsRangeTo,default,6
33,NetDwellingsRangeFrom,default,5
33,NetDwellingsRangeTo,default,5
34,NetDwellingsRangeFrom,default,6
34,NetDwellingsRangeTo,default,6
