row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,18
1,NetDwellingsRangeTo,default,18
3,NetDwellingsRangeFrom,default,39
3,NetDwellingsRangeTo,default,39
4,NetDwellingsRangeFrom,default,4
4,NetDwellingsRangeTo,default,4
5,NetDwellingsRangeFrom,default,83
5,NetDwellingsRangeTo,default,83
6,NetDwellingsRangeFrom,default,400
6,NetDwellingsRangeTo,default,400
7,NetDwellingsRangeFrom,default,65
7,NetDwellingsRangeTo,default,65
8,NetDwellingsRangeFrom,default,61
8,NetDwellingsRangeTo,default,61
9,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeTo,default,5
10,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeTo,default,5
11,NetDwellingsRangeFrom,default,40
11,NetDwellingsRangeTo,default,40
12,NetDwellingsRangeFrom,default,9
12,NetDwellingsRangeTo,default,9
13,NetDwellingsRangeFrom,default,12
13,NetDwellingsRangeTo,default,12
15,NetDwellingsRangeFrom,default,18
15,NetDwellingsRangeTo,default,18
16,NetDwellingsRangeFrom,default,32
16,NetDwellingsRangeTo,default,32
17,NetDwellingsRangeFrom,default,7
17,NetDwellingsRangeTo,default,7
18,NetDwellingsRangeFrom,default,7
18,NetDwellingsRangeTo,default,7
19,NetDwellingsRangeFrom,default,94
19,NetDwellingsRangeTo,default,94
20,NetDwellingsRangeFrom,default,51
20,NetDwellingsRangeTo,default,51
21,NetDwellingsRangeFrom,default,8
21,NetDwellingsRangeTo,default,8
22,NetDwellingsRangeFrom,default,9
22,NetDwellingsRangeTo,default,9
23,NetDwellingsRangeFrom,default,13
23,NetDwellingsRangeTo,default,13
26,NetDwellingsRangeFrom,default,110
26,NetDwellingsRangeTo,default,110
27,NetDwellingsRangeFrom,default,164
27,NetDwellingsRangeTo,default,164
28,NetDwellingsRangeFrom,default,50
28,NetDwellingsRangeTo,default,50
29,NetDwellingsRangeFrom,default,42
29,NetDwellingsRangeTo,default,42
30,NetDwellingsRangeFrom,default,18
30,NetDwellingsRangeTo,default,18
31,NetDwellingsRangeFrom,default,31
31,NetDwellingsRangeTo,default,31
32,NetDwellingsRangeFrom,default,16
32,NetDwellingsRangeTo,default,16
33,NetDwellingsRangeFrom,default,96
33,NetDwellingsRangeTo,default,96
34,NetDwellingsRangeFrom,default,14
34,NetDwellingsRangeTo,default,14
36,NetDwellingsRangeFrom,default,34
36,NetDwellingsRangeTo,default,34
38,NetDwellingsRangeFrom,default,8
38,NetDwellingsRangeTo,default,8
39,NetDwellingsRangeFrom,default,21
39,NetDwellingsRangeTo,default,21
40,NetDwellingsRangeFrom,default,4
40,NetDwellingsRangeTo,default,4
41,NetDwellingsRangeFrom,default,3
41,NetDwellingsRangeTo,default,3
42,NetDwellingsRangeFrom,default,6
42,NetDwellingsRangeTo,default,6
43,NetDwellingsRangeFrom,default,5
43,NetDwellingsRangeTo,default,5
44,NetDwellingsRangeFrom,default,4
44,NetDwellingsRangeTo,default,4
45,NetDwellingsRangeFrom,default,14
45,NetDwellingsRangeTo,default,14
46,NetDwellingsRangeFrom,default,12
46,NetDwellingsRangeTo,default,12
47,NetDwellingsRangeFrom,default,44
47,NetDwellingsRangeTo,default,44
48,NetDwellingsRangeFrom,default,67
48,NetDwellingsRangeTo,default,67
51,NetDwellingsRangeFrom,default,49
51,NetDwellingsRangeTo,default,49
53,NetDwellingsRangeFrom,default,6
53,NetDwellingsRangeTo,default,6
54,NetDwellingsRangeFrom,default,14
54,NetDwellingsRangeTo,default,14
55,NetDwellingsRangeFrom,default,3
55,NetDwellingsRangeTo,default,3
58,NetDwellingsRangeFrom,default,10
58,NetDwellingsRangeTo,default,10
59,NetDwellingsRangeFrom,default,22
59,NetDwellingsRangeTo,default,22
60,NetDwellingsRangeFrom,default,27
60,NetDwellingsRangeTo,default,27
61,NetDwellingsRangeFrom,default,5
61,NetDwellingsRangeTo,default,5
62,NetDwellingsRangeFrom,default,20
62,NetDwellingsRangeTo,default,20
64,NetDwellingsRangeFrom,default,9
64,NetDwellingsRangeTo,default,9
65,NetDwellingsRangeFrom,default,8
65,NetDwellingsRangeTo,default,8
66,NetDwellingsRangeFrom,default,8
66,NetDwellingsRangeTo,default,8
67,NetDwellingsRangeFrom,default,6
67,NetDwellingsRangeTo,default,6
68,NetDwellingsRangeFrom,default,6
68,NetDwellingsRangeTo,default,6
69,NetDwellingsRangeFrom,default,16
69,NetDwellingsRangeTo,default,16
70,NetDwellingsRangeFrom,default,14
70,NetDwellingsRangeTo,default,14
71,NetDwellingsRangeFrom,default,10
71,NetDwellingsRangeTo,default,10
72,NetDwellingsRangeFrom,default,6
72,NetDwellingsRangeTo,default,6
73,NetDwellingsRangeFrom,default,3
73,NetDwellingsRangeTo,default,3
