row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,184
1,NetDwellingsRangeTo,default,184
2,NetDwellingsRangeFrom,default,7
2,NetDwellingsRangeTo,default,7
3,NetDwellingsRangeFrom,default,6
3,NetDwellingsRangeTo,default,6
4,NetDwellingsRangeFrom,default,60
4,NetDwellingsRangeTo,default,60
5,NetDwellingsRangeFrom,default,9
5,NetDwellingsRangeTo,default,9
6,NetDwellingsRangeFrom,default,10
6,NetDwellingsRangeTo,default,10
7,NetDwellingsRangeFrom,default,53
7,NetDwellingsRangeTo,default,53
8,NetDwellingsRangeFrom,default,22
8,NetDwellingsRangeTo,default,22
9,NetDwellingsRangeFrom,default,22
9,NetDwellingsRangeTo,default,22
10,NetDwellingsRangeFrom,default,345
10,NetDwellingsRangeTo,default,345
11,NetDwellingsRangeFrom,default,9
11,NetDwellingsRangeTo,default,9
12,NetDwellingsRangeFrom,default,136
12,NetDwellingsRangeTo,default,136
13,NetDwellingsRangeFrom,default,19
13,NetDwellingsRangeTo,default,19
14,NetDwellingsRangeFrom,default,15
14,NetDwellingsRangeTo,default,15
15,NetDwellingsRangeFrom,default,26
15,NetDwellingsRangeTo,default,26
16,NetDwellingsRangeFrom,default,1400
16,NetDwellingsRangeTo,default,1400
17,NetDwellingsRangeFrom,default,315
17,NetDwellingsRangeTo,default,315
18,NetDwellingsRangeFrom,default,6
18,NetDwellingsRangeTo,default,6
19,NetDwellingsRangeFrom,default,15
19,NetDwellingsRangeTo,default,15
20,NetDwellingsRangeFrom,default,5
20,NetDwellingsRangeTo,default,5
21,NetDwellingsRangeFrom,default,6
21,NetDwellingsRangeTo,default,6
22,NetDwellingsRangeFrom,default,9
22,NetDwellingsRangeTo,default,9
23,NetDwellingsRangeFrom,default,5
23,NetDwellingsRangeTo,default,5
24,NetDwellingsRangeFrom,default,35
24,NetDwellingsRangeTo,default,35
25,NetDwellingsRangeFrom,default,1000
25,NetDwellingsRangeTo,default,1000
26,NetDwellingsRangeFrom,default,5
26,NetDwellingsRangeTo,default,5
27,NetDwellingsRangeFrom,default,6
27,NetDwellingsRangeTo,default,6
28,NetDwellingsRangeFrom,default,58
28,NetDwellingsRangeTo,default,58
29,NetDwellingsRangeFrom,default,6
29,NetDwellingsRangeTo,default,6
30,NetDwellingsRangeFrom,default,6
30,NetDwellingsRangeTo,default,6
31,NetDwellingsRangeFrom,default,16
31,NetDwellingsRangeTo,default,16
32,NetDwellingsRangeFrom,default,27
32,NetDwellingsRangeTo,default,27
33,NetDwellingsRangeFrom,default,106
33,NetDwellingsRangeTo,default,106
34,NetDwellingsRangeFrom,default,22
34,NetDwellingsRangeTo,default,22
35,NetDwellingsRangeFrom,default,8
35,NetDwellingsRangeTo,default,8
36,NetDwellingsRangeFrom,default,60
36,NetDwellingsRangeTo,default,60
37,NetDwellingsRangeFrom,default,93
37,NetDwellingsRangeTo,default,93
38,NetDwellingsRangeFrom,default,40
38,NetDwellingsRangeTo,default,40
39,NetDwellingsRangeFrom,default,11
39,NetDwellingsRangeTo,default,11
40,NetDwellingsRangeFrom,default,7
40,NetDwellingsRangeTo,default,7
41,NetDwellingsRangeFrom,default,22
41,NetDwellingsRangeTo,default,22
42,NetDwellingsRangeFrom,default,7
42,NetDwellingsRangeTo,default,7
43,NetDwellingsRangeFrom,default,12
43,NetDwellingsRangeTo,default,12
44,NetDwellingsRangeFrom,default,13
44,NetDwellingsRangeTo,default,13
45,NetDwellingsRangeFrom,default,7
45,NetDwellingsRangeTo,default,7
46,NetDwellingsRangeFrom,default,14
46,NetDwellingsRangeTo,default,14
47,NetDwellingsRangeFrom,default,20
47,NetDwellingsRangeTo,default,20
48,NetDwellingsRangeFrom,default,50
48,NetDwellingsRangeTo,default,50
49,NetDwellingsRangeFrom,default,12
49,NetDwellingsRangeTo,default,12
50,NetDwellingsRangeFrom,default,5
50,NetDwellingsRangeTo,default,5
51,NetDwellingsRangeFrom,default,164
51,NetDwellingsRangeTo,default,164
52,NetDwellingsRangeFrom,default,6
52,NetDwellingsRangeTo,default,6
53,NetDwellingsRangeFrom,default,6
53,NetDwellingsRangeTo,default,6
54,NetDwellingsRangeFrom,default,35
54,NetDwellingsRangeTo,default,35
55,NetDwellingsRangeFrom,default,5
55,NetDwellingsRangeTo,default,5
56,NetDwellingsRangeFrom,default,5
56,NetDwellingsRangeTo,default,5
57,NetDwellingsRangeFrom,default,9
57,NetDwellingsRangeTo,default,9
58,NetDwellingsRangeFrom,default,14
58,NetDwellingsRangeTo,default,14
59,NetDwellingsRangeFrom,default,8
59,NetDwellingsRangeTo,default,8
60,NetDwellingsRangeFrom,default,12
60,NetDwellingsRangeTo,default,12
61,NetDwellingsRangeFrom,default,21
61,NetDwellingsRangeTo,default,21
62,NetDwellingsRangeFrom,default,6
62,NetDwellingsRangeTo,default,6
63,NetDwellingsRangeFrom,default,30
63,NetDwellingsRangeTo,default,30
64,NetDwellingsRangeFrom,default,6
64,NetDwellingsRangeTo,default,6
65,NetDwellingsRangeFrom,default,7
65,NetDwellingsRangeTo,default,7
66,NetDwellingsRangeFrom,default,8
66,NetDwellingsRangeTo,default,8
67,NetDwellingsRangeFrom,default,63
67,NetDwellingsRangeTo,default,63
68,NetDwellingsRangeFrom,default,10
68,NetDwellingsRangeTo,default,10
69,NetDwellingsRangeFrom,default,10
69,NetDwellingsRangeTo,default,10
70,NetDwellingsRangeFrom,default,7
70,NetDwellingsRangeTo,default,7
71,NetDwellingsRangeFrom,default,5
71,NetDwellingsRangeTo,default,5
72,NetDwellingsRangeFrom,default,8
72,NetDwellingsRangeTo,default,8
73,NetDwellingsRangeFrom,default,5
73,NetDwellingsRangeTo,default,5
74,NetDwellingsRangeFrom,default,573
74,NetDwellingsRangeTo,default,573
75,NetDwellingsRangeFrom,default,5
75,NetDwellingsRangeTo,default,5
76,NetDwellingsRangeFrom,default,42
76,NetDwellingsRangeTo,default,42
77,NetDwellingsRangeFrom,default,121
77,NetDwellingsRangeTo,default,121
78,NetDwellingsRangeFrom,default,6
78,NetDwellingsRangeTo,default,6
79,NetDwellingsRangeFrom,default,13
79,NetDwellingsRangeTo,default,13
80,NetDwellingsRangeFrom,default,5
80,NetDwellingsRangeTo,default,5
81,NetDwellingsRangeFrom,default,70
81,NetDwellingsRangeTo,default,70
82,NetDwellingsRangeFrom,default,55
82,NetDwellingsRangeTo,default,55
83,NetDwellingsRangeFrom,default,26
83,NetDwellingsRangeTo,default,26
84,NetDwellingsRangeFrom,default,36
84,NetDwellingsRangeTo,default,36
85,NetDwellingsRangeFrom,default,5
85,NetDwellingsRangeTo,default,5
86,NetDwellingsRangeFrom,default,52
86,NetDwellingsRangeTo,default,52
87,NetDwellingsRangeFrom,default,53
87,NetDwellingsRangeTo,default,53
88,NetDwellingsRangeFrom,default,9
88,NetDwellingsRangeTo,default,9
89,NetDwellingsRangeFrom,default,175
89,NetDwellingsRangeTo,default,175
90,NetDwellingsRangeFrom,default,4
90,NetDwellingsRangeTo,default,4
91,NetDwellingsRangeFrom,default,94
91,NetDwellingsRangeTo,default,94
92,NetDwellingsRangeFrom,default,5
92,NetDwellingsRangeTo,default,5
93,NetDwellingsRangeFrom,default,29
93,NetDwellingsRangeTo,default,29
94,NetDwellingsRangeFrom,default,8
94,NetDwellingsRangeTo,default,8
95,NetDwellingsRangeFrom,default,9
95,NetDwellingsRangeTo,default,9
96,NetDwellingsRangeFrom,default,27
96,NetDwellingsRangeTo,default,27
97,NetDwellingsRangeFrom,default,38
97,NetDwellingsRangeTo,default,38
