row-number,field,issue-type,value
1,NetDwellingsRangeTo,default,28
2,NetDwellingsRangeTo,default,67
3,NetDwellingsRangeTo,default,44
4,NetDwellingsRangeTo,default,27
5,NetDwellingsRangeTo,default,22
6,NetDwellingsRangeTo,default,14
8,NetDwellingsRangeTo,default,17
9,NetDwellingsRangeTo,default,66
11,NetDwellingsRangeTo,default,19
12,NetDwellingsRangeTo,default,13
13,NetDwellingsRangeTo,default,22
15,NetDwellingsRangeTo,default,13
16,NetDwellingsRangeTo,default,43
17,NetDwellingsRangeTo,default,13
18,NetDwellingsRangeTo,default,27
19,NetDwellingsRangeTo,default,12
20,NetDwellingsRangeTo,default,13
21,NetDwellingsRangeTo,default,18
22,NetDwellingsRangeTo,default,9
23,NetDwellingsRangeTo,default,14
24,NetDwellingsRangeTo,default,11
25,NetDwellingsRangeTo,default,14
26,NetDwellingsRangeTo,default,8
27,NetDwellingsRangeTo,default,13
28,NetDwellingsRangeTo,default,7
29,NetDwellingsRangeTo,default,8
30,NetDwellingsRangeTo,default,16
31,NetDwellingsRangeTo,default,6
32,NetDwellingsRangeTo,default,6
33,NetDwellingsRangeTo,default,2
34,NetDwellingsRangeTo,default,11
35,NetDwellingsRangeTo,default,5
36,NetDwellingsRangeTo,default,38
37,NetDwellingsRangeTo,default,10
38,NetDwellingsRangeTo,default,154
39,NetDwellingsRangeTo,default,7
40,NetDwellingsRangeTo,default,12
41,NetDwellingsRangeTo,default,12
42,NetDwellingsRangeTo,default,32
43,NetDwellingsRangeTo,default,14
44,NetDwellingsRangeTo,default,14
45,NetDwellingsRangeTo,default,8
46,NetDwellingsRangeTo,default,50
47,NetDwellingsRangeTo,default,6
48,NetDwellingsRangeTo,default,9
49,NetDwellingsRangeTo,default,29
50,NetDwellingsRangeTo,default,14
