row-number,field,issue-type,value
1,LastUpdatedDate,default,2017-12-31
1,NetDwellingsRangeFrom,missing,
1,NetDwellingsRangeTo,missing,
2,LastUpdatedDate,default,2017-12-31
2,NetDwellingsRangeFrom,missing,
2,NetDwellingsRangeTo,missing,
3,LastUpdatedDate,default,2017-12-31
3,NetDwellingsRangeFrom,missing,
3,NetDwellingsRangeTo,missing,
4,LastUpdatedDate,default,2017-12-31
4,NetDwellingsRangeFrom,missing,
4,NetDwellingsRangeTo,missing,
5,LastUpdatedDate,default,2017-12-31
5,NetDwellingsRangeFrom,missing,
5,NetDwellingsRangeTo,missing,
6,NetDwellingsRangeTo,default,7
6,LastUpdatedDate,default,2017-12-31
7,LastUpdatedDate,default,2017-12-31
7,NetDwellingsRangeFrom,missing,
7,NetDwellingsRangeTo,missing,
8,LastUpdatedDate,default,2017-12-31
8,NetDwellingsRangeFrom,missing,
8,NetDwellingsRangeTo,missing,
9,NetDwellingsRangeTo,default,130
9,LastUpdatedDate,default,2017-12-31
10,LastUpdatedDate,default,2017-12-31
10,NetDwellingsRangeFrom,missing,
10,NetDwellingsRangeTo,missing,
11,NetDwellingsRangeTo,default,6
11,LastUpdatedDate,default,2017-12-31
12,NetDwellingsRangeTo,default,10
12,LastUpdatedDate,default,2017-12-31
13,NetDwellingsRangeTo,default,13
13,LastUpdatedDate,default,2017-12-31
14,LastUpdatedDate,default,2017-12-31
14,NetDwellingsRangeFrom,missing,
14,NetDwellingsRangeTo,missing,
15,LastUpdatedDate,default,2017-12-31
15,NetDwellingsRangeFrom,missing,
15,NetDwellingsRangeTo,missing,
16,NetDwellingsRangeTo,default,10
16,LastUpdatedDate,default,2017-12-31
17,LastUpdatedDate,default,2017-12-31
17,NetDwellingsRangeFrom,missing,
17,NetDwellingsRangeTo,missing,
18,NetDwellingsRangeTo,default,14
18,LastUpdatedDate,default,2017-12-31
19,NetDwellingsRangeTo,default,150
19,LastUpdatedDate,default,2017-12-31
20,LastUpdatedDate,default,2017-12-31
20,NetDwellingsRangeFrom,missing,
20,NetDwellingsRangeTo,missing,
21,NetDwellingsRangeTo,default,110
21,LastUpdatedDate,default,2017-12-31
22,NetDwellingsRangeTo,default,150
22,LastUpdatedDate,default,2017-12-31
23,LastUpdatedDate,default,2017-12-31
23,NetDwellingsRangeFrom,missing,
23,NetDwellingsRangeTo,missing,
24,NetDwellingsRangeTo,default,35
24,LastUpdatedDate,default,2017-12-31
25,NetDwellingsRangeTo,default,60
25,LastUpdatedDate,default,2017-12-31
26,LastUpdatedDate,default,2017-12-31
26,NetDwellingsRangeFrom,missing,
26,NetDwellingsRangeTo,missing,
27,LastUpdatedDate,default,2017-12-31
27,NetDwellingsRangeFrom,missing,
27,NetDwellingsRangeTo,missing,
28,LastUpdatedDate,default,2017-12-31
28,NetDwellingsRangeFrom,missing,
28,NetDwellingsRangeTo,missing,
29,LastUpdatedDate,default,2017-12-31
29,NetDwellingsRangeFrom,missing,
29,NetDwellingsRangeTo,missing,
30,LastUpdatedDate,default,2017-12-31
30,NetDwellingsRangeFrom,missing,
30,NetDwellingsRangeTo,missing,
31,LastUpdatedDate,default,2017-12-31
31,NetDwellingsRangeFrom,missing,
31,NetDwellingsRangeTo,missing,
32,NetDwellingsRangeTo,default,32
32,LastUpdatedDate,default,2017-12-31
33,NetDwellingsRangeTo,default,60
33,LastUpdatedDate,default,2017-12-31
34,NetDwellingsRangeTo,default,20
34,LastUpdatedDate,default,2017-12-31
35,LastUpdatedDate,default,2017-12-31
35,NetDwellingsRangeFrom,missing,
35,NetDwellingsRangeTo,missing,
36,LastUpdatedDate,default,2017-12-31
36,NetDwellingsRangeFrom,missing,
36,NetDwellingsRangeTo,missing,
37,LastUpdatedDate,default,2017-12-31
37,NetDwellingsRangeFrom,missing,
37,NetDwellingsRangeTo,missing,
38,LastUpdatedDate,default,2017-12-31
38,NetDwellingsRangeFrom,missing,
38,NetDwellingsRangeTo,missing,
39,LastUpdatedDate,default,2017-12-31
39,NetDwellingsRangeFrom,missing,
39,NetDwellingsRangeTo,missing,
40,LastUpdatedDate,default,2017-12-31
40,NetDwellingsRangeFrom,missing,
40,NetDwellingsRangeTo,missing,
41,NetDwellingsRangeTo,default,40
41,LastUpdatedDate,default,2017-12-31
42,NetDwellingsRangeTo,default,20
42,LastUpdatedDate,default,2017-12-31
43,NetDwellingsRangeTo,default,25
43,LastUpdatedDate,default,2017-12-31
44,NetDwellingsRangeTo,default,5
44,LastUpdatedDate,default,2017-12-31
45,NetDwellingsRangeTo,default,23
45,LastUpdatedDate,default,2017-12-31
46,NetDwellingsRangeTo,default,25
46,LastUpdatedDate,default,2017-12-31
47,LastUpdatedDate,default,2017-12-31
47,NetDwellingsRangeFrom,missing,
47,NetDwellingsRangeTo,missing,
48,LastUpdatedDate,default,2017-12-31
48,NetDwellingsRangeFrom,missing,
48,NetDwellingsRangeTo,missing,
49,LastUpdatedDate,default,2017-12-31
49,NetDwellingsRangeFrom,missing,
49,NetDwellingsRangeTo,missing,
50,LastUpdatedDate,default,2017-12-31
50,NetDwellingsRangeFrom,missing,
50,NetDwellingsRangeTo,missing,
51,NetDwellingsRangeTo,default,30
51,LastUpdatedDate,default,2017-12-31
52,NetDwellingsRangeTo,default,5
52,LastUpdatedDate,default,2017-12-31
53,NetDwellingsRangeTo,default,5
53,LastUpdatedDate,default,2017-12-31
54,NetDwellingsRangeTo,default,30
54,LastUpdatedDate,default,2017-12-31
55,NetDwellingsRangeTo,default,30
55,LastUpdatedDate,default,2017-12-31
56,NetDwellingsRangeTo,default,35
56,LastUpdatedDate,default,2017-12-31
57,NetDwellingsRangeTo,default,20
57,LastUpdatedDate,default,2017-12-31
58,NetDwellingsRangeTo,default,6
58,LastUpdatedDate,default,2017-12-31
59,LastUpdatedDate,default,2017-12-31
59,NetDwellingsRangeFrom,missing,
59,NetDwellingsRangeTo,missing,
60,NetDwellingsRangeTo,default,13
60,LastUpdatedDate,default,2017-12-31
61,LastUpdatedDate,default,2017-12-31
61,NetDwellingsRangeFrom,missing,
61,NetDwellingsRangeTo,missing,
62,LastUpdatedDate,default,2017-12-31
62,NetDwellingsRangeFrom,missing,
62,NetDwellingsRangeTo,missing,
63,LastUpdatedDate,default,2017-12-31
63,NetDwellingsRangeFrom,missing,
63,NetDwellingsRangeTo,missing,
64,LastUpdatedDate,default,2017-12-31
64,NetDwellingsRangeFrom,missing,
64,NetDwellingsRangeTo,missing,
