row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,40
1,NetDwellingsRangeTo,default,40
1,LastUpdatedDate,default,2017-09-29
2,NetDwellingsRangeFrom,default,10
2,NetDwellingsRangeTo,default,10
2,LastUpdatedDate,default,2017-09-29
3,NetDwellingsRangeFrom,default,4
3,NetDwellingsRangeTo,default,4
3,LastUpdatedDate,default,2017-09-29
4,NetDwellingsRangeFrom,default,10
4,NetDwellingsRangeTo,default,10
4,LastUpdatedDate,default,2017-09-29
5,NetDwellingsRangeFrom,default,6
5,NetDwellingsRangeTo,default,6
5,LastUpdatedDate,default,2017-09-29
6,NetDwellingsRangeFrom,default,11
6,NetDwellingsRangeTo,default,11
6,LastUpdatedDate,default,2017-09-29
7,MinNetDwellings,integer,TBC
7,LastUpdatedDate,default,2017-09-29
7,NetDwellingsRangeFrom,missing,
7,NetDwellingsRangeTo,missing,
8,LastUpdatedDate,default,2019-10-20
8,NetDwellingsRangeFrom,missing,
8,NetDwellingsRangeTo,missing,
