row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,23
1,NetDwellingsRangeTo,default,23
2,NetDwellingsRangeFrom,default,14
2,NetDwellingsRangeTo,default,14
3,NetDwellingsRangeFrom,default,25
3,NetDwellingsRangeTo,default,25
4,NetDwellingsRangeFrom,default,14
4,NetDwellingsRangeTo,default,14
5,NetDwellingsRangeFrom,default,12
5,NetDwellingsRangeTo,default,12
6,NetDwellingsRangeFrom,default,58
6,NetDwellingsRangeTo,default,58
7,NetDwellingsRangeFrom,default,122
7,NetDwellingsRangeTo,default,122
8,NetDwellingsRangeFrom,default,45
8,NetDwellingsRangeTo,default,45
9,NetDwellingsRangeFrom,default,53
9,NetDwellingsRangeTo,default,53
10,NetDwellingsRangeFrom,default,10
10,NetDwellingsRangeTo,default,10
11,NetDwellingsRangeFrom,default,12
11,NetDwellingsRangeTo,default,12
12,NetDwellingsRangeFrom,default,50
12,NetDwellingsRangeTo,default,50
13,NetDwellingsRangeFrom,default,16
13,NetDwellingsRangeTo,default,16
14,NetDwellingsRangeFrom,default,64
14,NetDwellingsRangeTo,default,64
15,NetDwellingsRangeFrom,default,200
15,NetDwellingsRangeTo,default,200
16,NetDwellingsRangeFrom,default,60
16,NetDwellingsRangeTo,default,60
17,NetDwellingsRangeFrom,default,600
17,NetDwellingsRangeTo,default,600
18,NetDwellingsRangeFrom,default,241
18,NetDwellingsRangeTo,default,241
19,NetDwellingsRangeFrom,default,500
19,NetDwellingsRangeTo,default,500
20,NetDwellingsRangeFrom,default,108
20,NetDwellingsRangeTo,default,108
21,NetDwellingsRangeFrom,default,6
21,NetDwellingsRangeTo,default,6
22,NetDwellingsRangeFrom,default,231
22,NetDwellingsRangeTo,default,231
23,NetDwellingsRangeFrom,default,231
23,NetDwellingsRangeTo,default,231
24,NetDwellingsRangeFrom,default,80
24,NetDwellingsRangeTo,default,80
25,NetDwellingsRangeFrom,default,25
25,NetDwellingsRangeTo,default,25
26,NetDwellingsRangeFrom,default,11
26,NetDwellingsRangeTo,default,11
27,NetDwellingsRangeFrom,default,65
27,NetDwellingsRangeTo,default,65
28,NetDwellingsRangeFrom,default,70
28,NetDwellingsRangeTo,default,70
29,NetDwellingsRangeFrom,default,5
29,NetDwellingsRangeTo,default,5
30,NetDwellingsRangeFrom,default,5
30,NetDwellingsRangeTo,default,5
31,NetDwellingsRangeFrom,default,665
31,NetDwellingsRangeTo,default,665
32,NetDwellingsRangeFrom,default,30
32,NetDwellingsRangeTo,default,30
33,NetDwellingsRangeFrom,default,40
33,NetDwellingsRangeTo,default,40
34,NetDwellingsRangeFrom,default,10
34,NetDwellingsRangeTo,default,10
35,NetDwellingsRangeFrom,default,46
35,NetDwellingsRangeTo,default,46
36,NetDwellingsRangeFrom,default,14
36,NetDwellingsRangeTo,default,14
37,NetDwellingsRangeFrom,default,18
37,NetDwellingsRangeTo,default,18
