row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,160
1,NetDwellingsRangeTo,default,160
2,NetDwellingsRangeFrom,default,19
2,NetDwellingsRangeTo,default,19
3,NetDwellingsRangeFrom,default,11
3,NetDwellingsRangeTo,default,11
4,NetDwellingsRangeFrom,default,6
4,NetDwellingsRangeTo,default,6
5,NetDwellingsRangeFrom,default,5
5,NetDwellingsRangeTo,default,5
6,NetDwellingsRangeFrom,default,26
6,NetDwellingsRangeTo,default,26
7,NetDwellingsRangeFrom,default,13
7,NetDwellingsRangeTo,default,13
8,NetDwellingsRangeFrom,default,14
8,NetDwellingsRangeTo,default,14
9,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeTo,default,5
10,NetDwellingsRangeFrom,default,8
10,NetDwellingsRangeTo,default,8
11,NetDwellingsRangeFrom,default,6
11,NetDwellingsRangeTo,default,6
12,NetDwellingsRangeFrom,default,18
12,NetDwellingsRangeTo,default,18
13,NetDwellingsRangeFrom,default,45
13,NetDwellingsRangeTo,default,45
14,NetDwellingsRangeFrom,default,4
14,NetDwellingsRangeTo,default,4
15,NetDwellingsRangeFrom,default,10
15,NetDwellingsRangeTo,default,10
16,NetDwellingsRangeFrom,default,14
16,NetDwellingsRangeTo,default,14
17,NetDwellingsRangeFrom,default,18
17,NetDwellingsRangeTo,default,18
18,NetDwellingsRangeFrom,default,10
18,NetDwellingsRangeTo,default,10
19,NetDwellingsRangeFrom,default,8
19,NetDwellingsRangeTo,default,8
20,NetDwellingsRangeFrom,default,15
20,NetDwellingsRangeTo,default,15
21,NetDwellingsRangeFrom,default,6
21,NetDwellingsRangeTo,default,6
22,NetDwellingsRangeFrom,default,86
22,NetDwellingsRangeTo,default,86
23,NetDwellingsRangeFrom,default,6
23,NetDwellingsRangeTo,default,6
24,NetDwellingsRangeFrom,default,7
24,NetDwellingsRangeTo,default,7
25,NetDwellingsRangeFrom,default,77
25,NetDwellingsRangeTo,default,77
26,NetDwellingsRangeFrom,default,7
26,NetDwellingsRangeTo,default,7
27,NetDwellingsRangeFrom,default,6
27,NetDwellingsRangeTo,default,6
28,NetDwellingsRangeFrom,default,5
28,NetDwellingsRangeTo,default,5
29,NetDwellingsRangeFrom,default,38
29,NetDwellingsRangeTo,default,38
30,NetDwellingsRangeFrom,default,12
30,NetDwellingsRangeTo,default,12
31,NetDwellingsRangeFrom,default,14
31,NetDwellingsRangeTo,default,14
32,NetDwellingsRangeFrom,default,5
32,NetDwellingsRangeTo,default,5
33,NetDwellingsRangeFrom,default,5
33,NetDwellingsRangeTo,default,5
34,NetDwellingsRangeFrom,default,13
34,NetDwellingsRangeTo,default,13
35,NetDwellingsRangeFrom,default,10
35,NetDwellingsRangeTo,default,10
36,NetDwellingsRangeFrom,default,14
36,NetDwellingsRangeTo,default,14
37,NetDwellingsRangeFrom,default,10
37,NetDwellingsRangeTo,default,10
38,NetDwellingsRangeFrom,default,39
38,NetDwellingsRangeTo,default,39
39,NetDwellingsRangeFrom,default,17
39,NetDwellingsRangeTo,default,17
40,NetDwellingsRangeFrom,default,6
40,NetDwellingsRangeTo,default,6
41,NetDwellingsRangeFrom,default,8
41,NetDwellingsRangeTo,default,8
42,NetDwellingsRangeFrom,default,5
42,NetDwellingsRangeTo,default,5
43,NetDwellingsRangeFrom,default,6
43,NetDwellingsRangeTo,default,6
44,NetDwellingsRangeFrom,default,5
44,NetDwellingsRangeTo,default,5
45,NetDwellingsRangeFrom,default,13
45,NetDwellingsRangeTo,default,13
46,NetDwellingsRangeFrom,default,9
46,NetDwellingsRangeTo,default,9
47,NetDwellingsRangeFrom,default,7
47,NetDwellingsRangeTo,default,7
48,NetDwellingsRangeFrom,default,23
48,NetDwellingsRangeTo,default,23
49,NetDwellingsRangeFrom,default,11
49,NetDwellingsRangeTo,default,11
50,NetDwellingsRangeFrom,default,6
50,NetDwellingsRangeTo,default,6
51,NetDwellingsRangeFrom,default,8
51,NetDwellingsRangeTo,default,8
52,NetDwellingsRangeFrom,default,7
52,NetDwellingsRangeTo,default,7
53,NetDwellingsRangeFrom,default,18
53,NetDwellingsRangeTo,default,18
54,NetDwellingsRangeFrom,default,9
54,NetDwellingsRangeTo,default,9
55,NetDwellingsRangeFrom,default,5
55,NetDwellingsRangeTo,default,5
56,NetDwellingsRangeFrom,default,10
56,NetDwellingsRangeTo,default,10
57,NetDwellingsRangeFrom,default,10
57,NetDwellingsRangeTo,default,10
58,NetDwellingsRangeFrom,default,10
58,NetDwellingsRangeTo,default,10
59,NetDwellingsRangeFrom,default,5
59,NetDwellingsRangeTo,default,5
60,NetDwellingsRangeFrom,default,14
60,NetDwellingsRangeTo,default,14
61,NetDwellingsRangeFrom,default,6
61,NetDwellingsRangeTo,default,6
62,NetDwellingsRangeFrom,default,5
62,NetDwellingsRangeTo,default,5
63,NetDwellingsRangeFrom,default,8
63,NetDwellingsRangeTo,default,8
64,NetDwellingsRangeFrom,default,6
64,NetDwellingsRangeTo,default,6
65,NetDwellingsRangeFrom,default,5
65,NetDwellingsRangeTo,default,5
66,NetDwellingsRangeFrom,default,14
