row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,9
1,NetDwellingsRangeTo,default,9
2,NetDwellingsRangeFrom,default,5
2,NetDwellingsRangeTo,default,5
3,NetDwellingsRangeFrom,default,5
3,NetDwellingsRangeTo,default,5
4,NetDwellingsRangeFrom,default,1000
4,NetDwellingsRangeTo,default,1000
5,NetDwellingsRangeFrom,default,5
5,NetDwellingsRangeTo,default,5
6,NetDwellingsRangeFrom,default,6
6,NetDwellingsRangeTo,default,6
7,NetDwellingsRangeFrom,default,7
7,NetDwellingsRangeTo,default,7
8,NetDwellingsRangeFrom,default,121
8,NetDwellingsRangeTo,default,121
9,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeTo,default,5
10,NetDwellingsRangeFrom,default,315
10,NetDwellingsRangeTo,default,315
11,NetDwellingsRangeFrom,default,36
11,NetDwellingsRangeTo,default,36
12,NetDwellingsRangeFrom,default,1400
12,NetDwellingsRangeTo,default,1400
13,NetDwellingsRangeFrom,default,21
13,NetDwellingsRangeTo,default,21
14,NetDwellingsRangeFrom,default,6
14,NetDwellingsRangeTo,default,6
15,NetDwellingsRangeFrom,default,9
15,NetDwellingsRangeTo,default,9
16,NetDwellingsRangeFrom,default,6
16,NetDwellingsRangeTo,default,6
17,NetDwellingsRangeFrom,default,93
17,NetDwellingsRangeTo,default,93
18,NetDwellingsRangeFrom,default,60
18,NetDwellingsRangeTo,default,60
19,NetDwellingsRangeFrom,default,26
19,NetDwellingsRangeTo,default,26
20,NetDwellingsRangeFrom,default,136
20,NetDwellingsRangeTo,default,136
21,NetDwellingsRangeFrom,default,175
21,NetDwellingsRangeTo,default,175
22,NetDwellingsRangeFrom,default,94
22,NetDwellingsRangeTo,default,94
23,NetDwellingsRangeFrom,default,52
23,NetDwellingsRangeTo,default,52
24,NetDwellingsRangeFrom,default,16
24,NetDwellingsRangeTo,default,16
25,NetDwellingsRangeFrom,default,573
25,NetDwellingsRangeTo,default,573
26,NetDwellingsRangeFrom,default,26
26,NetDwellingsRangeTo,default,26
27,NetDwellingsRangeFrom,default,8
27,NetDwellingsRangeTo,default,8
28,NetDwellingsRangeFrom,default,6
28,NetDwellingsRangeTo,default,6
29,NetDwellingsRangeFrom,default,50
29,NetDwellingsRangeTo,default,50
30,NetDwellingsRangeFrom,default,7
30,NetDwellingsRangeTo,default,7
31,NetDwellingsRangeFrom,default,8
31,NetDwellingsRangeTo,default,8
32,NetDwellingsRangeFrom,default,29
