row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,95
1,NetDwellingsRangeTo,default,95
2,NetDwellingsRangeFrom,default,4
2,NetDwellingsRangeTo,default,4
3,NetDwellingsRangeFrom,default,50
3,NetDwellingsRangeTo,default,50
4,NetDwellingsRangeFrom,default,6
4,NetDwellingsRangeTo,default,6
5,NetDwellingsRangeFrom,default,48
5,NetDwellingsRangeTo,default,48
6,NetDwellingsRangeFrom,default,215
6,NetDwellingsRangeTo,default,215
7,NetDwellingsRangeFrom,default,550
7,NetDwellingsRangeTo,default,550
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
10,NetDwellingsRangeFrom,default,3
10,NetDwellingsRangeTo,default,3
11,NetDwellingsRangeFrom,default,3
11,NetDwellingsRangeTo,default,3
12,NetDwellingsRangeFrom,default,6
12,NetDwellingsRangeTo,default,6
13,NetDwellingsRangeFrom,default,30
13,NetDwellingsRangeTo,default,30
14,NetDwellingsRangeFrom,default,9
14,NetDwellingsRangeTo,default,9
15,NetDwellingsRangeFrom,default,10
15,NetDwellingsRangeTo,default,10
